,Text,Happy,Angry,Surprise,Sad,Fear
165,"Yeah, right. I've got a cup holder which clips up the week and the wheelchair.",0.0,0.0,0.0,0.0,1.0
166,"Oh, have you?",0.0,0.0,0.0,0.0,0.0
167,"And I got it with a thermal cup. So the thermal cup  will fit in there. You can buy them. Usually Because you can adjust, you can adjust the the whole, you know, the the clip on it. Um, whether they want that, I don't know. I mean, if you was a guy, I've got thermal cups mine are that old now. No, they don't overheat that much. Um, but like you said, talking to my sister last night, she said, Well, you know, I thought if we got thermal cups then you can bring it down, a lot of them got what they call them...",0.11,0.0,0.33,0.33,0.22
168,"What we're saying is, you know, like, maybe this was a sale in the courtyard. A lot of them can't bring hot drinks down. I've suggested they put the the tea and the coffee in their own cups bring it down now, Boiler Co in the courtyard. But Debbie said, No, you can't do that. Do that. I don't understand why. Well, yeah.",0.0,0.0,0.18,0.64,0.18
169,I've got about anybody else.,0.0,0.0,0.0,0.0,0.0
170,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and.",0.14,0.07,0.29,0.21,0.29
171,I didn't quite understand what this door is.,0.0,0.0,0.0,0.0,0.0
172,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that.",0.0,0.14,0.29,0.29,0.29
173,"Yeah, I understand.",0.0,0.0,0.0,0.0,0.0
174,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible.",0.27,0.0,0.18,0.09,0.45
175,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not",0.12,0.38,0.0,0.25,0.25
176,"answerable now like the zoom. I mean, it might be simpler than the same I've never used zoom We've used a different type of media thing to use, but weren't operating now the guy who runs our mention he was operating it sometimes successfully, sometimes not. It is technical technology challenge if you like, love it laughs. The colleague I'm talking about. Well, it's. That sort of thing, if somebody said to me, Oh, you need to get on to this, you need to get on to that. That scares me. Like you say, it does scare you technology, am I going to be using computers for about 22 years and I'm still just scratching the surface. I can do e-mails.",0.18,0.09,0.36,0.09,0.27
177,"I don't know what it is. I think it's a fear of the unknown. And you read about all the scams. But I mean, I can do the basics. I can send the emails attachments, I can open the emails. So to me, I can do what's important to me. Um.",0.25,0.0,0.12,0.25,0.38
178,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.,0.0,0.0,0.0,0.0,1.0
179,"It does for me. You know, like I say, I use my phone to do it. I've got a laptop not used for about three years. I've got a tablet. I get a struggle on that when trying to get onto the home page I need. I used to ask a friend to bring them up, saying I'm struggling come around, he sort everything out for me. I don't see him now. and the other friend that did it. And unfortunately, she passed away. So I feel like I'm on my own now and I feel really at a loss because where I live, I'm probably one of the youngest. You know, so there are some who use the internet, but mainly for shopping or ordering food online. And that's it. No, I don't do that. You know, I'm old fashioned, so I just like to, uh. I'm happy with what I can do But there were a couple of time later on when I make stuck in the house and I need to do more on the computers and things like that, and I just don't absorb it there. I do have a problem with dyslexia, but I know what the government member is.",0.16,0.05,0.26,0.32,0.21
180,"To me at the moment is helpful, but there are people that have made that go insane. It's all. And I think people do struggle with it.",0.2,0.0,0.4,0.2,0.2
181,I struggle with that. Yeah.,0.0,0.0,0.0,0.0,0.0
182,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?",0.16,0.09,0.09,0.38,0.28
183,"Maybe some people are scared by technology, including me. Some people are not like Hazel or she doesn't know about technology.",0.0,0.33,0.0,0.67,0.0
184,Not as good as critics.,1.0,0.0,0.0,0.0,0.0
185,"For example, I think it will become to some extent now. We don't see on the news all the hundreds and hundreds of people who are losing their life savings through internet banking. And they are.",0.0,0.0,0.25,0.25,0.5
186,"Yes, I saw on the news with the eBay alone in the southwest, £25million stolen through scammers that we see in the southwest. You know, I've been ripped off. Nothing massive. The first one was about twenty five pound instead of six ninety nine. So I'm very dubious of what I go on to buy anything. And so it's very rare buying if you online, I go radiates cover for one of the residents. I'm supposed to be near to the. He didn't want to do it. He wanted me to do it. Yes, it looked the same. I was getting to the point where I was looking at the scene and I thought, I don't recognise that company name and don't recognise that company name. So I rang up my sister she said tribe from world. Don't do radiates covers, what they do, and you get special offers, so I ordered in that we've got it. So the next one he wants we'll order through the same company because we know it's genuine. Yeah.",0.0,0.05,0.35,0.3,0.3
187,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200...",0.0,0.0,0.8,0.0,0.2
188,"No. You know, if it sounds too good to be true, then it is.",1.0,0.0,0.0,0.0,0.0
189,Stairs without banisters for me. So especially without was a bit of banisters to.,0.0,0.0,0.0,0.0,0.0
190,"Well, I wouldn't be without my handrails up the stairs now, and I didn't ask for. Oh, I've no reason to rub it down, but about four bypasses I've lost all my energy to having had colon cancer twice an insulin dependent diabetic. All sorts of things. And when I was last in hospital, they certainly organised at all these rails and I couldn't do without them now. But you know, I manage if but they were then and.",0.0,0.33,0.11,0.33,0.22
191,"I couldn't even let me stay and I can't. I've got two options, you know,.",0.0,0.5,0.0,0.5,0.0
192,"So I've got bars all around my house, even if that's possible, because when I go home, I've tried to make myself show for like four stuff stuff. Yeah, I think wherever I put my hand and, well, I set up. That's why we need your help when you come in the hole every everywhere around the world. So do not think you should design. So let's make it open. Right. But I'm going to go around the outside world. Yeah, because everybody everywhere I put my hand, I need a handrail. Yeah, there's basic, that's not technology, that's just",0.0,0.12,0.18,0.47,0.24
193,"and whatever people might say about PCH. I mean, saying this year, but I found the wonderful, Oh yeah, yeah, I'm the beast and I own the property. I don't own the sort of walls and things, but that where I had a problem, they've done marvellous. The job and charge me quarter is because they have taken the bathroom and it was coming from the maisonette above mine and they spent four days with plumbers and carpenters.",0.14,0.14,0.5,0.07,0.14
194,"You yeah, you don't got a landlord. I mean, it is it. I was in associations, you know, as great as I'm going to put it words, which is helpful if you like as PCH. Yeah. And I know what they like. I work for it and now give me landlords, you know, and go with being grateful to like Hazel. Yeah, organising quizzes and things like that. Our place. Um, I mean, I know that's not to do with a lot of this.",0.25,0.08,0.08,0.17,0.42
195,"So you've got stairless, haven't you? It is not the one that goes up to the floor. And I think we have seen that. We've got that. Yeah. So it goes, that is lovely.",0.2,0.0,0.4,0.0,0.4
196,"Yeah, I've seen that in a DIY. Big S.O.S. Big. Yes, I think we've got a lift right goes right through to where he needs it, you know? That's brilliant. So outside lifts, you've got stairs outside haven't you? and you.",0.17,0.0,0.17,0.17,0.5
197,"Look by my own house, yeah, so.",0.0,0.0,0.0,0.0,0.0
198,"And you can get these external ones that take you off. It's like a stair's lift, but it's external",0.0,0.0,0.0,0.0,1.0
199,The one I'm thinking about to move back to the stairs up on the outside is a public footpath. Uh-Huh. Yeah. So that's a different part.,0.0,0.0,1.0,0.0,0.0
200,"We couldn't adapt where I used to be. I have what I have now because some of those that go through the others say that the future builds. It's already in place and things, but it's not like they can't be adapted. So this oh we need it to be installed.",0.0,0.2,0.4,0.0,0.4
201,"I also think it's important to appreciate what we've got. Yeah, I mean, yesterday, for example, if the gardener all day doing the gardens in the patch where I live, which is a big area with the dust bins in the middle, in a cage, and if we go up to the garden to have a cup of tea or coffee, you can do no wrong, you know?",0.6,0.2,0.2,0.0,0.0
202,"Yeah, they're not allowed to stop for tea breaks. Well, not on official tea breaks.",0.0,0.0,1.0,0.0,0.0
203,Awesome. Really good.,0.33,0.0,0.67,0.0,0.0
204,"Yeah. Very helpful. Even the ranges of caretakers. I know we can't I'm not allowed to come into your properties or if you need something, take it away, you can get outside your front door. The  communal , you know, and.",0.5,0.5,0.0,0.0,0.0
205,And if they were to pick up steak every morning picking up the litter at nine o'clock. Wow. Yeah. Emptied the bins every couple of days.,0.5,0.0,0.5,0.0,0.0
206,"Yeah, yeah. So you know, we got we do get a lot of help. It is really, you know. Well, I suppose there will come a time when I feel for it. Some people will need to move because of the environment that it may not be suitable for them now.",0.0,0.0,0.33,0.17,0.5
207,"It's hard to say because we all we all have different disabilities or health. I mean, we had a lady in our class. She was totally blind. And if you're having a coffee morning or bingo after you come down, play bingo. Somebody go for one of the residents of Walton, go and bring it down and take it back up again and ...",0.0,0.14,0.57,0.14,0.14
208,"I am about to have the bathroom changed because it's something I physically need. Yeah, and you said about being able to stay where I am. Yes, if I get worse, then the equipment that's being fitted, it can be again. I think this phrase know it's coming from a future group. They can adjust it so I can stay where I am, so I'm going to need. It's probably at some stage a way of showering and this new equipment can't be and have an add on so I can stay where I won't need help to be showered. So I'm keeping into handles. So that's important",0.12,0.24,0.29,0.18,0.18
209,"it will be based solely on this idea of being checked being built next week, and it's the hardest part of the electric service and Flamingo is once that's done and it looks perfectly normal. But if I get worse, they can adjust they can block put something onto that'll  help me, which again is thinking ahead.",0.0,0.0,0.43,0.43,0.14
210,Improvements?,0.0,0.0,0.0,0.0,0.0
211,"Yeah, thinking ahead. Yes, these things are built and put in it's thinkable ok. What like Bath? Possibly what you're saying? What do we need to put in now just in case? Yeah, I don't know if you understand.",0.0,0.0,0.38,0.5,0.12
212,Sorry.,0.0,0.0,0.0,1.0,0.0
213,"It's lucky that you live where you are, where I am. I'm coming down my bedroom world and I have for 12 months and I've been trying to get it. I have reported it and they keep saying Yes, yes, we'll do it. I've had scaffolding outside my flat for about 14 months. Nothing to do with me. It was a flat blow that took them a long time to cure their down. Yeah, when I said, Well, why can't you expand it because it sounds like no, why can't you expand it? Oh, no, all the scaffolding has got to come down and we'll just build a separate little one for you. Oh, how stupid! The scaffolding came down last week, but I don't know where I'm going to get mine. They are all removed.",0.07,0.0,0.4,0.33,0.2
214,"It's not mould, it is just the black strips.",0.0,0.0,0.0,0.0,0.0
215,But it can turn to mould,0.0,0.0,1.0,0.0,0.0
216,"Yeah, and I have this severe case where and oh yes, it is definitely damp. It needs to be done. It's coming through the outside cladding.",0.0,0.0,0.25,0.5,0.25
217,"Yeah, but it could spot, I think, what you're saying. It could be that if you go too bad, they have to say yes, it's not suitable for it to stay. Yeah. So they need to put it right.",0.0,0.2,0.3,0.3,0.2
218,"That can affect your respiratory system, you know, breathe breathing and everything else you do.",0.0,0.0,0.0,0.4,0.6
219,Do you pay rent ?,0.0,0.0,0.0,0.0,0.0
220,"No, it's my own flat, but we're going to come on those factory housing.",0.0,0.0,0.0,0.5,0.5
221,"Oh, yeah, so you're at you're like leaseholder.",0.0,0.0,0.0,0.0,0.0
222,"Uh, yeah, yeah. Yeah, yeah, yeah.",0.0,0.0,0.0,0.0,0.0
223,"Yeah, I don't know whether that's how to get things done. Yeah, there's a rent payer. I don't know, you know, but you do find that it would be hard if you to get things done.",0.0,0.14,0.29,0.29,0.29
224,I've never found it difficult to get things done. I tend to put it in writing. I write a fancy letter to the little department of PCH. And I think that's better than a telephone call.,0.0,0.0,0.67,0.17,0.17
225,"Oh, yes. Different landlords, again, the different levels of what they will do and what they want.",0.0,0.0,0.0,1.0,0.0
226,And they've now just in the past week introduced a leasehold forum which is on Zoom. Yeah. And are you going to have a personal personal contact if you're a leaseholder to discuss any problems that might come up.,0.0,0.17,0.0,0.17,0.67
227,"Yeah, of course if it's more regular. laughs",0.0,0.0,0.0,0.0,0.0
228,"Yes, absolutely. I suppose we're looking at, we get a bus every half an hour.",0.0,0.0,0.0,0.33,0.67
229,"Yeah. The thing I I don't use buses now, but I've heard a lot of complaints from some of the residents. The post that goes from town to 25, I think, is a one to the Barbican and the Hoe.",0.0,0.0,0.29,0.43,0.29
230,You have to be fine.,1.0,0.0,0.0,0.0,0.0
231,"And they went to use the normal single decker bus. In the summer they're using in the tourist bus. And then when the tourist bus comes and it's full up. Yeah, the regular people who live around there want to get to the doctors at West Hoe, can't get on the bus. Mm-Hmm. Mm hmm. And because of that, you know, enough, I think, is stupid. You don't need that. You can have the tourist bus on, but keep the 25 the normal service going instead of swapping it. You know,",0.12,0.12,0.25,0.12,0.38
232,there aren't the amount of seats on the blue buses downstairs.,0.0,0.0,0.0,1.0,0.0
233,"No, there isn't no there. So you get a lot less seats.",0.0,0.0,0.0,1.0,0.0
234,"I mean, you see people that are able to stand but they're still using seats. Yeah, yeah, that's interesting.",0.5,0.0,0.0,0.0,0.5
235,"So that, you know, that's here. I mean, I don't know about the rest, about the town and other areas. You know, I know you get some areas where the bus is every half an hour, and it can be every hour",0.0,0.0,0.0,1.0,0.0
236,"You get unlucky, within five metres of my front door there's a bus every 10 minutes. The 51 or the 21.",0.0,0.0,0.0,1.0,0.0
237,"Yeah, I have to ask, what does Pepper think? Because his head is this is kind of, you know, he's looking down",0.25,0.0,0.25,0.0,0.5
238,It  is just too many red? Yeah. laughs,0.0,1.0,0.0,0.0,0.0
239,"It just gives you a right look, and ..",0.0,0.0,0.0,0.0,1.0
240,"Oh, I think the facilitators is accessibility and that covers what you were saying about accessibility, and that's allowing for people like Gaynor to stay where she is, and she has to be able to use and things like that. And it's making it technology accessible as well. Mm hmm. So it's fair to say the barriers is the inaccessibility to those things.",0.0,0.12,0.62,0.12,0.12
241,"I love what you say about the house. Is that the future proofed? Yes. Yeah. We want more of that because we are an ageing population. Yeah. Yeah, we.",0.2,0.2,0.2,0.2,0.2
242,"It's already in place, we keep coming back to this thing, but it's you're off.",0.0,0.0,0.67,0.0,0.33
243,"You might also make one comment about the accessibility and I mean, I know this room because the astronomical society used to meet in this room and I belong to that we had a long time, but it just doesn't seem to be a hearing in this room.",0.12,0.12,0.0,0.25,0.5
244,That's right.,0.0,0.0,0.0,0.0,1.0
245,Absolutely right. I noticed that. Yeah.,0.0,0.0,0.0,0.0,1.0
246,"But I mean, simple people in here were wearing hearing aids. But there isn't any hearing loop here.  A hearing loop is something that you  fix in the room, it's not difficult, you put wires all around the room. We have one in the church, and so people with wearing hearing aids, they can set their hearing aid to the new system and then they can hear it might be worth mentioning this to university.",0.0,0.11,0.11,0.11,0.67
247,"we have that problem on our face. So when you get a group of people sat down just talking amongst themselves. And then somebody's phone rings. And she talked about the fact that I can't hear you, there is too much noise. People I feel like say, Well, don't stay here on your phone. Go somewhere where it's quiet. They don't. You know you're right about these hearing aids. I've heard about, you know what? I don't need them. I just don't listen",0.0,0.29,0.29,0.14,0.29
248,"to him just yet. Yes, you should be like in our church yet we're hearing aids. And she said it's the hidden disability, and she wear them for the service and as soon as the service was out, she's taken them off and goes,",0.0,0.17,0.5,0.17,0.17
249,"Well, but is it an invisible disability? People don't notice.",0.0,0.0,0.0,0.0,1.0
250,"but they don't have a lot of patience with usual deaf. with blind people she can always... Yeah, yeah, yeah. Yeah, yeah, yeah.",0.0,0.0,0.0,1.0,0.0
251,"Something I suppose I've learnt living where I live with people. We've been hearing aids and someone say, Can you speak up or or can you seat on this side to make? Because that's be good. It has to be bad, you know,.",0.17,0.0,0.17,0.33,0.33
252,"or speak more slowly. Yeah, I mean, I'm finding that with the telephone. You know, these companies occasionaly rang, and I get blown and I say, please start again slowly.",0.0,0.0,0.5,0.25,0.25
253,"Yeah, yeah, I'm lucky with my phone, I press on something and then it comes out very loud,.",0.33,0.0,0.33,0.0,0.33
254,"But OK, so OK, you have used technology to help you.",0.0,0.0,1.0,0.0,0.0
255,Some people think of ISO because  I've hearing loop in the communal room.,0.0,0.0,0.5,0.0,0.5
256,Yes. Yes.,0.0,0.0,0.0,1.0,0.0
257,"I just said about physical places. And I have to say it's a criticism of the university. Where I live my home, I can only live one door away because threshold strips. Mm. Yeah. And I'm talkative I couldn't get out of the kitchen,  because the designers need to think, of, this is my soapbox. There are too many able bodied designers designing for disabled people. Yeah, they need to sit in a wheelchair and go round themselves. So that's just my soapbox that it might be. What I have come today. I had a real struggle to find somewhere to get to get in and to come out of the and the Cafe out the cafe. Yeah. You get to live with that. Yeah, yeah.",0.0,0.18,0.36,0.27,0.18
258,"Yeah. I would worry about catching me. I've got new leg, which we only got yesterday. I worried about catching that on these walking behind me. Careful, careful. You know, like you say, if you're in a wheelchair...",0.0,0.0,0.14,0.71,0.14
259,"A  big thing for yourself, I'm looking at the factors you're looking at, for me to stay there what was said to me recently? It's all right. The fire brigade will get you just get over the threshold to stand outside. So that way gonna happen. It's something that I'm fighting at the minute. Yeah, it's a big issue. And it might has been adapted for me, both ongoing and there's a few blows. This is the same. It's not only once inside, it's getting in and out, which is also an issue, and you've got stairs and stuff and something you can't get out it's something you never get over. But whereas I would have thought reasonable to adapt or to adjust, and that is a reason to stay where if I would have to move, I'm lucky it can be done. But there are places if you want to stay in your own home, there has to be a way of making from this part of accessibility not only in where you live, getting in and I'm sure that that makes sense.",0.04,0.21,0.21,0.25,0.29
260,"I'm working on this at the minute,",0.0,0.0,0.0,0.0,1.0
261,"but what I find very helpful with cooking, particularly in the sense that, you know,.",1.0,0.0,0.0,0.0,0.0
262,"One in the hallway and one in the bathroom we've got Pendants Show. We've got we've got also got wristbands, which you can use. Um, I was given a wristband. Yeah. So many run my flat number. It comes through the intercom I can answer it without getting off the chair. press it once to speak to the person you know you. Plus a second time when the doors open, which I thought it was fantastic. I'd never seen that before.",0.11,0.0,0.22,0.11,0.56
263,"That's well, first, that comes back to self-care, but well to tell you when someone says the word, isn't it? You go, Oh yes, to stay where I am, if I have a problem, if I do well enough to comfort me, rock, as you say, get to know me. If I fall there is a technology, I can get home. But without that, you didn't have somebody like that who taught me that's have to go the care home.",0.0,0.14,0.29,0.5,0.07
264,"Some people have to pay for that out their own pocket, don't they?",0.0,0.0,0.0,0.0,0.0
265,"It's not too bad. It's not cheap, I used to pay.",0.0,0.0,0.0,1.0,0.0
266,I don't know. I don't know. I know in Marlborough how some people in the flat say,0.0,0.0,0.25,0.75,0.0
267,"Mm. Yeah. But I found very useful that cooking is my oven packed up and I bought a new one. I bought a Hotpoint It cost me a hundred quid on the internet that was all. And it had this facility, which I find invaluable, and that is when I put something under the grill, I then put the timer on. Yeah, but it switched itself off. So so now where I've previously I forgot about it and it just had burnt bacon. it's not done perfectly because I know exactly how many minutes it was it switched iself off, so often they try to get carried away watching something for example.",0.0,0.29,0.29,0.43,0.0
268,"My hob, every ring on my hob I can set a timer on and it would go off.",0.0,0.0,0.0,0.0,1.0
269,"We've got our alarms going off. Oh yeah, because somebody fell asleep on the sofa and that's something on the hob, wherever, you know. And it's a brilliant idea. Yeah. I mean, if I'm doing chips in a chip pan, I don't like these fryers. It's the horrible thing. I like your standard chip pan. I stand by that cooker from start to finish, then you get often. But I'm fortunate I can do that, you know, again. So it's hard for me to say what barriers may come in front of me that 20 years.",0.11,0.22,0.17,0.28,0.22
270,"Why if every time I've put something on the hob, but if I have to leave the kitchen, and the chance of that cliff, would you not believe it? But like the open, it's perfect if you remember to do it. Oh, the grill, the oven to set because I know I have to because of the technology on that is absolutely out of control",0.0,0.12,0.0,0.25,0.62
271,I might be able to draw a line at low,0.0,0.25,0.0,0.25,0.5
272,Each hob I could turned off in time.,0.0,0.0,1.0,0.0,0.0
273,"I haven't got the manual for it and that was given to me. If you're two years old and it was given to me, and so I would give it to you from the air fryer to a proper conventional cooker, which I've always liked. So I don't know whether it was this guy. I know it's got a timer on running for the oven, whether it's for anything else on that, I don't know. I can probably download the manual for it. Oh, I thought you was saying that.",0.08,0.0,0.15,0.23,0.54
274,"It's it's it's getting it's getting worse as hard as times going on the stopping you just using the phone and you're being forced into it, which I think is wrong. But to do this, it's not to be human. Yes, and that's where I live there. But there are a lot of people who say I called that one particular service pool and said, we call this all medication, and they said, Well, we're not going to do this anymore. And that is wrong. Go online doing an e-consult. I am speaking to the doctor. I have to do. So want to hear how many people are falling sick because of it? And I think that is a huge barrier and it is causing people to go to the special care, because they're not being as that. What we don't mind coming up to date a doctor place isn't great. But outside agencies have also got to realise they've got to. We're not all. On the same page is that we're not using the technology.",0.05,0.1,0.35,0.2,0.3
275,"Can I think something? It's not my it's been a relative inclusion actually. Having come to me, ask me, I have no idea that, you know, when you're saying you need to say your GP service? Yeah, go username, password. Yeah. And sometime in which is going come into a password not recognised and it and then you should turn out. Her son checked her computer it wasn't her computer, it was a GP sensor, it was. There is a code and she couldn't get through to a doctor and she needed medication urgently nebuliser, you know, um, I've never used mine since it went online. I've never used it. Not that I don't want to. I don't even know what the website address is, so I have to ring them open. Ask them where you can get through. Um, that's the problem. You know, technical stuff, folks, and stuff like that. If the system's going down. Yeah. To Ringo, oh, you'd have to try again tomorrow. Love to try again tomorrow. An actual person, you could be dead by tomorrow. You know, I mean, not everybody knows it when you're feeling unwell, it's life threatening. Yeah. And you're ringing the GP because you don't want to bother your neighbours.",0.05,0.19,0.24,0.05,0.48
276,"The other thing is, the older we get, I think safety is very, very important, you know? Yeah, I when I moved into my place, I bought myself from the re-use centre in Union Street, a tumble dryer. I paid ten quid for it. Yeah. And I got it home and it worked. I look on the internet and it was suspect to fire. Yeah. So I ran the Whirlpool and I said, Look, I've got a tumble dryer of yours and you say it's one of the other risks. So they said that's all right give me the serial number, and within two weeks they did bring me a new one.",0.06,0.0,0.29,0.18,0.47
277,"Oh, that's fair enough! laughs",0.0,0.0,0.0,0.0,0.0
278,"OK. I know. Yeah, but you were able to ring them up. That's right. Yeah. You think if they had?",0.0,0.0,0.5,0.0,0.5
279,"Yeah, yeah, you hadn't realised that the word risk was.",0.0,1.0,0.0,0.0,0.0
280,"That's right. Are a lot of time. You've got to go on the internet to find the phone number so. Yeah, it does happen. Yeah, I got news. I bought a scooter that can run from better life. Yeah. Lloyd's chemist used to sell,",0.0,0.0,0.2,0.2,0.6
281,"There's going to be a follow up session, I guess.",0.0,0.0,0.5,0.0,0.5
