,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
157,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you.",0.3378357,0.045995083,0.014808979,0.06383833,0.035889428,0.50163245
158,"Yeah, yeah.",0.00674425,0.0058021806,0.008984957,0.33909214,0.031450544,0.60792595
159,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage.",0.43469504,0.0053645363,0.054500382,0.45639652,0.011843199,0.037200324
160,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs",0.20096523,0.0138677545,0.14180088,0.5462217,0.0955582,0.0015862542
161,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah.",0.013519243,0.0063870098,0.05168332,0.9010195,0.016494999,0.010895917
162,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?",0.39376006,0.015877157,0.38321516,0.061848775,0.13555951,0.009739359
163,"And if you're using a walking stick, you've got less.",0.023327053,0.00338666,0.028177632,0.6016542,0.013272568,0.33018193
164,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?",0.30100146,0.011408585,0.31352076,0.329279,0.026726266,0.01806391
165,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?",0.064955324,0.01910582,0.055714246,0.23425177,0.24687436,0.37909847
166,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping.",0.022570617,0.00434493,0.050908532,0.21546535,0.48087984,0.22583073
167,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month.",0.040924296,8.130831e-05,0.0012683499,0.9555433,0.000575124,0.0016076571
168,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop.",0.008182344,0.0016601341,0.00892638,0.25129867,0.6928218,0.037110664
169,"With  home delivery you've got to rely on the products being good, especially fresh products.",0.07077026,0.0032363774,0.028814338,0.5630568,0.02891393,0.30520827
170,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves.",0.05730084,0.035248198,0.20807596,0.2210826,0.07235203,0.40594035
171,"Yeah, I'm checking the day of expiry.",0.00026232115,7.2440555e-05,0.0037052743,0.100164086,0.00381714,0.89197874
172,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one.",0.05403868,0.036354113,0.23768872,0.056430124,0.066010825,0.5494775
173,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,",0.03879599,0.0009976812,0.0038496589,0.946172,0.009428706,0.00075598015
174,"yeah, it's exactly what I do.",0.027580123,0.010341237,0.058385283,0.27152148,0.028759945,0.603412
175,"Yeah, yeah, it's what it's sort of",0.024017572,0.007270338,0.051308684,0.25500426,0.07603334,0.5863658
176,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff.",0.0008188129,0.00018949168,0.0005354588,0.11540396,0.0028083285,0.88024396
177,"You can put it in the freezer, can't you?",0.06430752,0.016434299,0.42567164,0.219409,0.08639088,0.18778665
178,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know.",0.22475177,0.006695849,0.032117203,0.11681282,0.33881497,0.28080738
179,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?",0.79975986,0.04409369,0.03346014,0.047239646,0.048222154,0.027224531
180,"Also, I think food shopping is quite personal, isn't it? Yeah.",0.016906282,0.0050592157,0.011473315,0.3081699,0.3371243,0.32126698
181,And it's another way of socialising. You get to see people.,0.026840823,0.011449184,0.015552502,0.843402,0.014701745,0.08805372
182,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered.",0.003907507,0.0010010664,0.008867367,0.9230801,0.0040671024,0.059076842
183,Yeah. So get five over twenty five or whatever.,0.12105535,0.006083155,0.028462445,0.55481017,0.025755363,0.2638335
184,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs",0.036546543,0.0061974265,0.0146145215,0.9335347,0.007434111,0.0016727365
185,Yeah.,0.0057457667,0.005653041,0.011553489,0.5717259,0.038030714,0.36729106
186,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,",0.00013063625,6.746955e-06,0.0121559575,0.98713315,0.0002071478,0.0003663961
187,Does anybody know?,0.010130237,0.01536569,0.05641651,0.05029047,0.16418557,0.7036115
188,Yeah. And then I think I want to hold it up and go low alcohol. Laughs,0.053520657,0.009964199,0.10563773,0.6108264,0.1641095,0.05594154
189,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs",0.008869325,0.0009180215,0.011545523,0.8244748,0.12066539,0.033526953
190,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah.",0.143398,0.30802923,0.046284176,0.28429246,0.009832484,0.20816363
191,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!",0.09397793,0.009489502,0.07575528,0.28368744,0.016203247,0.5208866
192,It's worth some help as well. Yeah. Asking somebody.,0.077495866,0.057684574,0.24842584,0.23188175,0.13684653,0.24766544
193,"So that's about socialisation, isn't it?",0.007542653,0.006659841,0.18520741,0.03601361,0.036443967,0.72813255
194,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities..",0.17948541,0.03215088,0.23148833,0.13417713,0.022124968,0.40057328
195,It's like a community group .,0.011554304,0.0019907684,0.03360626,0.8381648,0.04557428,0.06910959
196,"So, you're looking for the physical things, you know?",0.015993815,0.03475345,0.045281854,0.18123807,0.04814104,0.6745918
197,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me.",0.012459381,0.0038076122,0.18002069,0.7516072,0.040364303,0.011740827
198,"Yeah, maintenance.",0.06737801,0.005653185,0.031472884,0.6753928,0.035750333,0.1843528
199,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in.",0.012993601,0.0012077702,0.061070077,0.61662376,0.07317166,0.23493315
200,"Yes, do you need help getting in and out of the bath and up the stairs?",0.10082644,0.040310845,0.19507149,0.3898593,0.031663302,0.24226862
201,"It could be, couldn't it?",0.02493587,0.0052691223,0.32434982,0.0784336,0.34941447,0.2175971
202,Did we say much about transport as well?,0.071354724,0.037631016,0.30469638,0.2590328,0.025228012,0.30205706
203,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ...",0.09168445,0.02530796,0.27503172,0.12101264,0.4469524,0.04001081
204,"Yeah, mm.",0.00874711,0.004825171,0.013338823,0.4309328,0.055050623,0.4871055
205,I think knowledge.,0.038006183,0.021668594,0.4761683,0.07638668,0.076711334,0.3110589
206,"I don't think that's a physical one, isn't it?",0.044285208,0.014387507,0.41647804,0.06346897,0.121490344,0.33988994
207,All right.,0.12606306,0.019105146,0.24160661,0.3355729,0.1111757,0.16647659
208,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us",0.08688637,0.008522868,0.6031981,0.24930738,0.03209385,0.019991396
209,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me.",0.07804052,0.02874417,0.049668837,0.16992809,0.4918791,0.18173929
210,That you're physically being able to go and do it yourself.,0.3218167,0.044449583,0.37153363,0.092032485,0.027206514,0.14296106
211,"Yeah, so it's a physical capability.",0.0035703972,0.0013371151,0.0064090206,0.9682867,0.0025365772,0.017860204
212,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,.",0.29818448,0.12208872,0.23442632,0.15988225,0.08385159,0.101566635
213,They would know a lot of...,0.08620288,0.03414243,0.3499926,0.05152559,0.19170094,0.28643557
214,The kind of the physical environment if those agencies like.,0.045854703,0.022149134,0.09887972,0.23483664,0.1421804,0.45609942
215,"It's like the GP surgeries, they know the demographics to be able to...",0.013498396,0.0044074515,0.25319514,0.23242624,0.3102664,0.18620637
216,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah.",0.005678691,0.00034622898,0.037974484,0.94353265,0.0044779535,0.007989975
217,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.,0.16095263,0.015199775,0.101702444,0.37460297,0.19763519,0.149907
218,Oh bless her!,0.0011575209,0.0002749904,0.010319383,0.5513841,0.008242076,0.42862195
219,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information",0.038510006,0.15003237,0.10509321,0.24376497,0.4171152,0.045484234
220,and she was frightened to put it on?,0.0047649224,0.004632131,0.8421323,0.04406699,0.013414731,0.09098896
221,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end.",0.0059019197,1.29781865e-05,0.8071174,0.18642531,0.00026973608,0.00027267227
222,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess..",0.12887469,0.026092248,0.0583562,0.28741986,0.24290957,0.25634742
223,"It's also the maintenance of the House isn't it? yeah, because keeping it warm.",0.051374774,0.0040044812,0.027063828,0.6963416,0.048782278,0.17243303
224,So helpful gadgets. I love a gadget.,0.002175353,0.0009022354,0.0031520315,0.06617051,0.031444736,0.8961551
225,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff.",0.011066914,0.0012714849,0.04612912,0.7743965,0.08367431,0.08346168
226,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment",0.076129176,0.013394168,0.007228904,0.3737008,0.018075721,0.5114712
227,"and help keep your independence, doesn't it? Yeah.",0.16721517,0.019964386,0.09855305,0.31914535,0.11073048,0.28439158
228,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win.",0.007027939,0.00074683205,0.010758587,0.8961712,0.029235687,0.05605973
229,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ...",0.02466984,0.0062434007,0.042386144,0.7666811,0.11114457,0.04887496
230,"Cats, yes. Love cats.",0.0042556506,0.0033663844,0.030200517,0.38109156,0.021267643,0.5598182
231,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is...",0.2841099,0.009801514,0.27085274,0.19605133,0.09050257,0.14868197
232,Did you get rid of your cat after that?,0.10965251,0.15247397,0.5233962,0.066649236,0.016740376,0.1310877
233,"No, no. Laughs",0.008374577,0.0028790962,0.05003686,0.72882724,0.15275699,0.057125222
234,See because you love your cat.,0.0015453075,0.0015285572,0.0038740623,0.055257928,0.019618314,0.9181758
235,"and they that they are the best company. Yeah, yeah.",0.0016032071,0.0008512433,0.00045390765,0.054821525,0.01581881,0.9264513
236,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of",0.013156787,0.008273409,0.8533732,0.009390795,0.043506876,0.072298884
237,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah.",0.05571847,0.00080989464,0.67096573,0.17295396,0.08264189,0.016910054
238,November.,0.01270477,0.0043485444,0.06929319,0.40509707,0.23180428,0.27675214
239,"I want to. But Rob is not ready yet. He says, ..",0.0077741574,0.001791111,0.109640196,0.081379056,0.6219658,0.17744967
240,Yeah. We will get you a little kitten.,0.041788504,0.009389893,0.013354755,0.04452992,0.006606823,0.8843301
241,and that's what I want to get a kitten.,0.018069772,0.009647658,0.024143768,0.19090554,0.08706591,0.6701673
242,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet.",0.07230897,0.006175419,0.05952394,0.4516338,0.12246562,0.28789225
243,And I think that's really difficult..,0.43351856,0.014858929,0.047134224,0.12275305,0.31263587,0.06909938
244,Because it's tying as well.,0.030379899,0.0056210808,0.025293777,0.64015967,0.07472721,0.22381836
245,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more.",0.062113836,0.013813055,0.14105752,0.29176903,0.017046325,0.47420025
246,That's the problem I had when I moved to the Barbican.,0.081362136,0.0066073854,0.026518635,0.12616266,0.64780676,0.111542426
247,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her.",0.008077695,0.0006976792,0.12357567,0.85465837,0.010316179,0.0026743857
248,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time.",0.010148663,0.0033339984,0.023605358,0.8763885,0.08571749,0.00080599246
249,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester.",0.017590461,0.0038321984,0.0011842768,0.10038372,0.02714057,0.8498688
250,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down.",0.012254689,0.00039674775,0.023047967,0.9361935,0.018785987,0.009321066
251,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important.",0.053033806,0.009364023,0.35258558,0.13863137,0.21548459,0.23090062
252,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so",0.02551948,0.005599419,0.008538348,0.66656023,0.15722059,0.13656195
253,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever.",0.10696685,0.0015405687,0.0027448025,0.6478829,0.080685474,0.16017945
254,Dogs are more reliant on the owners and cats are more dependent on us.,0.062167436,0.03407617,0.06894511,0.20692116,0.31617826,0.31171188
255,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise.",0.009223605,0.0003947521,0.08523463,0.89988714,0.0022993395,0.0029605138
256,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?",0.00864744,0.00029183883,0.036653515,0.8805063,0.020138461,0.05376244
257,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs",0.05788519,0.01758147,0.048037183,0.7201918,0.09965114,0.056653235
258,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people.",0.081950516,0.031188123,0.014268577,0.79818445,0.018793881,0.05561443
259,"Yeah, you can. You can buy small tins, but sometimes it's cheaper to buy a big tin, though.",0.064778216,0.017188953,0.06566631,0.31005633,0.10256962,0.43974057
260,"But if you go to somewhere, like if you go on holiday and you, you go to a restaurant and it's just you. Yeah, it's a very uncomfortable experience to sit in a coffee shop by yourself. Yeah. To sit in a restaurant. Oh yes. But I think it would be much know. I know some restaurants tried this. This is a table where somebody might come and say, I can't remember the expression, but somebody might come and sit and chat. And so I'm.",0.1244623,0.020827962,0.48652732,0.1548702,0.12477801,0.0885342
261,"Yeah, it was a scheme and there was a notice on the table and it said something like this is a community coffee table and somebody might just come. And if you sit here, be prepared. Somebody else might come and sit here with you to chat. And I think there needs to be more of that kind of thing because if you don't get to see anybody, and you think well, I'll go out for a cup of coffee. You then feel like a good drinking go or I've got to pretend that I'm reading something because I'm",0.08827109,0.013603854,0.23836677,0.123297036,0.26919815,0.2672631
262,"The times I had to go and get something to eat, it's like.... so it would be nice just to",0.05433825,0.0036090706,0.014685264,0.055088077,0.81686014,0.055419225
263,"Especially again, if it's difficult to cook at home for yourself, you don't feel like it to be able to go to places where you didn't. You didn't have this feeling that everybody was going, Oh no, no. Oh dear, on our own.",0.051093604,0.02635337,0.0826718,0.73700106,0.06489408,0.037986074
264,"Also, I think as you get older, it's harder to make friends. Yes. Yeah, because your old friends, you know, might moved away or they passed away. Yeah, and all that sort of things. So, yeah, well, to make new friends, it's quite hard.",0.004729549,0.042805776,0.17520833,0.048470914,0.57084763,0.15793778
265,"You know, I left my home, my family, my friends, over 30 years ago and when me and my ex-husband split up and moved to Plymouth and. Because my daughter was here, obviously, my eldest daughter was here already. And, um, yeah, I find it really, really hard. I was in my forties when I moved into Plymouth, and I did find it really, really hard considering I had a lot of friends in the army environment. It was just like a big family. And so I left home, moved to that. All my friends are in Sutherland, my best friends, the people I grew up with, family also.",0.048331663,0.04696964,0.15862642,0.37277678,0.33899722,0.034298304
266,"I think also if you lose a partner, with a divorce or they die, then you often lose half of your friends with that, you know, because.",0.33766633,0.006366257,0.48148066,0.15670061,0.01763018,0.00015597935
267,You lose half of the family.,0.16550542,0.06664099,0.06060797,0.34072596,0.2649624,0.10155725
268,"Yeah. You know, you might as a couple. Yeah, their family. Yeah, you have their friends as well. Yeah. And that person isn't there for whatever reason. You suddenly just what? It might include things like grandchildren and things.",0.18384969,0.021851614,0.05893202,0.09095771,0.025860928,0.61854804
269,"Yeah, yeah. My, you know, his for his family were very supportive of me. We were really, really close. But now, like the kids have got their own kids. So basically all I see is, well, I've got friends. Hazel's my friend. Yeah. Not that you've seen much of each other. I haven't. I've got my family. But sometimes it's just nice to.",0.0053496384,0.064718194,0.2937409,0.016186494,0.18415964,0.43584517
270,"Yeah, because of the care home system as well.",0.007715023,0.0016267019,0.00760332,0.6861128,0.011185246,0.2857569
271,"Yeah, I do see my family there. They would be there for me to drop of the heart if I needed them, but I need them to meet me. Yeah.",0.004946697,0.0022461463,0.04603192,0.2731553,0.08464918,0.5889708
272,"So, I don't have any family left living. So, it's me, that's the end. But I think there's a lot of prejudice about older people. You know, there's a lot of assumptions about older people about, you know, for example, if I'm putting on an activity and somebody saying I'll put some music on and they say we can find some war songs and I'm like, How old do you think these people are?",0.29921448,0.1559777,0.2246653,0.074388295,0.08395172,0.1618025
273,"Oh, you know, yeah. Laughs. They were probably in the teens listening to this stuff in the sixties. Yeah, yeah. There's this idea that once you hit 50, you know you want to talk about the war. You want to, you knind of...",0.0017918675,6.138873e-05,0.07164183,0.91820997,0.0074486732,0.000846269
274,mention Elvis Presley. You say ...Laughs,0.011431221,0.0035841316,0.05148647,0.81706625,0.038991008,0.077440895
275,"you know,and because you've hit a certain age certainly, physically you've deteriorated, mentally  you've deteriorated, and",0.15239562,0.07786194,0.35188028,0.27435216,0.09956448,0.0439455
276,"all my children were brought up listening to Disco. I love Disco, but my grandchildren, then probably one they'll grow up, I don't probably think..., it's horrible music. I mean, some of the music my children like, I like, you know,.",0.2824043,0.03947496,0.10295827,0.28555736,0.15741546,0.13218963
277,"But you're not allowed to. Do you know what I mean? In the sense? Yeah, because you're older. Yeah, yeah. You're not allowed to like that music or you're not allowed to like these clothes, you know, why are you shopping in that shop buying those clothes? You should be down at Marks and Spencers? buying something suitable for your age.",0.67966694,0.10669379,0.045571066,0.012539449,0.06649726,0.0890315
278,"Yeah, I think when I was young, the eldest was the boss and all that changed in that quite annoys me. Yeah, yeah, that is right. Yes.",0.31201866,0.031057082,0.27109674,0.36852401,0.013523551,0.0037799382
279,"That is interesting that you say that, you know, because as you get older, you find that the people who are telling you what to do at work, are actually quite a lot younger than you. And you're like, ummm! Laughs",0.0034809236,0.15058766,0.011955701,0.0316097,0.014942396,0.7874236
280,"Oh, yeah, you know, I even now I respect my mother, you know, if she says, you do this, you do it. Yeah. But now it's like. So it's just I mean, I know I'm only 61 year old, but it is like losing control. Yeah, yeah, yeah. The kids rule the roost, not the adults.",0.31751946,0.06138227,0.14168732,0.4027249,0.008293058,0.06839301
281,"I know, I know ..Laughs.",0.020023985,0.011261945,0.057542942,0.6747859,0.19618894,0.0401963
282,"The other thing I find is I'm not good on technology. I'm not there at all. I don't just let it go. Yeah. And you're trying to ask your daughter, Tell me, why do you do it yourself? Try it yourself. Yeah. You know, that's it.",0.36497965,0.048905205,0.16026318,0.15116088,0.13744125,0.13724983
283,"That's that's another thing. It's a barrier. Yeah. I think to older people, it's a technology thing. I think it's sleeping us the airlines. Yeah. You know, banking is going to be online. All this sort of stuff now going to be everything. Yeah. And also the other thing you know, you can get done on the phone at a certain age, you know..",0.009909567,0.0041912156,0.119857244,0.84244984,0.0032682524,0.020323884
284,"Rotten phone calls, you know, trying to get money out",0.10519456,0.021906663,0.08458293,0.32918876,0.31033298,0.14879407
285,"Oh, scammers?",0.103048675,0.029064108,0.32558653,0.2000931,0.06949148,0.2727161
286,"Yes, scammers, that sort of things. So you don't understand that. I think that's enough environmental problem.",0.55499536,0.12473779,0.087391034,0.037380084,0.13993111,0.055564646
287,"Because nobody properly talks to each other anymore, do they? That's always on the phone. Yeah. You know, so you can say nasty things to people that you don't see their feelings? Hmm. Face to face. So you could get all that as well. So that could terrify an old person, you know?",0.074155025,0.0011617134,0.06117271,0.27593663,0.47484818,0.112725735
288,"Yeah, I get the other thing, because I'm quite OK with technology. Yeah, I was in a coffee shop one day, it seems to spend an awful lot on coffee shops, and the app wasn't working. And I said to the go at the counter, Oh, I can't get my points. The app isn't working and she said you have to have the app and I'm like, I've got the app. Do you know how it works? My love and I'm like what? Why do you talk ...Of course it's just not working. And it was because she saw that I was older. My hair was grey. She immediately assumed, that I didn't know how to use the app. No, it's just not working. It's not that I don't know how to use it.",0.17563222,0.0102300355,0.25980362,0.017427545,0.4616322,0.07527439
289,"Yeah, to me Hazel, you look really young, you know,.",0.010129378,0.007823974,0.0251942,0.44131657,0.07300723,0.44252867
290,"Oh, thank you.",0.0041182754,0.00092315883,0.0031888124,0.24362212,0.0055713067,0.7425763
291,"But I've said that to you in the past,.",0.02657915,0.014560271,0.36677727,0.1709608,0.18077572,0.2403468
292,And maybe I was having a bad day. Laughs.,0.019548846,0.0045307474,0.0044649756,0.68488723,0.14643952,0.14012872
293,"Yes, she was, exactly. Really condescending. She was raising her voice. She was speaking very clearly ...",0.047542606,0.08632227,0.092168845,0.22983591,0.026546853,0.5175835
294,"I think I found it quite upsetting because it reminded me that I am to other people what I see is not what other people see. And there was this assumption that I might end up missing out on things or being treated in a different way because people have made a judgement about me. Just, you know, we've decided that you're an old person and you're not capable. So we're not going to even offer you this opportunity to do something.",0.01950401,0.0001577089,0.0037925362,0.0180443,0.010297204,0.9482042
295,"When I get on the bus with a younger person, gets up, sit down, Idon't want to sit down and stand up here. Laugh.",0.016340569,0.0009717612,0.0056976266,0.9266259,0.025667375,0.024696741
296,"I still get up for an eldery person to give them my seat. But you see these people come and just sat there and an old lady over old man gets on and the won't move. Yeah, and there is me getting up.",0.07662042,0.009976005,0.05328749,0.8024045,0.017587153,0.040124398
297,"But it's in the media, isn't it? If somebody either in the negative, they get attacked in the street or, you know, somebody does something. They run a marathon. If it's somebody under the age of 50, they just run a marathon and they just got mugged. Once you pass 50s, they deal, you know, 73 got mugged. Or, you know, amazing man. 81 run a marathon. It's like this whole thing in our culture.",0.06326734,0.21414876,0.47501922,0.23401086,0.005495949,0.008057878
298,"Yeah, I've been mugged. It's not nice.",0.0012098821,0.00038680003,0.0008347012,0.041527163,0.0075711007,0.94847035
299,"No I know I can imagine that, you know, people have this perception without really thinking about what people are like at certain age.",0.030652216,0.0034160647,0.3012287,0.611546,0.04989905,0.0032579938
300,That could not give confidence.,0.0030086064,0.00029502614,0.8412857,0.09167123,0.005075404,0.058664046
301,"Exactly. And and then that makes you start thinking, do I need to be, you know, in a more supported environment? Am I safe? Do I want to go out? yeah.",0.01669576,0.000175335,0.4027415,0.55791086,0.015460852,0.0070156776
302,"Yeah, very frightening!",0.002338781,0.0008521614,0.90450156,0.074145265,0.0037695093,0.014392737
303,"Plymouth community homes are brilliant. Yes, they are. You know, you can't fault them, even though sometimes some certain people put them down. Mentioning no names Hazel, you probably know who I am talking about. But yeah, they are really good.",0.008326572,0.66291535,0.0959486,0.0061996444,0.08284563,0.14376424
304,"The person, the person who wants to know without asking? Because if you don't ask, you're not going to learn. Yeah, yeah. But if they don't know the people, they're not going to help you. Yeah. So it's down to the person or the family. Yeah.",0.28784898,0.014010996,0.017936494,0.41409063,0.049083255,0.21702965
305,"Yeah, I think because you get to when you first move in you get a booklet, all the dos, the don'ts, the waht's on. Yeah, I think that's really helpful. Yeah, but I reckon this lady didn't know she should have been told that because when I moved in then told me, well, when I went to look at the property then told me everything that I have to pay. Yeah. And what the payment was for. Yeah. So I can't understand why that lady wasn't told.",0.15061656,0.052346375,0.007114582,0.13895854,0.5129348,0.13802911
306,Yeah. So why would she sit in the cold?,0.05830274,0.050716918,0.026700387,0.088133715,0.075018,0.70112824
307,"yeah, yeah, because you're new to the place you're frightened. I suppose you'd get worried to ask other people, you don't know them. Yeah. And everything else. Yeah. You know,.",0.020588156,0.0015094401,0.35640648,0.57511246,0.041473486,0.004909957
308,Why would she sit in the cold?,0.1191292,0.052328695,0.074714705,0.07386048,0.296212,0.38375494
309,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?",0.017638175,0.0038646178,0.023656625,0.07998573,0.589382,0.28547287
310,"Yeah. You know, so her blood blood was low, but I don't know why.",0.1799823,0.019391421,0.049079318,0.027972594,0.63259846,0.09097591
311,People would they put the heating on. I can't understand why she wouldn't put the heating on.,0.37115264,0.14556082,0.0877362,0.009926631,0.35680842,0.028815297
312,"No, because she thought she had to pay extra on top of it.",0.033008415,0.006469844,0.011255107,0.34599334,0.07110936,0.5321639
313,"Oh, I see.",0.038333282,0.08540958,0.07531595,0.080066904,0.15629742,0.56457686
314,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm.",0.08056957,0.028622914,0.12029151,0.07253316,0.03041392,0.6675689
315,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food...",0.020149477,0.0011616908,0.015912183,0.03286189,0.019125132,0.9107896
316,"I love mixing with the elderly, even though I'm",0.012539271,0.005122132,0.040282734,0.30248055,0.031225534,0.6083498
