,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
162,"So I have very high ceilings in my house they are nine foot tall, so to actually change a light bulb needs a ladder. I also have one light bulb that hangs over the stairwell, which you have to get on top of a ladder. Somebody has to hold your legs and you have to lean over, Oh God, the drop to change the bulb. Oh no. And every time I have to do it, I am so terrified. And that's now. So if that light goes in the future.",0.000818187,0.00015843137,0.98941225,0.008268307,0.0007036041,0.0006391937
163,It's going to say dark. Laughs,0.0044271536,0.0039870706,0.1996406,0.50007355,0.08903804,0.2028336
164,but it's the hallway light that lights the whole stairs. So then I would have no light in the stairs.,0.014013899,0.0012561912,0.030828526,0.82064235,0.114357956,0.01890105
165,You could put the light somewhere else?,0.09983154,0.013696076,0.020757101,0.04881393,0.041041665,0.7758597
166,"Well, I I guess if I had the money to have somebody come and, you know, do the job. But yeah, that would need somebody quite... Because it will need scaffolding. Yes. Yeah. Yeah, because it's three floors high and the the one lights on three floors high and literally dangling over and you can see the floor and you're like ....",0.082049,0.077823505,0.1318572,0.47330675,0.050821543,0.184142
167,Get them on the wall.,0.09071577,0.0073351944,0.105653726,0.7468133,0.0061204233,0.043361597
168,"Yeah, but I was saying it's going to be quite an expensive job.",0.006132886,0.00072311173,0.009242241,0.4110397,0.027226146,0.5456359
169,"I think any maintenance issue, isn't it? When you getting older that you can't do it yourself. You know, even like, you know, cleaning the windows outside, I can do it now, but you know, in the future,.",0.050291125,0.09991269,0.33114216,0.31874365,0.068300135,0.13161026
170,"And it's that balance, isn't it? between because I think one of the things that worries me about getting older and having a pension is not having enough money because I don't have resources. So if you can't do things for yourself or you have to have adaptations, you have to be able to pay for them. So if I'm on a small pension and I can't afford to pay to have things done in the house repairs or adaptations.",0.1548728,0.006686795,0.04503079,0.5619983,0.18939795,0.04201338
171,A lack of money could be a barrier.,0.09252327,0.040314093,0.6137559,0.05303753,0.07046402,0.12990522
172,"But I think there are places you can go and they'll come out and do it for you. But you own your own home. So I don't have it works that way. Yeah, but I know people like my sister. She couldn't get in the bath, no more so they came out to put  the shower in, and she's got like a toilet. Yeah. So because she can't, she's on one of those walkers now.",0.044406228,0.023361595,0.094098985,0.11160654,0.029972905,0.69655377
173,"You've got to qualify, I think. Yeah. And then social services would help you.",0.22466455,0.034962747,0.13504457,0.26983914,0.18746255,0.14802642
174,"Yeah, maybe.",0.0115561895,0.009000798,0.012783902,0.08057413,0.03663243,0.84945256
175,"That's what I meant, social services.",0.04556654,0.026477456,0.015914686,0.19332767,0.02877146,0.6899422
176,All depends how much money you 've got.,0.023030428,0.0051175775,0.2211342,0.1472463,0.25492835,0.34854314
177,"And how serious your condition is becauseI might feel that my situation is serious, but somebody assessing me in a very formalised way.",0.009697888,5.7374604e-05,0.7348185,0.2549579,0.00041904964,4.927366e-05
178,"Social services may say, Oh, we don't think that you're needy enough.",0.0021856425,0.0026993908,0.00086449686,0.0073380126,0.0044340226,0.98247844
179,"Yeah, yeah, I'm going to get a stool to sit on so that I can do peeling vegetables or cooking or anything like that. If I make the bed, I have to stop because of the pain in my back, so that  can take me hours, even put a hoover around. I have to stop, sit down place my back so that can take ages. So actually, I might need a cleaner.",0.009894866,9.365023e-05,0.020039396,0.9533408,0.0077310903,0.008900195
180,"Yeah, and that's going to cost you. You know, and you have the resources. Yeah. And then again, that's somebody coming in your home that you might not want.",0.01598018,0.0017009514,0.9362673,0.03815754,0.0012091058,0.006684883
181,"Yeah, yeah.",0.0067442446,0.0058021815,0.008984959,0.33909202,0.031450544,0.6079261
182,"And it's knowing that that help is out there as well, because you may not know that you could get help. Yeah. So it'd be nice if somebody came to see you and explained, Oh yeah, you could have this, you could have that because I'm sure a lot of think lots of older people don't claim certain things today and that they're entitled to.",0.13763846,0.012360161,0.4255089,0.2756355,0.12962402,0.019232929
183,"Yeah, yeah. And there is the pride as well, isn't it?",0.024467414,0.0035647703,0.028349126,0.5629611,0.026691431,0.35396615
184,"Because my mom was the same. She didn't know she she had a pension, and that was it until she stopped going blind and social service came out, filled all these forms for her. She's getting fortune now.",0.008935758,0.027281402,0.099684305,0.42653015,0.012712167,0.42485622
185,"Yeah, but that is depending on somebody letting social services know.",0.054834764,0.0404316,0.34866238,0.23309523,0.09424516,0.22873087
186,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you.",0.3378357,0.045995083,0.014808979,0.06383833,0.035889428,0.50163245
187,"Yeah, yeah, yeah. Well, she's paid all her life social insurance. That's what it's for, isn't it?",0.06297684,0.019901276,0.05159884,0.25338978,0.07793146,0.5342018
188,"Yeah, yeah.",0.0067442446,0.0058021815,0.008984959,0.33909202,0.031450544,0.6079261
189,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage.",0.43469474,0.0053645414,0.05450045,0.45639673,0.011843195,0.037200365
190,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs",0.20096503,0.013867741,0.14180085,0.5462219,0.09555819,0.0015862534
191,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah.",0.013519249,0.0063870153,0.051683333,0.90101945,0.016495021,0.010895933
192,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?",0.39376006,0.015877157,0.38321516,0.061848775,0.13555951,0.009739359
193,"And if you're using a walking stick, you've got less.",0.023327053,0.00338666,0.028177632,0.6016542,0.013272568,0.33018193
194,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?",0.30100146,0.011408585,0.31352076,0.329279,0.026726266,0.01806391
195,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?",0.064955324,0.01910582,0.055714246,0.23425177,0.24687436,0.37909847
196,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping.",0.022570617,0.00434493,0.050908532,0.21546535,0.48087984,0.22583073
197,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month.",0.040924296,8.130831e-05,0.0012683499,0.9555433,0.000575124,0.0016076571
198,Especially with clothes because you want to feel them and try them on.,0.23067963,0.010357577,0.10396034,0.38801232,0.079309896,0.18768024
199,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop.",0.008182344,0.0016601341,0.00892638,0.25129867,0.6928218,0.037110664
200,"With  home delivery you've got to rely on the products being good, especially fresh products.",0.07077026,0.0032363774,0.028814338,0.5630568,0.02891393,0.30520827
201,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves.",0.05730084,0.035248198,0.20807596,0.2210826,0.07235203,0.40594035
202,"Yeah, I'm checking the day of expiry.",0.00026232115,7.2440555e-05,0.0037052743,0.100164086,0.00381714,0.89197874
203,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one.",0.05403868,0.036354113,0.23768872,0.056430124,0.066010825,0.5494775
204,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,",0.03879599,0.0009976812,0.0038496589,0.946172,0.009428706,0.00075598015
205,"yeah, it's exactly what I do.",0.027580123,0.010341237,0.058385283,0.27152148,0.028759945,0.603412
206,Look for the bargains.,0.010346603,0.0036775887,0.01359265,0.37555125,0.032695334,0.56413656
207,"Yeah, yeah, it's what it's sort of",0.024017572,0.007270338,0.051308684,0.25500426,0.07603334,0.5863658
208,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff.",0.0008188129,0.00018949168,0.0005354588,0.11540396,0.0028083285,0.88024396
209,"You can put it in the freezer, can't you?",0.06430752,0.016434299,0.42567164,0.219409,0.08639088,0.18778665
210,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know.",0.22475177,0.006695849,0.032117203,0.11681282,0.33881497,0.28080738
211,They don't always give you the very thing either.,0.04225451,0.018365422,0.07447181,0.054136164,0.6511229,0.15964916
212,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?",0.79975986,0.04409369,0.03346014,0.047239646,0.048222154,0.027224531
213,"It's the same colour..Laughs.  Yeah, yeah.",0.0007564392,0.00017969508,0.0008478014,0.9951427,0.00080736843,0.0022659905
214,"Also, I think food shopping is quite personal, isn't it? Yeah.",0.016906282,0.0050592157,0.011473315,0.3081699,0.3371243,0.32126698
215,And it's another way of socialising. You get to see people.,0.026840823,0.011449184,0.015552502,0.843402,0.014701745,0.08805372
216,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered.",0.003907507,0.0010010664,0.008867367,0.9230801,0.0040671024,0.059076842
217,Yeah. So get five over twenty five or whatever.,0.12105535,0.006083155,0.028462445,0.55481017,0.025755363,0.2638335
218,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs",0.036546543,0.0061974265,0.0146145215,0.9335347,0.007434111,0.0016727365
219,Yeah.,0.0057457667,0.005653041,0.011553489,0.5717259,0.038030714,0.36729106
220,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,",0.00013063625,6.746955e-06,0.0121559575,0.98713315,0.0002071478,0.0003663961
221,Does anybody know?,0.010130237,0.01536569,0.05641651,0.05029047,0.16418557,0.7036115
222,Yeah. And then I think I want to hold it up and go low alcohol. Laughs,0.053520605,0.009964207,0.10563766,0.6108264,0.16410959,0.05594159
223,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs",0.008869329,0.0009180219,0.0115455445,0.82447475,0.12066537,0.033527005
224,"Yes. Knowledge. Would it be big for me? Knowledge knowing? Yeah, yeah. Information?",0.008751547,0.0029192066,0.05530475,0.074685894,0.017307505,0.8410311
225,Yeah. So it's something you haven't heard about,0.0016319978,0.0009163579,0.005826928,0.04724126,0.016355496,0.928028
226,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah.",0.1433979,0.30802923,0.046284188,0.2842924,0.009832491,0.20816378
227,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!",0.09397803,0.009489503,0.07575518,0.28368735,0.01620325,0.52088666
228,It's worth some help as well. Yeah. Asking somebody.,0.077495866,0.057684574,0.24842584,0.23188175,0.13684653,0.24766544
229,"So that's about socialisation, isn't it?",0.007542653,0.006659841,0.18520741,0.03601361,0.036443967,0.72813255
230,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities..",0.17948541,0.03215088,0.23148833,0.13417713,0.022124968,0.40057328
231,something like 65.,0.049775068,0.005685541,0.059677526,0.21216257,0.041186012,0.6315133
232,It's like a community group .,0.011554304,0.0019907684,0.03360626,0.8381648,0.04557428,0.06910959
233,"So, you're looking for the physical things, you know?",0.015993815,0.03475345,0.045281854,0.18123807,0.04814104,0.6745918
234,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me.",0.012459381,0.0038076122,0.18002069,0.7516072,0.040364303,0.011740827
235,"Yeah, maintenance.",0.06737801,0.005653185,0.031472884,0.6753928,0.035750333,0.1843528
236,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in.",0.012993601,0.0012077702,0.061070077,0.61662376,0.07317166,0.23493315
237,"Yes, do you need help getting in and out of the bath and up the stairs?",0.10082644,0.040310845,0.19507149,0.3898593,0.031663302,0.24226862
238,"It could be, couldn't it?",0.02493587,0.0052691223,0.32434982,0.0784336,0.34941447,0.2175971
239,Did we say much about transport as well?,0.071354724,0.037631016,0.30469638,0.2590328,0.025228012,0.30205706
240,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ...",0.09168445,0.02530796,0.27503172,0.12101264,0.4469524,0.04001081
241,Transport.,0.010605145,0.00076436385,0.024403654,0.93362856,0.005702434,0.024895858
242,"Yeah, mm.",0.00874711,0.004825171,0.013338823,0.4309328,0.055050623,0.4871055
243,I think knowledge.,0.038006183,0.021668594,0.4761683,0.07638668,0.076711334,0.3110589
244,"I don't think that's a physical one, isn't it?",0.044285208,0.014387507,0.41647804,0.06346897,0.121490344,0.33988994
245,"Oh, I see.",0.038333282,0.08540958,0.07531595,0.080066904,0.15629742,0.56457686
246,All right.,0.12606306,0.019105146,0.24160661,0.3355729,0.1111757,0.16647659
247,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us",0.08688637,0.008522868,0.6031981,0.24930738,0.03209385,0.019991396
248,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me.",0.07804052,0.02874417,0.049668837,0.16992809,0.4918791,0.18173929
249,That you're physically being able to go and do it yourself.,0.3218167,0.044449583,0.37153363,0.092032485,0.027206514,0.14296106
250,"Maybe the mobility? Yeah. Mhm. Yeah. Like, moving yourself and also transporting things. So it's more like for mobility. Yeah. Yeah.",0.010680122,0.0017607638,0.0060526747,0.9674574,0.007320106,0.0067289444
251,"Yeah, so it's a physical capability.",0.0035703972,0.0013371151,0.0064090206,0.9682867,0.0025365772,0.017860204
252,"Yeah, something like this. I loved the whole knowledge that you guys talked about because this is something that's not exactly physical. It doesn't fit anywhere, but it's just amazing. And I think that that's something we need to think about.",0.16399877,0.06831271,0.204013,0.04652527,0.36321974,0.15393052
253,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,.",0.29818448,0.12208872,0.23442632,0.15988225,0.08385159,0.101566635
254,They would know a lot of...,0.086202905,0.034142427,0.34999236,0.051525608,0.19170119,0.28643548
255,The kind of the physical environment if those agencies like.,0.045854684,0.022149127,0.09887963,0.23483655,0.14218034,0.45609966
256,An information centre.,0.08821294,0.0055474034,0.24247031,0.59763163,0.037658975,0.028478745
257,"It's like the GP surgeries, they know the demographics to be able to...",0.013498396,0.0044074515,0.25319514,0.23242624,0.3102664,0.18620637
258,"Because it's always something you learn like, Oh, I didn't know. But even now in my job and I should know what's out there, mostly. But that's always something I think I've got to know about that.",0.045447577,0.00016244093,0.05328139,0.7200016,0.027774606,0.1533324
259,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah.",0.005678691,0.00034622898,0.037974484,0.94353265,0.0044779535,0.007989975
260,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.,0.16095263,0.015199775,0.101702444,0.37460297,0.19763519,0.149907
261,Oh bless her!,0.0011575209,0.0002749904,0.010319383,0.5513841,0.008242076,0.42862195
262,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information",0.038510006,0.15003237,0.10509321,0.24376497,0.4171152,0.045484234
263,and she was frightened to put it on?,0.0047649224,0.004632131,0.8421323,0.04406699,0.013414731,0.09098896
264,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end.",0.0059019197,1.29781865e-05,0.8071174,0.18642531,0.00026973608,0.00027267227
265,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess..",0.1288746,0.026092216,0.058356237,0.28742018,0.24290927,0.25634748
266,"It's also the maintenance of the House isn't it? yeah, because keeping it warm.",0.05137486,0.0040044896,0.027063832,0.69634104,0.0487824,0.17243339
267,So helpful gadgets. I love a gadget.,0.002175353,0.0009022354,0.0031520315,0.06617051,0.031444736,0.8961551
268,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff.",0.011066914,0.0012714849,0.04612912,0.7743965,0.08367431,0.08346168
269,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment",0.076129176,0.013394168,0.007228904,0.3737008,0.018075721,0.5114712
270,"and help keep your independence, doesn't it? Yeah.",0.16721517,0.019964386,0.09855305,0.31914535,0.11073048,0.28439158
271,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win.",0.007027939,0.00074683205,0.010758587,0.8961712,0.029235687,0.05605973
272,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ...",0.02466984,0.0062434007,0.042386144,0.7666811,0.11114457,0.04887496
273,"Cats, yes. Love cats.",0.0042556506,0.0033663844,0.030200517,0.38109156,0.021267643,0.5598182
274,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is...",0.2841099,0.009801514,0.27085274,0.19605133,0.09050257,0.14868197
275,Did you get rid of your cat after that?,0.10965251,0.15247397,0.5233962,0.066649236,0.016740376,0.1310877
276,"No, no. Laughs",0.008374577,0.0028790962,0.05003686,0.72882724,0.15275699,0.057125222
277,See because you love your cat.,0.0015453075,0.0015285572,0.0038740623,0.055257928,0.019618314,0.9181758
278,"They are company, aren't they?",0.027476467,0.010689811,0.039726086,0.103156224,0.5375939,0.28135753
279,"and they that they are the best company. Yeah, yeah.",0.0016032071,0.0008512433,0.00045390765,0.054821525,0.01581881,0.9264513
280,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of",0.013156787,0.008273409,0.8533732,0.009390795,0.043506876,0.072298884
281,something to worry about.,0.058860883,0.0028769616,0.3645839,0.27592927,0.050382406,0.24736655
282,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah.",0.05571847,0.00080989464,0.67096573,0.17295396,0.08264189,0.016910054
283,When did she die?,0.022267386,0.046106964,0.2517546,0.055323504,0.24678338,0.37776414
284,November.,0.01270477,0.0043485444,0.06929319,0.40509707,0.23180428,0.27675214
285,Oh yeah. Are you going to get another one?,0.38062933,0.03649343,0.06777425,0.12604706,0.01598748,0.37306845
286,"I want to. But Rob is not ready yet. He says, ..",0.0077741714,0.0017911143,0.10964029,0.081379004,0.62196577,0.17744966
287,Just take on home.,0.014903607,0.002213832,0.0105029335,0.7857922,0.046111617,0.14047587
288,Yeah. We will get you a little kitten.,0.041788504,0.009389893,0.013354755,0.04452992,0.006606823,0.8843301
289,and that's what I want to get a kitten.,0.018069772,0.009647658,0.024143768,0.19090554,0.08706591,0.6701673
290,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet.",0.07230897,0.006175419,0.05952394,0.4516338,0.12246562,0.28789225
291,And I think that's really difficult..,0.43351856,0.014858929,0.047134224,0.12275305,0.31263587,0.06909938
292,Because it's tying as well.,0.030379899,0.0056210808,0.025293777,0.64015967,0.07472721,0.22381836
293,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more.",0.062113836,0.013813055,0.14105752,0.29176903,0.017046325,0.47420025
294,That's the problem I had when I moved to the Barbican.,0.081362136,0.0066073854,0.026518635,0.12616266,0.64780676,0.111542426
295,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her.",0.008077695,0.0006976792,0.12357567,0.85465837,0.010316179,0.0026743857
296,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time.",0.010148663,0.0033339984,0.023605358,0.8763885,0.08571749,0.00080599246
297,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester.",0.017590461,0.0038321984,0.0011842768,0.10038372,0.02714057,0.8498688
298,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down.",0.012254689,0.00039674775,0.023047967,0.9361935,0.018785987,0.009321066
299,"Yeah, it comes with adaptations.",0.037577473,0.010717544,0.23398599,0.36678612,0.034704547,0.31622833
300,"It's a very broad categories, so...",0.006846987,0.012343091,0.03481944,0.21961038,0.08817552,0.6382046
301,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important.",0.053033806,0.009364023,0.35258558,0.13863137,0.21548459,0.23090062
302,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so",0.02551948,0.005599419,0.008538348,0.66656023,0.15722059,0.13656195
303,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever.",0.10696685,0.0015405687,0.0027448025,0.6478829,0.080685474,0.16017945
304,Dogs are more reliant on the owners and cats are more dependent on us.,0.06216739,0.034076195,0.068945065,0.20692122,0.31617835,0.3117118
305,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise.",0.009223608,0.000394753,0.0852347,0.8998871,0.0022993404,0.0029605206
306,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?",0.00864744,0.00029183883,0.036653515,0.8805063,0.020138461,0.05376244
307,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs",0.05788519,0.01758147,0.048037183,0.7201918,0.09965114,0.056653235
308,"no. It's nice down there, isn't it?",0.02217719,0.007126095,0.047293738,0.13553764,0.112831414,0.6750339
309,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people.",0.081950516,0.031188123,0.014268577,0.79818445,0.018793881,0.05561443
310,"Yeah, you can. You can buy small tins, but sometimes it's cheaper to buy a big tin, though.",0.064778216,0.017188953,0.06566631,0.31005633,0.10256962,0.43974057
311,"But if you go to somewhere, like if you go on holiday and you, you go to a restaurant and it's just you. Yeah, it's a very uncomfortable experience to sit in a coffee shop by yourself. Yeah. To sit in a restaurant. Oh yes. But I think it would be much know. I know some restaurants tried this. This is a table where somebody might come and say, I can't remember the expression, but somebody might come and sit and chat. And so I'm.",0.1244623,0.020827962,0.48652732,0.1548702,0.12477801,0.0885342
312,Is it a shared table  or something like that? I don't know.,0.010793966,0.0015333515,0.03975647,0.14285445,0.07686774,0.72819406
313,"Yeah, it was a scheme and there was a notice on the table and it said something like this is a community coffee table and somebody might just come. And if you sit here, be prepared. Somebody else might come and sit here with you to chat. And I think there needs to be more of that kind of thing because if you don't get to see anybody, and you think well, I'll go out for a cup of coffee. You then feel like a good drinking go or I've got to pretend that I'm reading something because I'm",0.08827109,0.013603854,0.23836677,0.123297036,0.26919815,0.2672631
314,"The times I had to go and get something to eat, it's like.... so it would be nice just to",0.05433825,0.0036090706,0.014685264,0.055088077,0.81686014,0.055419225
315,"Especially again, if it's difficult to cook at home for yourself, you don't feel like it to be able to go to places where you didn't. You didn't have this feeling that everybody was going, Oh no, no. Oh dear, on our own.",0.051093604,0.02635337,0.0826718,0.73700106,0.06489408,0.037986074
316,"Also, I think as you get older, it's harder to make friends. Yes. Yeah, because your old friends, you know, might moved away or they passed away. Yeah, and all that sort of things. So, yeah, well, to make new friends, it's quite hard.",0.004729549,0.042805776,0.17520833,0.048470914,0.57084763,0.15793778
317,"You know, I left my home, my family, my friends, over 30 years ago and when me and my ex-husband split up and moved to Plymouth and. Because my daughter was here, obviously, my eldest daughter was here already. And, um, yeah, I find it really, really hard. I was in my forties when I moved into Plymouth, and I did find it really, really hard considering I had a lot of friends in the army environment. It was just like a big family. And so I left home, moved to that. All my friends are in Sutherland, my best friends, the people I grew up with, family also.",0.048331663,0.04696964,0.15862642,0.37277678,0.33899722,0.034298304
318,"I think also if you lose a partner, with a divorce or they die, then you often lose half of your friends with that, you know, because.",0.33766657,0.006366262,0.48148012,0.15670088,0.017630193,0.00015597917
319,You lose half of the family.,0.16550538,0.066641,0.060607977,0.3407257,0.2649627,0.101557255
320,"Yeah. You know, you might as a couple. Yeah, their family. Yeah, you have their friends as well. Yeah. And that person isn't there for whatever reason. You suddenly just what? It might include things like grandchildren and things.",0.18384969,0.021851614,0.05893202,0.09095771,0.025860928,0.61854804
321,"Yeah, yeah. My, you know, his for his family were very supportive of me. We were really, really close. But now, like the kids have got their own kids. So basically all I see is, well, I've got friends. Hazel's my friend. Yeah. Not that you've seen much of each other. I haven't. I've got my family. But sometimes it's just nice to.",0.0053496384,0.064718194,0.2937409,0.016186494,0.18415964,0.43584517
322,"I was going to say often it's we compared to China you know, where the culture is different, where the elderly are more respected. I mean, we don't live in the same house. Yeah, there is more social connections. Well, in Britain, we've lost a lot of that in the last century, I think.",0.023441244,0.00024210877,0.08250685,0.8719217,0.009516636,0.012371463
323,"Yeah, because of the care home system as well.",0.007715023,0.0016267019,0.00760332,0.6861128,0.011185246,0.2857569
324,"Yeah, I do see my family there. They would be there for me to drop of the heart if I needed them, but I need them to meet me. Yeah.",0.004946697,0.0022461463,0.04603192,0.2731553,0.08464918,0.5889708
325,"So, I don't have any family left living. So, it's me, that's the end. But I think there's a lot of prejudice about older people. You know, there's a lot of assumptions about older people about, you know, for example, if I'm putting on an activity and somebody saying I'll put some music on and they say we can find some war songs and I'm like, How old do you think these people are?",0.29921448,0.1559777,0.2246653,0.074388295,0.08395172,0.1618025
326,"Oh, you know, yeah. Laughs. They were probably in the teens listening to this stuff in the sixties. Yeah, yeah. There's this idea that once you hit 50, you know you want to talk about the war. You want to, you knind of...",0.0017918675,6.138873e-05,0.07164183,0.91820997,0.0074486732,0.000846269
327,mention Elvis Presley. You say ...Laughs,0.011431221,0.0035841316,0.05148647,0.81706625,0.038991008,0.077440895
328,"you know,and because you've hit a certain age certainly, physically you've deteriorated, mentally  you've deteriorated, and",0.15239562,0.07786194,0.35188028,0.27435216,0.09956448,0.0439455
329,"all my children were brought up listening to Disco. I love Disco, but my grandchildren, then probably one they'll grow up, I don't probably think..., it's horrible music. I mean, some of the music my children like, I like, you know,.",0.2824043,0.03947496,0.10295827,0.28555736,0.15741546,0.13218963
