,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
124,"But it was a complete idiot or not. One thing I miss is my driving licence and I can't drive. And I just let it lapse, like living in France and Belgium, and I didn't need one because this is I just never one of  ...",0.061870843,0.0008359472,0.14905243,0.5372741,0.02571273,0.010713092,0.212352,0.0021888402
125,"Yeah, we're getting my driving licence back. It is not impossible that they have a point because I'm insulin dependent diabetic and had four heart bypass. I have cancer twice. They take all these medical things into account. And because you're over 80 years , You wait for years to get your driving licence, which is really going to make it hard to just renewed your degree and wouldn't have any problems in this country.",0.122947104,0.001772349,0.23852456,0.06358197,0.00585083,0.0006636963,0.5582766,0.008382914
126,"When you think of how the world's changed in the past 80 years, it's just a man. Yeah, and frightening.",0.017822526,0.006238252,0.7003646,0.091686666,0.049147412,0.012300921,0.11353997,0.008899671
127,"Oh yes, totally.",0.0090500545,0.0032244413,0.009338251,0.59168655,0.016874999,0.3083418,0.05538764,0.006096251
128,"see these films that come out, you know, robots.",0.006285003,0.0039527696,0.09821147,0.19032209,0.10221497,0.24154294,0.13094087,0.2265299
129,"But a very Victorian upbringing wouldn't even have electric vehicle guests if that oil lamps, no wireless or anything like that.",0.008996492,0.010225227,0.05291525,0.07366729,0.12734552,0.32025638,0.3944954,0.012098441
130,"it's kind of my generation now. You know, I mean, I can't imagine having a television since I was a toddler. But when microwave was coming you give me pause and think that now you feel like I can't give me that one?",0.018046856,0.0013800446,0.03404049,0.6269683,0.20405723,0.007953626,0.10629673,0.0012567241
131,"Well, my wife wouldn't have one she wouldn't use it to get the room microwave oven.",0.002236753,0.0074523455,0.0041727754,0.0068456973,0.05724477,0.72234815,0.1978347,0.0018647857
132,"Well, I think everyone was horrified.",0.008818536,0.03616304,0.29369047,0.007716578,0.013720779,0.5997459,0.03827476,0.0018698731
133,"Well, I think we read you talk about radiation and not what you think. You find that you know what's going to happen.",0.00827706,0.0032019832,0.03832814,0.03176454,0.031963687,0.5515026,0.2713855,0.063576505
134,We were worried about what's coming out of the Blue Submarine.,0.0024184713,0.0013645362,0.511101,0.009028053,0.0023580042,0.087226614,0.33753273,0.048970565
135,"So I went to my well, I spent most of her time in the spinning wheel to yeah, yeah, straight on the spinning room. And she was very well as well.",0.006725582,0.0019000865,0.0075368932,0.12853938,0.0395984,0.7961002,0.015153973,0.0044455035
136,"And frankly, that was",0.013671897,0.008415621,0.07374801,0.48830825,0.058285978,0.1485615,0.19496699,0.01404176
137,"in an antique shop in the day and the end of the old toys. You know, and it's just like this spring on it and this little bobbing on it, you know, it was kids entertainment. Then, you know, and then you try and get a kid now like you one of them night that five year old knows how to use a computer about the knowledge. And it's. Oh yes. So I do have dyslexia, you know, so I struggle with things and not very retellings have to be told this is what you've got to do. Something finished telling me I've forgotten the first part. You know, so I don't know what going to be like in seventy years. I've no idea.",0.0020156775,0.0006128407,0.051641736,0.04046026,0.018457312,0.6956317,0.1601439,0.031036606
138,That that scares me. I want to run a self-drive car sitting in a car andI can't control the steering wheel which is moving along the motorway that terrifies me. I like to be in control.,0.038557377,0.009194587,0.7877752,0.12096073,0.02688104,0.0037473475,0.0065042954,0.006379409
139,"Well, we are in a way because we, you know, somebody at the front and control. You know that because that is",0.09740851,0.025246803,0.19839655,0.025111146,0.06801945,0.07459308,0.505535,0.0056894356
140,You don't know that on the docklands light rail that drives itself.,0.033942718,0.0069715297,0.014149154,0.07726963,0.03842698,0.63358206,0.18032783,0.015330116
141,"Yeah. And when you talk about planes without pilots, I mean, I won't even go on a plane anyway, you know, with the pilot",0.0832638,0.027016263,0.2844594,0.04031161,0.018840967,0.044859324,0.49385208,0.007396557
142,"of these cars. Driverless cars? Yeah. But you know, there's not a lot goes wrong with the mechanics of the computer. Who do you blame in? And I think both someone killed recently.",0.08875836,0.008556623,0.109982446,0.058315195,0.32975513,0.007042179,0.3969824,0.0006076707
143,"Yeah, that was yes. Yeah, yeah. Oh yeah. Yeah, yeah. I wouldn't know. Did frighten me. Right? The Wi-Fi goes down. You go, Okay,.",0.049929816,0.029236259,0.04586596,0.051776122,0.08134368,0.47893238,0.23813093,0.024784844
144,"If I get in the left hand drive car. Yeah. Even though I know so many drive, you know where I'll be banging my feet on the floor when you go to a break and you just instinctively think you've been driving for a long time. Yeah. And I mean, even get my car out of an adapted factory to be left for the accelerator and the brake, and for 40 years I've been driving.",0.094359875,0.0039592925,0.053224508,0.8177888,0.010261243,0.00812837,0.011003475,0.0012744312
145,How did you get on doing that? Because they tried me with it?,0.17398219,0.020294936,0.17938057,0.050490785,0.09021056,0.046165653,0.43291384,0.0065614646
146,It was easier than I thought.,0.0035383038,0.001934995,0.045927275,0.007848843,0.016365454,0.34527192,0.5758053,0.0033079416
147,I wrote off the gearbox.,0.012688552,0.006945213,0.16099103,0.07476261,0.032344498,0.41878426,0.26932746,0.024156405
148,"What I did before I got the car, I got in touch with a driving school that caters for disabled people. And when I got in the car and I said, Look, I'll be driving this in seventy nine, I said. Now the problem, do not say anything about my driving this bad. Tell me, but I don't want to be criticised, you know, because you have old habits and drive you driving your own way. And I was a bit edgy, $40 a throw, and it was only a tiny little car, you know, and I thought, I'm going to do wheelies and I brake I brake too sharp, so I have to concentrate on that. Then the car got the Nissan Qashqai sitting in there. It looks massive extra to get it. OK, now driving that for a couple of weeks, I was nervous. Is that on the road? Because trying to get out of style where I live onto the main road and I'm waiting for traffic to grow. I've got a gap and I just hit it slightly too hard. We're spending trying to get out, but now no problem.",0.0075069005,0.00051848666,0.14598556,0.6989418,0.025725808,0.0023079426,0.10561018,0.013403308
149,"Well, what they did with me because I can drive by right next. I can swap to. So the process was 19. Yeah. And occasionally the automatic. What do you do? I panicked because it took me straight out into the main road which I did think it was stupid. Yeah. And so I was I was I was nervous, so it didn't make any sense. What don't you do with an automatic car?",0.28651252,0.0038015929,0.18566698,0.014342682,0.036919147,0.3786734,0.07714516,0.016938502
150,"Yeah, I've done my right leg suddenly burst into life, I suppose.",0.022366269,0.01286718,0.032708596,0.21311788,0.15360755,0.24299689,0.31066123,0.011674427
151,"Yeah, I've done that. Come up, take Pulling away the automatic changed gear.",0.09284768,0.012550047,0.33431813,0.013986883,0.20659775,0.16129102,0.16492157,0.013486918
152,"Into face to face, so to drive. But yeah,",0.062857546,0.017391205,0.20835404,0.3742907,0.13371101,0.0784304,0.09853662,0.026428489
153,"it was the first time I drove an automatic car. Not adapted. Yeah, not a standard automatic car wasn't concentrated as it pulled away before it went to the clutch. I hit the foot brake. Yeah, I mean, by the way, through the windscreen fortunate to the seatbelt umm",0.075581856,0.0025909329,0.24504858,0.14646533,0.10729146,0.0062120124,0.41492918,0.0018806434
154,"Oh, well, then you go on that. Yeah, it was just  you're naturally link stink when you're driving. In some betting. You can just get in the car. You don't think about anything. You can get and off you go, All right. And again, with all that I'm going off to Manchester in a couple of weeks. Yeah, I've never been further than IKEA Exeter and looked a bit nervous on the A38 driving fast I don't know why. I mean, there's going to be in Manchester I don't know how how many times it's just one go basically.",0.007856087,0.00010424789,0.09497583,0.23231941,0.0063671363,0.03005684,0.6236918,0.004628671
155,"I can't drive now, it's one of the drive and you just really. Quite dangerous. Yeah, yeah, yeah. I am not supposed to drive anyway.",0.074148804,0.01945002,0.22037092,0.033281505,0.14498469,0.12240004,0.37762895,0.007735075
156,"Yeah, well, I've got mobility scooter that I use in town quite a lot you know, but I'll throw in the big free cash flow and.",0.01474474,0.003547768,0.09418306,0.06638735,0.02532013,0.21868207,0.53771293,0.03942198
157,I've got an ability scooter as well. Things I don't know. I would have come on that today ...,0.031841077,0.002735764,0.12287263,0.07461799,0.27615684,0.24826683,0.072168075,0.1713408
158,"Well, that's it. I've got daily fit to motorbike change. So when I finally managed to keep my scooter outside anyway, I'll change it off. yeah. even if it just showed a sign outside the shop that changed to that, you know? Yes, I've been very fortunate to have the ...",0.013720934,0.009403861,0.17040932,0.70974797,0.014925001,0.0076726456,0.07375655,0.00036372166
159,"The other robot brought was a cat. It was a cat seating on your lap. We have to right be outside TG. This is nine to nine this is not what the carer describes it's coming back...She wanted to buy it. So she wanted to buy it. That was a hundred sixty pounds. Other robot like this you did with Astro came in and said...Well, she locked the cap and she wanted it to buy it. And she says to Hazel I've got the money here and I'll give you the money  laughs it's safe to. They give it to Eric. He can sort it...laughs",0.007433341,0.0005151002,0.04657741,0.16743769,0.0046026246,0.0010584088,0.7722986,7.6835495e-05
160,"I know, a bit of a dinosaur. I'm quite frightened for the future over there. Well, I think technology has advanced far too rapidly.",0.0036147928,0.0028059243,0.75501853,0.03191448,0.034098987,0.0417766,0.12852058,0.0022501126
161,"Well, I think that's probably where a lot of people struggle with it. Either don't do that and I don't put PCH a big grade with doing the computer courses where they but there's a lot of places on the dome, but you got to pay to go and it can be very expensive. So,.",0.19806536,0.19318609,0.030494474,0.13360043,0.03619479,0.029450675,0.37533435,0.0036738089
162,People are supposed to deliver houses and so they don't do well.,0.14675635,0.020821959,0.027038096,0.07737857,0.13999069,0.41432858,0.14948824,0.024197519
163,"No, no. I mean, I always felt well, not always but recently the PCH felt a bit get a bit too controlling over us now. Yeah. When the rules change because of covid, we don't get told until a month after and we have a lot of us are desperate to get back to the coffee mornings and the bingo afternoon we can use the community room. We can't just use the kitchen. And I said, Well, Bring your coach down for tea and coffee, you know? And I'm borrowing a cow out in the courtyard. Oh, OK. A lot more can carry hot drinks on their own, you know, so they I got so oh, you can't do that.",0.10324092,0.016089818,0.035718,0.3919768,0.0863336,0.064900436,0.30063996,0.0011004396
164,"Well, what about this is the percentage of buildings with these thermal cups? Yeah, you can get some of them is what we're trying to do is say thank you can how even though the sort of thing and bring your own drink, you know how it's going to work because honestly, I'm just like, I just manage, yeah. And if I go to shows and stuff, oh, well, we're going to try and find to have those cardboard trays thinking about it so we can help people.",0.0014183704,0.0001613721,0.016870558,0.087921396,0.0004805074,0.512941,0.37691838,0.00328842
165,"Yeah, right. I've got a cup holder which clips up the week and the wheelchair.",0.009430961,0.0006387633,0.00329363,0.30986738,0.020724008,0.63907963,0.009691283,0.00727435
166,"Oh, have you?",0.0072531328,0.0034944483,0.031371895,0.11259314,0.022165185,0.60577786,0.19623205,0.021112312
167,"And I got it with a thermal cup. So the thermal cup  will fit in there. You can buy them. Usually Because you can adjust, you can adjust the the whole, you know, the the clip on it. Um, whether they want that, I don't know. I mean, if you was a guy, I've got thermal cups mine are that old now. No, they don't overheat that much. Um, but like you said, talking to my sister last night, she said, Well, you know, I thought if we got thermal cups then you can bring it down, a lot of them got what they call them...",0.014514138,0.00058902346,0.39429224,0.055797257,0.0048146066,0.02128713,0.5020501,0.0066554956
168,"What we're saying is, you know, like, maybe this was a sale in the courtyard. A lot of them can't bring hot drinks down. I've suggested they put the the tea and the coffee in their own cups bring it down now, Boiler Co in the courtyard. But Debbie said, No, you can't do that. Do that. I don't understand why. Well, yeah.",0.038853865,0.0008739892,0.09204404,0.6680762,0.05211384,0.010068062,0.13329804,0.0046719587
169,I've got about anybody else.,0.00066094985,6.308752e-05,0.0579575,0.08600252,0.03455715,0.029769761,0.786786,0.0042030183
170,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and.",0.03596683,0.002934585,0.25050572,0.122380905,0.0042736684,0.008164716,0.5721408,0.003632779
171,I didn't quite understand what this door is.,0.047872897,0.030919854,0.16774681,0.008841065,0.057442706,0.40349254,0.2709086,0.012775532
172,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that.",0.0051305383,0.001195573,0.06455358,0.91374207,0.002188852,0.0011603396,0.0104534095,0.0015756316
173,"Yeah, I understand.",0.026521413,0.011525409,0.036966067,0.2711634,0.04780595,0.03981645,0.56085306,0.005348245
174,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible.",0.003454534,0.0027792421,0.039837565,0.4668572,0.007476927,0.01468768,0.4645672,0.0003396675
175,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not",0.020254707,0.0028304104,0.22301108,0.10376389,0.003272174,0.040157504,0.5870939,0.019616349
176,"answerable now like the zoom. I mean, it might be simpler than the same I've never used zoom We've used a different type of media thing to use, but weren't operating now the guy who runs our mention he was operating it sometimes successfully, sometimes not. It is technical technology challenge if you like, love it laughs. The colleague I'm talking about. Well, it's. That sort of thing, if somebody said to me, Oh, you need to get on to this, you need to get on to that. That scares me. Like you say, it does scare you technology, am I going to be using computers for about 22 years and I'm still just scratching the surface. I can do e-mails.",0.013211972,0.0072543942,0.7278004,0.064136334,0.009507536,0.034882125,0.13496947,0.008237729
177,"I don't know what it is. I think it's a fear of the unknown. And you read about all the scams. But I mean, I can do the basics. I can send the emails attachments, I can open the emails. So to me, I can do what's important to me. Um.",0.0013244007,1.6109124e-06,0.01790561,0.091947325,0.00074346364,0.00060557236,0.8874155,5.6494875e-05
178,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.,0.018746346,0.00248901,0.029306324,0.016322836,0.007398553,0.0049287854,0.9180038,0.0028043254
179,"It does for me. You know, like I say, I use my phone to do it. I've got a laptop not used for about three years. I've got a tablet. I get a struggle on that when trying to get onto the home page I need. I used to ask a friend to bring them up, saying I'm struggling come around, he sort everything out for me. I don't see him now. and the other friend that did it. And unfortunately, she passed away. So I feel like I'm on my own now and I feel really at a loss because where I live, I'm probably one of the youngest. You know, so there are some who use the internet, but mainly for shopping or ordering food online. And that's it. No, I don't do that. You know, I'm old fashioned, so I just like to, uh. I'm happy with what I can do But there were a couple of time later on when I make stuck in the house and I need to do more on the computers and things like that, and I just don't absorb it there. I do have a problem with dyslexia, but I know what the government member is.",0.09121798,0.009629977,0.021059968,0.27459478,0.06293987,0.090668716,0.44309366,0.006795032
180,"To me at the moment is helpful, but there are people that have made that go insane. It's all. And I think people do struggle with it.",0.0036355003,3.450691e-05,0.009036872,0.014119439,0.0012490979,7.698478e-05,0.9718305,1.7109027e-05
181,I struggle with that. Yeah.,0.03878731,0.009577599,0.03849743,0.10162745,0.1392982,0.07662077,0.58103436,0.014556884
182,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?",0.10892422,0.000517608,0.05379664,0.15676019,0.0022251431,0.009697833,0.66729987,0.00077849923
183,"Maybe some people are scared by technology, including me. Some people are not like Hazel or she doesn't know about technology.",0.01924275,0.06993778,0.26021963,0.0003144602,0.006240868,0.5284344,0.11220008,0.0034100248
184,Not as good as critics.,0.0038516687,0.0005951123,0.015158114,0.11622224,0.060308874,0.049466338,0.7508983,0.0034993405
185,"For example, I think it will become to some extent now. We don't see on the news all the hundreds and hundreds of people who are losing their life savings through internet banking. And they are.",0.06240353,0.037775226,0.14554441,0.15685208,0.05238247,0.032115553,0.5120079,0.0009188365
186,"Yes, I saw on the news with the eBay alone in the southwest, £25million stolen through scammers that we see in the southwest. You know, I've been ripped off. Nothing massive. The first one was about twenty five pound instead of six ninety nine. So I'm very dubious of what I go on to buy anything. And so it's very rare buying if you online, I go radiates cover for one of the residents. I'm supposed to be near to the. He didn't want to do it. He wanted me to do it. Yes, it looked the same. I was getting to the point where I was looking at the scene and I thought, I don't recognise that company name and don't recognise that company name. So I rang up my sister she said tribe from world. Don't do radiates covers, what they do, and you get special offers, so I ordered in that we've got it. So the next one he wants we'll order through the same company because we know it's genuine. Yeah.",0.003204848,0.0032844802,0.06592391,0.60580313,0.005469977,0.118789114,0.19108017,0.0064443815
187,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200...",0.06360751,0.018858189,0.031492062,0.013804671,0.016824357,0.34810507,0.49462426,0.012683884
188,"No. You know, if it sounds too good to be true, then it is.",0.0108929435,0.0011071882,0.050819885,0.026793586,0.014620036,0.010654866,0.87916607,0.0059454027
189,Stairs without banisters for me. So especially without was a bit of banisters to.,0.004734853,0.00060932565,0.0122632375,0.7313028,0.052802633,0.026255434,0.1674492,0.0045825248
190,"Well, I wouldn't be without my handrails up the stairs now, and I didn't ask for. Oh, I've no reason to rub it down, but about four bypasses I've lost all my energy to having had colon cancer twice an insulin dependent diabetic. All sorts of things. And when I was last in hospital, they certainly organised at all these rails and I couldn't do without them now. But you know, I manage if but they were then and.",0.15937783,0.022785751,0.098870575,0.22539864,0.31289893,0.095325045,0.07600707,0.009336163
191,"I couldn't even let me stay and I can't. I've got two options, you know,.",0.08696114,0.013267403,0.13892607,0.016400306,0.060542118,0.015764667,0.6626585,0.005479753
192,"So I've got bars all around my house, even if that's possible, because when I go home, I've tried to make myself show for like four stuff stuff. Yeah, I think wherever I put my hand and, well, I set up. That's why we need your help when you come in the hole every everywhere around the world. So do not think you should design. So let's make it open. Right. But I'm going to go around the outside world. Yeah, because everybody everywhere I put my hand, I need a handrail. Yeah, there's basic, that's not technology, that's just",0.047987748,0.0017108842,0.03243454,0.7509556,0.008100469,0.027515907,0.12642998,0.004864888
193,"and whatever people might say about PCH. I mean, saying this year, but I found the wonderful, Oh yeah, yeah, I'm the beast and I own the property. I don't own the sort of walls and things, but that where I had a problem, they've done marvellous. The job and charge me quarter is because they have taken the bathroom and it was coming from the maisonette above mine and they spent four days with plumbers and carpenters.",0.105752796,0.25026375,0.03455608,0.1640898,0.053601984,0.31753135,0.028244482,0.04595975
194,"You yeah, you don't got a landlord. I mean, it is it. I was in associations, you know, as great as I'm going to put it words, which is helpful if you like as PCH. Yeah. And I know what they like. I work for it and now give me landlords, you know, and go with being grateful to like Hazel. Yeah, organising quizzes and things like that. Our place. Um, I mean, I know that's not to do with a lot of this.",0.1777721,0.0062445872,0.12905964,0.45230144,0.007436037,0.016226096,0.18624893,0.02471118
195,"So you've got stairless, haven't you? It is not the one that goes up to the floor. And I think we have seen that. We've got that. Yeah. So it goes, that is lovely.",0.106141835,0.0064095645,0.05011364,0.1576513,0.015077569,0.07878879,0.5787956,0.007021668
196,"Yeah, I've seen that in a DIY. Big S.O.S. Big. Yes, I think we've got a lift right goes right through to where he needs it, you know? That's brilliant. So outside lifts, you've got stairs outside haven't you? and you.",0.020091843,0.0012533306,0.29467154,0.12901501,0.003484892,0.014463996,0.524753,0.0122664105
197,"Look by my own house, yeah, so.",0.0154094305,0.0043801973,0.02712202,0.5900592,0.056669883,0.18167321,0.11432854,0.010357516
198,"And you can get these external ones that take you off. It's like a stair's lift, but it's external",0.022050507,0.0032528578,0.015930753,0.2334301,0.029638816,0.14937086,0.50942934,0.036896754
199,The one I'm thinking about to move back to the stairs up on the outside is a public footpath. Uh-Huh. Yeah. So that's a different part.,0.0050394866,0.00013199808,0.44973397,0.37849373,0.0008101818,0.00047864043,0.16530499,7.01087e-06
200,"We couldn't adapt where I used to be. I have what I have now because some of those that go through the others say that the future builds. It's already in place and things, but it's not like they can't be adapted. So this oh we need it to be installed.",0.0023426083,7.1414484e-05,0.0091903405,0.02692332,0.0056524198,0.0010179762,0.9544966,0.00030530957
201,"I also think it's important to appreciate what we've got. Yeah, I mean, yesterday, for example, if the gardener all day doing the gardens in the patch where I live, which is a big area with the dust bins in the middle, in a cage, and if we go up to the garden to have a cup of tea or coffee, you can do no wrong, you know?",0.0057600657,0.009868879,0.2674529,0.25821522,0.019499118,0.17030263,0.25789097,0.011010239
202,"Yeah, they're not allowed to stop for tea breaks. Well, not on official tea breaks.",0.14571875,0.0107142,0.011391228,0.21286346,0.51834416,0.033543147,0.06579959,0.0016254729
203,Awesome. Really good.,0.0030290238,0.00086380617,0.0075926897,0.24351627,0.009438498,0.4095956,0.30287042,0.023093699
204,"Yeah. Very helpful. Even the ranges of caretakers. I know we can't I'm not allowed to come into your properties or if you need something, take it away, you can get outside your front door. The  communal , you know, and.",0.0022158942,0.00036620916,0.004236635,0.0011436825,0.0017298398,0.0032967627,0.98699653,1.4465748e-05
205,And if they were to pick up steak every morning picking up the litter at nine o'clock. Wow. Yeah. Emptied the bins every couple of days.,0.00012030241,1.2268463e-06,0.0002584546,0.9987241,9.636674e-05,3.5811398e-05,0.0007634157,3.1983387e-07
206,"Yeah, yeah. So you know, we got we do get a lot of help. It is really, you know. Well, I suppose there will come a time when I feel for it. Some people will need to move because of the environment that it may not be suitable for them now.",0.12747225,0.0026194886,0.106436945,0.19877937,0.03352795,0.030334454,0.49750113,0.0033283774
207,"It's hard to say because we all we all have different disabilities or health. I mean, we had a lady in our class. She was totally blind. And if you're having a coffee morning or bingo after you come down, play bingo. Somebody go for one of the residents of Walton, go and bring it down and take it back up again and ...",0.01740257,0.0027514836,0.057572104,0.78626883,0.004410844,0.00538627,0.12539694,0.0008109515
208,"I am about to have the bathroom changed because it's something I physically need. Yeah, and you said about being able to stay where I am. Yes, if I get worse, then the equipment that's being fitted, it can be again. I think this phrase know it's coming from a future group. They can adjust it so I can stay where I am, so I'm going to need. It's probably at some stage a way of showering and this new equipment can't be and have an add on so I can stay where I won't need help to be showered. So I'm keeping into handles. So that's important",0.35604814,0.03417406,0.07228713,0.17507294,0.032583285,0.051917452,0.26525295,0.012664028
209,"it will be based solely on this idea of being checked being built next week, and it's the hardest part of the electric service and Flamingo is once that's done and it looks perfectly normal. But if I get worse, they can adjust they can block put something onto that'll  help me, which again is thinking ahead.",0.029146906,0.0013703235,0.03471855,0.28072062,0.18369319,0.08379904,0.37292692,0.013624483
210,Improvements?,0.0077220583,0.0015920626,0.009973858,0.10783241,0.007236607,0.03735041,0.82267547,0.0056171133
211,"Yeah, thinking ahead. Yes, these things are built and put in it's thinkable ok. What like Bath? Possibly what you're saying? What do we need to put in now just in case? Yeah, I don't know if you understand.",0.057671566,0.0024402065,0.09116338,0.07123698,0.04752698,0.027313748,0.67997795,0.022669194
212,Sorry.,0.031115625,0.015581972,0.04703957,0.11151247,0.18673417,0.14622636,0.4398224,0.021967437
213,"It's lucky that you live where you are, where I am. I'm coming down my bedroom world and I have for 12 months and I've been trying to get it. I have reported it and they keep saying Yes, yes, we'll do it. I've had scaffolding outside my flat for about 14 months. Nothing to do with me. It was a flat blow that took them a long time to cure their down. Yeah, when I said, Well, why can't you expand it because it sounds like no, why can't you expand it? Oh, no, all the scaffolding has got to come down and we'll just build a separate little one for you. Oh, how stupid! The scaffolding came down last week, but I don't know where I'm going to get mine. They are all removed.",0.11538144,0.011125683,0.345157,0.09173185,0.04540973,0.14182621,0.23651773,0.012850376
214,"It's not mould, it is just the black strips.",0.036719136,0.009589005,0.09031266,0.13131858,0.1585605,0.09215924,0.43489125,0.04644962
215,But it can turn to mould,0.003126862,0.00025670396,0.007922093,0.051566493,0.034348935,0.01117815,0.8877106,0.00389017
216,"Yeah, and I have this severe case where and oh yes, it is definitely damp. It needs to be done. It's coming through the outside cladding.",9.145604e-06,2.7111173e-07,0.00078061054,0.99876714,1.1993374e-05,1.9890747e-05,0.00041034434,5.914356e-07
217,"Yeah, but it could spot, I think, what you're saying. It could be that if you go too bad, they have to say yes, it's not suitable for it to stay. Yeah. So they need to put it right.",0.036714748,0.0041118017,0.078172855,0.15898108,0.010825037,0.00944534,0.6981925,0.0035566592
218,"That can affect your respiratory system, you know, breathe breathing and everything else you do.",0.0060410155,0.0008567231,0.03850741,0.31228483,0.008360296,0.015627965,0.5947444,0.023577368
219,Do you pay rent ?,0.11478878,0.004060127,0.016481122,0.28664264,0.040699195,0.14921233,0.33967528,0.048440546
220,"No, it's my own flat, but we're going to come on those factory housing.",0.001432273,0.00079025613,0.021999883,0.10282156,0.0067940694,0.5924232,0.22515078,0.048587993
221,"Oh, yeah, so you're at you're like leaseholder.",0.008479754,0.010019655,0.006337308,0.03550819,0.01943892,0.77903557,0.1369197,0.004260929
222,"Uh, yeah, yeah. Yeah, yeah, yeah.",0.0059365337,0.0042644693,0.00536905,0.100257166,0.016949028,0.77827394,0.08062559,0.008324238
223,"Yeah, I don't know whether that's how to get things done. Yeah, there's a rent payer. I don't know, you know, but you do find that it would be hard if you to get things done.",0.0027079398,0.000110349465,0.001564692,0.0014855681,0.00027056632,0.0043579116,0.98944753,5.54654e-05
224,I've never found it difficult to get things done. I tend to put it in writing. I write a fancy letter to the little department of PCH. And I think that's better than a telephone call.,0.0061367117,7.35835e-05,0.078253336,0.849191,0.0026884608,0.011896133,0.046968862,0.0047919294
225,"Oh, yes. Different landlords, again, the different levels of what they will do and what they want.",0.0032952323,0.00093516306,0.016157072,0.014736464,0.0048857564,0.5699024,0.34528497,0.044802945
226,And they've now just in the past week introduced a leasehold forum which is on Zoom. Yeah. And are you going to have a personal personal contact if you're a leaseholder to discuss any problems that might come up.,0.1005558,0.061760757,0.06741612,0.18643032,0.0043441565,0.07891637,0.49550307,0.0050734063
227,"Yeah, of course if it's more regular. laughs",0.061908472,0.011258115,0.015077657,0.63456273,0.118333474,0.07808561,0.0724512,0.008322727
228,"Yes, absolutely. I suppose we're looking at, we get a bus every half an hour.",0.034705218,0.0005805721,0.0065024686,0.8183379,0.016141534,0.022357263,0.08361525,0.017759752
229,"Yeah. The thing I I don't use buses now, but I've heard a lot of complaints from some of the residents. The post that goes from town to 25, I think, is a one to the Barbican and the Hoe.",0.025030453,0.02339129,0.17475347,0.22736378,0.115000606,0.10753608,0.26071736,0.06620694
230,You have to be fine.,0.0153289,0.0017589417,0.016677141,0.022632387,0.011293275,0.012071788,0.9192005,0.0010370811
231,"And they went to use the normal single decker bus. In the summer they're using in the tourist bus. And then when the tourist bus comes and it's full up. Yeah, the regular people who live around there want to get to the doctors at West Hoe, can't get on the bus. Mm-Hmm. Mm hmm. And because of that, you know, enough, I think, is stupid. You don't need that. You can have the tourist bus on, but keep the 25 the normal service going instead of swapping it. You know,",0.13210315,0.038023468,0.03924517,0.36087465,0.008037752,0.025643246,0.39437068,0.0017018804
232,there aren't the amount of seats on the blue buses downstairs.,0.2007503,0.16157438,0.16171019,0.023938952,0.039765436,0.18230294,0.22196826,0.007989539
233,"No, there isn't no there. So you get a lot less seats.",0.014287068,0.006546969,0.006000784,0.033641167,0.025310209,0.15556933,0.7535767,0.00506779
234,"I mean, you see people that are able to stand but they're still using seats. Yeah, yeah, that's interesting.",0.040940374,0.021105502,0.030108143,0.012399776,0.03135734,0.11794746,0.7390637,0.0070777303
235,"So that, you know, that's here. I mean, I don't know about the rest, about the town and other areas. You know, I know you get some areas where the bus is every half an hour, and it can be every hour",0.04847111,0.00048233752,0.011479788,0.16546652,0.0033248025,0.0045314743,0.76496863,0.0012753161
236,"You get unlucky, within five metres of my front door there's a bus every 10 minutes. The 51 or the 21.",0.3550468,0.014563923,0.043629523,0.20106122,0.026433347,0.10605635,0.22202682,0.031181995
