,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
154,"Stairs and Technology. What else? The trip overs? Well, that's that's all around us in the pavement. Yeah, yeah, but it's a negative thing isn't it? trip over. Yeah, yeah, yeah. How many people fall over in the streets do? Yeah, yeah.",0.12660007,0.031026885,0.023813404,0.34360152,0.41351628,0.06144182
155,"One of the things is like the internal environment that you live in. Yeah, because what was suitable for you when you moved in is not suitable now, and quite often the properties can't be adapted in any way or suitably for you. So it is moving out of the property living into something else. And you know, as you get older, you don't want to go through all the stuff in the loft. Get somebody elsedo that.Laughs..",0.07340997,0.0019892433,0.7504266,0.15877724,0.010812044,0.0045848927
156,Safe environment and messenger.,0.027520966,0.0044068666,0.5381652,0.3954008,0.004469759,0.030036388
157,"It's inclusive. Is it WhatsApp before it closes the Sharks? Snapchat, Snapchat",0.0124563435,0.012333703,0.9160012,0.0070522153,0.012198047,0.039958477
158,"Oh, I think that's sensitive. OK, and I can't look.",0.09090118,0.0036941501,0.07982463,0.28938523,0.26404932,0.2721455
159,observations like that about what should I associated with at frustrated,0.43321094,0.02097722,0.17508061,0.24423943,0.06980514,0.05668667
160,"Well, upstairs is not accessible rooms.",0.00994437,0.0047165207,0.007733112,0.47023913,0.074874945,0.4324919
161,"Yeah, exactly. No, no, no. I agree with you. There's focus one, A and B. I mean, Penny was talking about she's she's all right now. She might have to move.But OK, she can move. But then whatever she moves through, she's got to start finding new friends and things.",0.16001712,0.075383045,0.08096681,0.038414873,0.63367534,0.01154282
162,"Of course, I haven't got any.",0.022409571,0.0025798066,0.057984963,0.29270703,0.118245885,0.50607276
163,Air quality. Oh yeah. Like bad air quality.,0.108330175,0.12781584,0.30001068,0.25343317,0.05531703,0.15509312
164,Not being able to drive the car at the time.,0.038541432,0.0034889826,0.068597905,0.1655194,0.69173896,0.032113314
165,"But I think that is negative, isn't it?",0.04472978,0.014210933,0.2411243,0.24970351,0.18310024,0.26713124
166,The attitude that you come across?,0.04082446,0.0032473595,0.03739583,0.85673577,0.013340305,0.048456285
167,"It appears. Well, I don't think so. I think, you know that someone I think we were talking about all night.",0.026517797,0.006433865,0.09488774,0.12192744,0.05917268,0.6910605
168,"Um, well, you know, when we do Taichi, that is attached to something called the Elder tree. OK, that's for like people that they come and see you in your home and things like that befriended, befriended and with the commune in that attitude they go to is Gordon and they've been doing his shopping.",0.053946815,0.18405777,0.021595215,0.62533945,0.034197982,0.08086277
169,"Oh, good. Yeah, yeah. The Elder tree and they've been doing Gordon's shopping for it and they do all sorts of things,.",0.00963803,0.0019068419,0.0027304897,0.92548126,0.024929736,0.035313655
170,"There is also silver line, which is another service for older people. So, you know, everybody thinks it's a taxi group in Plympton, but it's actually",0.03223201,0.00289799,0.07462519,0.59203565,0.034114294,0.26409486
171,"well, it's it's a common thing that you see now is ageist. Yeah. And it's the attitude towards older people. You know, where some people can't be bothered explaining things to them or helping them? You know, I'm sure that's different in banks, you know where they help them. But there are some people that just can't be bothered with them because they're older and more wobbly. And, you know, you would think. Well, I think it's just physical as well.",0.010429802,0.00039553476,0.016335718,0.9563508,0.00680515,0.009683019
172,"Sometimes they don't even notice you're there. They walk through, you're feeling invisible. Yes. Yeah, that's a good one definitely.It just seems strange now when shop assistants called me darling, and are you all right my love, sweetie..laughs. It seems a bit strange. I don't feel that.",0.014818095,0.00093302794,0.38517866,0.2994364,0.02845355,0.27118027
173,"Mm hmm. Yeah, that's negative, isn't it?",0.046691243,0.013390577,0.11024421,0.0905066,0.16535306,0.57381433
174,"Well, it's kind, isn't it kindly? I don't take offence by it. I just seems...",0.021554174,0.012353952,0.08573208,0.19121727,0.43192503,0.2572175
175,"but people could be offended, couldn't they?",0.044538785,0.012289234,0.55610603,0.0961282,0.19892524,0.092012495
176,"Yeah, yeah. But if they sort of humped and glumped because I was a bit slow putting stuff into my bag, I'd get upset then so I can take that one.",0.053637754,0.00048488437,0.044007376,0.8471536,0.048625067,0.006091335
177,"Well, I suppose it's a perception of what is an older person. Yeah, if you're 18, anybody over 30.",0.0307228,0.009386238,0.123579025,0.16219248,0.050603505,0.62351596
178,"So yeah, yeah. You know? When you get to 70, well, there's no chance you just think, you know, you know, that's it.",0.057635967,0.016903631,0.23816083,0.15482198,0.08867012,0.44380745
179,"I'm quite content in my life here, you know?",0.024852619,0.014898764,0.08826097,0.30235043,0.01973851,0.5498987
180,We've got about 30 years.,0.0051693427,0.003616528,0.12971853,0.3990869,0.06497814,0.39743057
181,They want life to be nice.,0.027530663,0.0025442902,0.35612074,0.4414806,0.109286465,0.06303725
182,"I don't go back 30 years because I was in a divorce then, I'll go back 25 years.",0.01479051,0.003931362,0.034996502,0.18479809,0.22144262,0.5400409
183,"That might put, you know, I might be put off, although I might put them off if I tried to go raving Glastonbury. Oh no, I go to Glastonbury, but no, not at raving, no, no, no.",0.033720233,0.0013917565,0.15639655,0.7150893,0.06946917,0.02393297
184,"Not really, no.",0.005485188,0.0029377167,0.041891858,0.031698883,0.048337903,0.86964846
185,"Not in my case, but I suppose in the future mine would be. Carrying shopping up the of all the stairs that's the problem, and if you get it delivered, they don't bring it up the stairs.",0.25382963,0.17195973,0.1464682,0.25763315,0.094585344,0.07552394
186,But the taxi driver always brings up. I don't think he likes it. He doesn't get much choice. He just get some shopping,0.029137058,0.0059477002,0.024900982,0.19173636,0.11259834,0.63567954
187,"And it won't be Morrisons because they put everything in a big plastic basket, not in bags. So they're not going to bring those shopping up the stairs,.",0.042697266,0.018575842,0.042324245,0.862694,0.012796518,0.020912128
188,That's a negative one as well.  the deliveries? Yes. Yeah.,0.021083834,0.022634648,0.036005676,0.19924,0.034777064,0.6862588
189,We should be careful. Yes.,0.06017619,0.0042119334,0.14847107,0.5227429,0.039363828,0.22503406
190,And that makes their minds.,0.38102835,0.056425553,0.21581651,0.12654397,0.14799611,0.07218952
191,"Maybe by that time, Hazel bought you a lift.",0.018567668,0.0032479942,0.022487352,0.3002086,0.07801209,0.5774763
192,"Well, my family helps me. Yeah, so we put family down. That's a positive.",0.0026806165,0.00037785937,0.006419843,0.74420184,0.012837163,0.23348266
193,"Yeah, yeah, yeah. absolutely, because my daughter ...",0.006896604,0.0015380393,0.0043295203,0.5536015,0.018827561,0.41480675
194,"Negative! It depends which side you're looking at, that side is nice, and that side is not.",0.06399625,0.019080775,0.53687084,0.14061992,0.026144242,0.21328798
195,"Yeah, we've got like good and bad.",0.0019752474,0.000683057,0.010021495,0.057969324,0.003940027,0.92541087
196,"I think it depends on what kind of property you live in. If you live in a block of flats and you know, several neighbours in that block, officials say there's seven other flats there. Out of those seven, you're going to find a couple that would be helpful. Yeah. You know, but I live on a busy main road and I believe that 32 years and I only know the neighbours of either side because everybody was out and about to work and everything. So I don't really know them.",0.0046194075,0.010129474,0.020021187,0.79065955,0.06974409,0.10482631
197,"Oh, I was saying about when the weather was really bad. The young man that lives just across the road upstairs from he came down and so did make above me. And then you're not going out with anything you want, will get it for you. Which is lovely and sweet.",0.028849816,0.003944946,0.06183812,0.46744126,0.06203061,0.37589523
198,Very nice. isn't it?,0.046884615,0.008136543,0.11364216,0.13739763,0.09652497,0.5974141
199,"I think where we live that we fall out occasionally, it's more like a big family. Mm hmm. Yeah. You know, even if you fall out with somebody, if they need help, everybody rush out and.",0.12143847,0.013697398,0.30427128,0.27700663,0.2424079,0.041178342
200,"Yes, that particular Barbican community.",0.005882334,0.0028093264,0.017422065,0.88297516,0.015927063,0.07498403
201,"It's differen from whereI live because all the people in the property I live in are all the same age, you know, so you don't have that makes, and in a way that is a negative thing for me personally. But you know. We're all kind of clumped together because we're getting old.",0.24850015,0.18906964,0.21304482,0.21815804,0.10747294,0.023754397
202,"Well, we're the same.",0.005724139,0.006981104,0.012031921,0.27815405,0.05814685,0.6389619
203,"Yes, but you do have younger people working.",0.008974467,0.004752628,0.0026692823,0.3969785,0.050734147,0.535891
204,Playing loud music and have party.,0.0023617889,0.00020896121,0.0025090296,0.9857977,0.0025395437,0.0065829707
205,Join them. laughs...Yeah.,0.0016656942,0.00070770807,0.008203738,0.9793681,0.003342608,0.0067121587
206,Not at one o'clock in the morning. So it could be it could be a negative thing.,0.012412744,0.00086825754,0.035482176,0.5610056,0.16652507,0.22370614
207,"This morning, I got a Facebook friend request from Young Georgie, so I remember being born to make life above me, and now she's got kids of her own. She wanted me as a Facebook friend. Laughs. That's not bad. I've known since the day she was born.",0.19875012,0.019950991,0.14684245,0.0674481,0.24521242,0.3217959
208,"Technology is, the fact of the social and gotten social justice. Oh, social and social.",0.026860388,0.0872294,0.10975877,0.43964702,0.20750766,0.12899677
209,"Easy access to things, I suppose. When you are older, you know, stais, for example.",0.036388837,0.0036352389,0.1743354,0.7306306,0.029142736,0.025867226
210,You can write down what you like when we're gone. Laughs.,0.018095782,0.0049185143,0.061933894,0.77131104,0.08160217,0.06213859
211,So it was this this is all towards. I understood that it was how a robot could help you in.,0.092793755,0.039868176,0.18385468,0.10952441,0.16788587,0.4060731
212,We look forward to that.,0.0013239802,0.0005357716,0.012636563,0.43774998,0.058135726,0.489618
