,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
142,"of these cars. Driverless cars? Yeah. But you know, there's not a lot goes wrong with the mechanics of the computer. Who do you blame in? And I think both someone killed recently.",0.13211596,0.020014388,0.1617467,0.09907964,0.57871264,0.008330668
143,"Yeah, that was yes. Yeah, yeah. Oh yeah. Yeah, yeah. I wouldn't know. Did frighten me. Right? The Wi-Fi goes down. You go, Okay,.",0.07153843,0.042129397,0.06174043,0.07362565,0.12160537,0.62936074
144,"If I get in the left hand drive car. Yeah. Even though I know so many drive, you know where I'll be banging my feet on the floor when you go to a break and you just instinctively think you've been driving for a long time. Yeah. And I mean, even get my car out of an adapted factory to be left for the accelerator and the brake, and for 40 years I've been driving.",0.08366632,0.0024382751,0.04103168,0.86224693,0.0062736915,0.004343078
145,How did you get on doing that? Because they tried me with it?,0.3271496,0.042355064,0.33079466,0.08193242,0.15211809,0.06565015
146,It was easier than I thought.,0.008562341,0.005171406,0.12065841,0.016251266,0.040876783,0.8084798
147,I wrote off the gearbox.,0.018366842,0.011696077,0.22483845,0.104379505,0.04791725,0.59280187
148,"What I did before I got the car, I got in touch with a driving school that caters for disabled people. And when I got in the car and I said, Look, I'll be driving this in seventy nine, I said. Now the problem, do not say anything about my driving this bad. Tell me, but I don't want to be criticised, you know, because you have old habits and drive you driving your own way. And I was a bit edgy, $40 a throw, and it was only a tiny little car, you know, and I thought, I'm going to do wheelies and I brake I brake too sharp, so I have to concentrate on that. Then the car got the Nissan Qashqai sitting in there. It looks massive extra to get it. OK, now driving that for a couple of weeks, I was nervous. Is that on the road? Because trying to get out of style where I live onto the main road and I'm waiting for traffic to grow. I've got a gap and I just hit it slightly too hard. We're spending trying to get out, but now no problem.",0.0114126755,0.00076015707,0.15053904,0.7915431,0.04346152,0.0022834952
149,"Well, what they did with me because I can drive by right next. I can swap to. So the process was 19. Yeah. And occasionally the automatic. What do you do? I panicked because it took me straight out into the main road which I did think it was stupid. Yeah. And so I was I was I was nervous, so it didn't make any sense. What don't you do with an automatic car?",0.35447413,0.009351421,0.21114269,0.019949041,0.068342604,0.33674014
150,"Yeah, I've done my right leg suddenly burst into life, I suppose.",0.036975093,0.02008854,0.04794237,0.31247523,0.2519509,0.33056787
151,"Yeah, I've done that. Come up, take Pulling away the automatic changed gear.",0.12325059,0.020807415,0.39965346,0.017134152,0.2681316,0.17102276
152,"Into face to face, so to drive. But yeah,",0.07549803,0.019960688,0.256183,0.4300407,0.13945627,0.07886132
153,"it was the first time I drove an automatic car. Not adapted. Yeah, not a standard automatic car wasn't concentrated as it pulled away before it went to the clutch. I hit the foot brake. Yeah, I mean, by the way, through the windscreen fortunate to the seatbelt umm",0.13907218,0.007588801,0.33978316,0.22489509,0.277891,0.010769749
154,"Oh, well, then you go on that. Yeah, it was just  you're naturally link stink when you're driving. In some betting. You can just get in the car. You don't think about anything. You can get and off you go, All right. And again, with all that I'm going off to Manchester in a couple of weeks. Yeah, I've never been further than IKEA Exeter and looked a bit nervous on the A38 driving fast I don't know why. I mean, there's going to be in Manchester I don't know how how many times it's just one go basically.",0.022990447,0.0004029179,0.24170639,0.645377,0.021846713,0.067676544
155,"I can't drive now, it's one of the drive and you just really. Quite dangerous. Yeah, yeah, yeah. I am not supposed to drive anyway.",0.13343897,0.034994666,0.3462469,0.05131883,0.25033078,0.18366987
156,"Yeah, well, I've got mobility scooter that I use in town quite a lot you know, but I'll throw in the big free cash flow and.",0.041448705,0.009490436,0.2134086,0.16049223,0.06533075,0.5098293
157,I've got an ability scooter as well. Things I don't know. I would have come on that today ...,0.047142066,0.00475773,0.15823606,0.092953324,0.3891599,0.30775094
158,"Well, that's it. I've got daily fit to motorbike change. So when I finally managed to keep my scooter outside anyway, I'll change it off. yeah. even if it just showed a sign outside the shop that changed to that, you know? Yes, I've been very fortunate to have the ...",0.011991859,0.01178049,0.20846616,0.7472716,0.01510201,0.005387893
159,"The other robot brought was a cat. It was a cat seating on your lap. We have to right be outside TG. This is nine to nine this is not what the carer describes it's coming back...She wanted to buy it. So she wanted to buy it. That was a hundred sixty pounds. Other robot like this you did with Astro came in and said...Well, she locked the cap and she wanted it to buy it. And she says to Hazel I've got the money here and I'll give you the money  laughs it's safe to. They give it to Eric. He can sort it...laughs",0.037058473,0.0027188265,0.17746079,0.75896174,0.020218529,0.0035816228
160,"I know, a bit of a dinosaur. I'm quite frightened for the future over there. Well, I think technology has advanced far too rapidly.",0.004543065,0.0043137837,0.8692114,0.03708467,0.040608764,0.04423832
161,"Well, I think that's probably where a lot of people struggle with it. Either don't do that and I don't put PCH a big grade with doing the computer courses where they but there's a lot of places on the dome, but you got to pay to go and it can be very expensive. So,.",0.29232416,0.33128148,0.053495217,0.22828628,0.05524929,0.039363597
162,People are supposed to deliver houses and so they don't do well.,0.21522014,0.026979968,0.031595886,0.09604055,0.17678227,0.45338118
163,"No, no. I mean, I always felt well, not always but recently the PCH felt a bit get a bit too controlling over us now. Yeah. When the rules change because of covid, we don't get told until a month after and we have a lot of us are desperate to get back to the coffee mornings and the bingo afternoon we can use the community room. We can't just use the kitchen. And I said, Well, Bring your coach down for tea and coffee, you know? And I'm borrowing a cow out in the courtyard. Oh, OK. A lot more can carry hot drinks on their own, you know, so they I got so oh, you can't do that.",0.13082035,0.029193887,0.044958774,0.59021807,0.12555926,0.07924967
164,"Well, what about this is the percentage of buildings with these thermal cups? Yeah, you can get some of them is what we're trying to do is say thank you can how even though the sort of thing and bring your own drink, you know how it's going to work because honestly, I'm just like, I just manage, yeah. And if I go to shows and stuff, oh, well, we're going to try and find to have those cardboard trays thinking about it so we can help people.",0.0035956968,0.0003730191,0.032118917,0.15611486,0.0008330714,0.80696446
165,"Yeah, right. I've got a cup holder which clips up the week and the wheelchair.",0.010866064,0.00081144896,0.0032720095,0.33290046,0.02198809,0.63016194
166,"Oh, have you?",0.00792123,0.0038014052,0.04125825,0.15645573,0.02646726,0.76409614
167,"And I got it with a thermal cup. So the thermal cup  will fit in there. You can buy them. Usually Because you can adjust, you can adjust the the whole, you know, the the clip on it. Um, whether they want that, I don't know. I mean, if you was a guy, I've got thermal cups mine are that old now. No, they don't overheat that much. Um, but like you said, talking to my sister last night, she said, Well, you know, I thought if we got thermal cups then you can bring it down, a lot of them got what they call them...",0.02632007,0.002181671,0.80659014,0.11580555,0.012394831,0.03670776
168,"What we're saying is, you know, like, maybe this was a sale in the courtyard. A lot of them can't bring hot drinks down. I've suggested they put the the tea and the coffee in their own cups bring it down now, Boiler Co in the courtyard. But Debbie said, No, you can't do that. Do that. I don't understand why. Well, yeah.",0.047973435,0.0016369767,0.13400272,0.7157102,0.0921068,0.008569859
169,I've got about anybody else.,0.0031878422,0.00044573846,0.26754388,0.40874508,0.18181682,0.13826065
170,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and.",0.079991214,0.0067564086,0.58066523,0.3061418,0.008337444,0.018107899
171,I didn't quite understand what this door is.,0.07823866,0.05488477,0.23521623,0.010729915,0.0823753,0.53855515
172,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that.",0.004701452,0.0012187301,0.048184905,0.9430875,0.002076478,0.00073094387
173,"Yeah, I understand.",0.06125858,0.023335973,0.08823465,0.63384634,0.110878795,0.08244567
174,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible.",0.005060776,0.0045286003,0.04459282,0.91527724,0.009779562,0.020761007
175,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not",0.039638665,0.0049772803,0.53205013,0.31422272,0.01094457,0.09816665
176,"answerable now like the zoom. I mean, it might be simpler than the same I've never used zoom We've used a different type of media thing to use, but weren't operating now the guy who runs our mention he was operating it sometimes successfully, sometimes not. It is technical technology challenge if you like, love it laughs. The colleague I'm talking about. Well, it's. That sort of thing, if somebody said to me, Oh, you need to get on to this, you need to get on to that. That scares me. Like you say, it does scare you technology, am I going to be using computers for about 22 years and I'm still just scratching the surface. I can do e-mails.",0.014834204,0.007641413,0.8713022,0.07192829,0.009221981,0.025071919
177,"I don't know what it is. I think it's a fear of the unknown. And you read about all the scams. But I mean, I can do the basics. I can send the emails attachments, I can open the emails. So to me, I can do what's important to me. Um.",0.01174569,4.7131503e-05,0.1863427,0.7879279,0.0087331105,0.005203422
178,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.,0.26869935,0.03718407,0.3507115,0.19173871,0.09757523,0.05409113
179,"It does for me. You know, like I say, I use my phone to do it. I've got a laptop not used for about three years. I've got a tablet. I get a struggle on that when trying to get onto the home page I need. I used to ask a friend to bring them up, saying I'm struggling come around, he sort everything out for me. I don't see him now. and the other friend that did it. And unfortunately, she passed away. So I feel like I'm on my own now and I feel really at a loss because where I live, I'm probably one of the youngest. You know, so there are some who use the internet, but mainly for shopping or ordering food online. And that's it. No, I don't do that. You know, I'm old fashioned, so I just like to, uh. I'm happy with what I can do But there were a couple of time later on when I make stuck in the house and I need to do more on the computers and things like that, and I just don't absorb it there. I do have a problem with dyslexia, but I know what the government member is.",0.18895444,0.02509094,0.035823718,0.4581843,0.124805234,0.16714138
180,"To me at the moment is helpful, but there are people that have made that go insane. It's all. And I think people do struggle with it.",0.14750306,0.0016390627,0.27736685,0.5240638,0.04749373,0.0019334919
181,I struggle with that. Yeah.,0.10031178,0.025549455,0.09611076,0.2458328,0.36288518,0.16931005
182,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?",0.33519414,0.0026591455,0.19049086,0.42900106,0.008490787,0.034164004
183,"Maybe some people are scared by technology, including me. Some people are not like Hazel or she doesn't know about technology.",0.026341373,0.10600581,0.28592774,0.0003196913,0.0072834096,0.574122
184,Not as good as critics.,0.017058074,0.002666561,0.06138998,0.4807685,0.24924654,0.18887033
185,"For example, I think it will become to some extent now. We don't see on the news all the hundreds and hundreds of people who are losing their life savings through internet banking. And they are.",0.13306017,0.12800904,0.25952122,0.33575878,0.09237171,0.051279068
186,"Yes, I saw on the news with the eBay alone in the southwest, £25million stolen through scammers that we see in the southwest. You know, I've been ripped off. Nothing massive. The first one was about twenty five pound instead of six ninety nine. So I'm very dubious of what I go on to buy anything. And so it's very rare buying if you online, I go radiates cover for one of the residents. I'm supposed to be near to the. He didn't want to do it. He wanted me to do it. Yes, it looked the same. I was getting to the point where I was looking at the scene and I thought, I don't recognise that company name and don't recognise that company name. So I rang up my sister she said tribe from world. Don't do radiates covers, what they do, and you get special offers, so I ordered in that we've got it. So the next one he wants we'll order through the same company because we know it's genuine. Yeah.",0.0034010743,0.0030157003,0.08639173,0.7905209,0.0052325935,0.11143798
187,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200...",0.13794543,0.042874396,0.0838208,0.04786226,0.039724775,0.6477724
188,"No. You know, if it sounds too good to be true, then it is.",0.11431639,0.011198328,0.40928748,0.2360533,0.13691716,0.092227325
189,Stairs without banisters for me. So especially without was a bit of banisters to.,0.005443021,0.0007335636,0.013934791,0.8870976,0.06379694,0.028994072
190,"Well, I wouldn't be without my handrails up the stairs now, and I didn't ask for. Oh, I've no reason to rub it down, but about four bypasses I've lost all my energy to having had colon cancer twice an insulin dependent diabetic. All sorts of things. And when I was last in hospital, they certainly organised at all these rails and I couldn't do without them now. But you know, I manage if but they were then and.",0.1895516,0.029474314,0.107811846,0.26261377,0.34116703,0.0693814
191,"I couldn't even let me stay and I can't. I've got two options, you know,.",0.2858444,0.05469942,0.38323435,0.044029012,0.1959498,0.036243018
192,"So I've got bars all around my house, even if that's possible, because when I go home, I've tried to make myself show for like four stuff stuff. Yeah, I think wherever I put my hand and, well, I set up. That's why we need your help when you come in the hole every everywhere around the world. So do not think you should design. So let's make it open. Right. But I'm going to go around the outside world. Yeah, because everybody everywhere I put my hand, I need a handrail. Yeah, there's basic, that's not technology, that's just",0.047702465,0.0027114458,0.049517594,0.8542068,0.010566077,0.03529563
193,"and whatever people might say about PCH. I mean, saying this year, but I found the wonderful, Oh yeah, yeah, I'm the beast and I own the property. I don't own the sort of walls and things, but that where I had a problem, they've done marvellous. The job and charge me quarter is because they have taken the bathroom and it was coming from the maisonette above mine and they spent four days with plumbers and carpenters.",0.12472723,0.27174848,0.030884624,0.19352862,0.06753827,0.31157276
194,"You yeah, you don't got a landlord. I mean, it is it. I was in associations, you know, as great as I'm going to put it words, which is helpful if you like as PCH. Yeah. And I know what they like. I work for it and now give me landlords, you know, and go with being grateful to like Hazel. Yeah, organising quizzes and things like that. Our place. Um, I mean, I know that's not to do with a lot of this.",0.14869393,0.005709444,0.16213064,0.6542706,0.009159996,0.020035367
195,"So you've got stairless, haven't you? It is not the one that goes up to the floor. And I think we have seen that. We've got that. Yeah. So it goes, that is lovely.",0.20334695,0.017959274,0.101121366,0.45318305,0.03402119,0.19036816
196,"Yeah, I've seen that in a DIY. Big S.O.S. Big. Yes, I think we've got a lift right goes right through to where he needs it, you know? That's brilliant. So outside lifts, you've got stairs outside haven't you? and you.",0.03905822,0.004144861,0.65527284,0.26007086,0.00908781,0.03236543
197,"Look by my own house, yeah, so.",0.017086694,0.006174726,0.026561864,0.67797667,0.07013312,0.2020669
198,"And you can get these external ones that take you off. It's like a stair's lift, but it's external",0.047630843,0.0070932903,0.030970372,0.5385808,0.06631418,0.3094105
199,The one I'm thinking about to move back to the stairs up on the outside is a public footpath. Uh-Huh. Yeah. So that's a different part.,0.005522587,0.00013943027,0.50889075,0.48435944,0.00072366826,0.00036413252
200,"We couldn't adapt where I used to be. I have what I have now because some of those that go through the others say that the future builds. It's already in place and things, but it's not like they can't be adapted. So this oh we need it to be installed.",0.045009542,0.0017605661,0.12060115,0.66272086,0.15170692,0.018200967
201,"I also think it's important to appreciate what we've got. Yeah, I mean, yesterday, for example, if the gardener all day doing the gardens in the patch where I live, which is a big area with the dust bins in the middle, in a cage, and if we go up to the garden to have a cup of tea or coffee, you can do no wrong, you know?",0.01045774,0.02677024,0.3652926,0.36335438,0.029616827,0.20450817
202,"Yeah, they're not allowed to stop for tea breaks. Well, not on official tea breaks.",0.17568603,0.01299649,0.010765564,0.20980233,0.56025267,0.030496888
203,Awesome. Really good.,0.003926974,0.0010495295,0.011187851,0.34097713,0.014367404,0.6284911
204,"Yeah. Very helpful. Even the ranges of caretakers. I know we can't I'm not allowed to come into your properties or if you need something, take it away, you can get outside your front door. The  communal , you know, and.",0.15471134,0.0828622,0.28737184,0.08323746,0.11598244,0.27583474
205,And if they were to pick up steak every morning picking up the litter at nine o'clock. Wow. Yeah. Emptied the bins every couple of days.,9.4695584e-05,8.254259e-07,0.000217192,0.9996051,6.189842e-05,2.0296977e-05
206,"Yeah, yeah. So you know, we got we do get a lot of help. It is really, you know. Well, I suppose there will come a time when I feel for it. Some people will need to move because of the environment that it may not be suitable for them now.",0.23986815,0.0053361375,0.22331713,0.42719465,0.052905463,0.05137847
207,"It's hard to say because we all we all have different disabilities or health. I mean, we had a lady in our class. She was totally blind. And if you're having a coffee morning or bingo after you come down, play bingo. Somebody go for one of the residents of Walton, go and bring it down and take it back up again and ...",0.020121366,0.002071156,0.043351598,0.92581695,0.004745076,0.0038938464
208,"I am about to have the bathroom changed because it's something I physically need. Yeah, and you said about being able to stay where I am. Yes, if I get worse, then the equipment that's being fitted, it can be again. I think this phrase know it's coming from a future group. They can adjust it so I can stay where I am, so I'm going to need. It's probably at some stage a way of showering and this new equipment can't be and have an add on so I can stay where I won't need help to be showered. So I'm keeping into handles. So that's important",0.4065031,0.055390492,0.11560609,0.30485788,0.046643853,0.070998564
209,"it will be based solely on this idea of being checked being built next week, and it's the hardest part of the electric service and Flamingo is once that's done and it looks perfectly normal. But if I get worse, they can adjust they can block put something onto that'll  help me, which again is thinking ahead.",0.046175744,0.00291911,0.048765633,0.45619932,0.33253783,0.11340237
210,Improvements?,0.044781547,0.009758944,0.057559542,0.6375139,0.043532897,0.20685318
211,"Yeah, thinking ahead. Yes, these things are built and put in it's thinkable ok. What like Bath? Possibly what you're saying? What do we need to put in now just in case? Yeah, I don't know if you understand.",0.19438171,0.012167171,0.2826506,0.22528231,0.1981545,0.08736372
212,Sorry.,0.06529679,0.03003396,0.081782274,0.19034255,0.3683252,0.26421922
213,"It's lucky that you live where you are, where I am. I'm coming down my bedroom world and I have for 12 months and I've been trying to get it. I have reported it and they keep saying Yes, yes, we'll do it. I've had scaffolding outside my flat for about 14 months. Nothing to do with me. It was a flat blow that took them a long time to cure their down. Yeah, when I said, Well, why can't you expand it because it sounds like no, why can't you expand it? Oh, no, all the scaffolding has got to come down and we'll just build a separate little one for you. Oh, how stupid! The scaffolding came down last week, but I don't know where I'm going to get mine. They are all removed.",0.138932,0.016680198,0.48445386,0.119915,0.06783156,0.17218739
214,"It's not mould, it is just the black strips.",0.07826274,0.020650046,0.16574559,0.24335007,0.32446396,0.16752759
215,But it can turn to mould,0.029509483,0.0022609613,0.06138298,0.47041035,0.3453626,0.09107362
216,"Yeah, and I have this severe case where and oh yes, it is definitely damp. It needs to be done. It's coming through the outside cladding.",5.712774e-06,1.7864127e-07,0.00054584525,0.9994256,7.970832e-06,1.4717112e-05
217,"Yeah, but it could spot, I think, what you're saying. It could be that if you go too bad, they have to say yes, it's not suitable for it to stay. Yeah. So they need to put it right.",0.14052422,0.014572142,0.22078383,0.562729,0.039380223,0.022010582
218,"That can affect your respiratory system, you know, breathe breathing and everything else you do.",0.014666092,0.0023791073,0.08468262,0.8424985,0.021216666,0.034557015
219,Do you pay rent ?,0.20209406,0.0064552864,0.025910042,0.4706077,0.06967561,0.22525729
220,"No, it's my own flat, but we're going to come on those factory housing.",0.0020968053,0.0011277078,0.02998498,0.15287673,0.009891855,0.8040219
221,"Oh, yeah, so you're at you're like leaseholder.",0.010166765,0.013148582,0.0073899217,0.044721343,0.023907108,0.9006663
222,"Uh, yeah, yeah. Yeah, yeah, yeah.",0.005498777,0.0042136386,0.0052468292,0.10677014,0.017126484,0.8611441
223,"Yeah, I don't know whether that's how to get things done. Yeah, there's a rent payer. I don't know, you know, but you do find that it would be hard if you to get things done.",0.25271195,0.015987925,0.16573586,0.15183735,0.037552446,0.37617448
224,I've never found it difficult to get things done. I tend to put it in writing. I write a fancy letter to the little department of PCH. And I think that's better than a telephone call.,0.0058021597,8.2818275e-05,0.07107548,0.91103417,0.002401724,0.009603635
225,"Oh, yes. Different landlords, again, the different levels of what they will do and what they want.",0.0058186054,0.0020522745,0.02472628,0.022794029,0.00788362,0.9367252
226,And they've now just in the past week introduced a leasehold forum which is on Zoom. Yeah. And are you going to have a personal personal contact if you're a leaseholder to discuss any problems that might come up.,0.19621488,0.17609672,0.16447471,0.3324646,0.0086151725,0.12213389
227,"Yeah, of course if it's more regular. laughs",0.06964368,0.012272868,0.015405505,0.70783776,0.117619686,0.077220485
228,"Yes, absolutely. I suppose we're looking at, we get a bus every half an hour.",0.03817777,0.0005494227,0.006354767,0.9162112,0.017466076,0.02124075
229,"Yeah. The thing I I don't use buses now, but I've heard a lot of complaints from some of the residents. The post that goes from town to 25, I think, is a one to the Barbican and the Hoe.",0.039748993,0.027454203,0.25371298,0.36874503,0.18108572,0.12925307
230,You have to be fine.,0.20832697,0.024361743,0.18673728,0.30233833,0.14281139,0.13542429
231,"And they went to use the normal single decker bus. In the summer they're using in the tourist bus. And then when the tourist bus comes and it's full up. Yeah, the regular people who live around there want to get to the doctors at West Hoe, can't get on the bus. Mm-Hmm. Mm hmm. And because of that, you know, enough, I think, is stupid. You don't need that. You can have the tourist bus on, but keep the 25 the normal service going instead of swapping it. You know,",0.19969475,0.04419342,0.05141989,0.6597707,0.01162348,0.033297744
232,there aren't the amount of seats on the blue buses downstairs.,0.267833,0.25381097,0.19524877,0.028018218,0.053012047,0.20207699
233,"No, there isn't no there. So you get a lot less seats.",0.066809244,0.031194681,0.02349744,0.13884309,0.118225306,0.6214302
234,"I mean, you see people that are able to stand but they're still using seats. Yeah, yeah, that's interesting.",0.17811012,0.09053744,0.10969117,0.04589516,0.14193489,0.43383121
235,"So that, you know, that's here. I mean, I don't know about the rest, about the town and other areas. You know, I know you get some areas where the bus is every half an hour, and it can be every hour",0.12796552,0.001481706,0.048807204,0.79079103,0.013695722,0.017258829
236,"You get unlucky, within five metres of my front door there's a bus every 10 minutes. The 51 or the 21.",0.49502432,0.022171628,0.05420385,0.26355097,0.034133475,0.13091576
237,"Yeah, I have to ask, what does Pepper think? Because his head is this is kind of, you know, he's looking down",0.037342988,0.008883612,0.19796158,0.2207765,0.1528153,0.38222
238,It  is just too many red? Yeah. laughs,0.0423181,0.010268757,0.077778466,0.6893454,0.1678059,0.012483361
239,"It just gives you a right look, and ..",0.030732442,0.0010648237,0.06167427,0.8755975,0.022134723,0.008796257
240,"Oh, I think the facilitators is accessibility and that covers what you were saying about accessibility, and that's allowing for people like Gaynor to stay where she is, and she has to be able to use and things like that. And it's making it technology accessible as well. Mm hmm. So it's fair to say the barriers is the inaccessibility to those things.",0.04272617,0.011534653,0.38812685,0.41141862,0.015664903,0.1305288
241,"I love what you say about the house. Is that the future proofed? Yes. Yeah. We want more of that because we are an ageing population. Yeah. Yeah, we.",0.056334756,0.0018053767,0.00663725,0.90970665,0.006647208,0.018868744
242,"It's already in place, we keep coming back to this thing, but it's you're off.",0.076865554,0.002986554,0.082629554,0.32350376,0.20714776,0.30686682
243,"You might also make one comment about the accessibility and I mean, I know this room because the astronomical society used to meet in this room and I belong to that we had a long time, but it just doesn't seem to be a hearing in this room.",0.082617804,0.010058079,0.018893946,0.08333558,0.7417141,0.06338047
244,That's right.,0.048561372,0.03315254,0.17850128,0.2499151,0.1621714,0.32769832
245,Absolutely right. I noticed that. Yeah.,0.0013426599,0.0023814917,0.017091028,0.08824176,0.019267386,0.87167567
246,"But I mean, simple people in here were wearing hearing aids. But there isn't any hearing loop here.  A hearing loop is something that you  fix in the room, it's not difficult, you put wires all around the room. We have one in the church, and so people with wearing hearing aids, they can set their hearing aid to the new system and then they can hear it might be worth mentioning this to university.",0.045585338,0.7827548,0.004173931,0.01068347,0.021968413,0.13483408
247,"we have that problem on our face. So when you get a group of people sat down just talking amongst themselves. And then somebody's phone rings. And she talked about the fact that I can't hear you, there is too much noise. People I feel like say, Well, don't stay here on your phone. Go somewhere where it's quiet. They don't. You know you're right about these hearing aids. I've heard about, you know what? I don't need them. I just don't listen",0.3106751,0.000904252,0.54916763,0.12644452,0.00416244,0.008646049
248,"to him just yet. Yes, you should be like in our church yet we're hearing aids. And she said it's the hidden disability, and she wear them for the service and as soon as the service was out, she's taken them off and goes,",0.055084795,0.0037059889,0.088295214,0.8043428,0.02772566,0.020845542
249,"Well, but is it an invisible disability? People don't notice.",0.0138875265,0.010044747,0.047862712,0.019517316,0.04819881,0.8604889
250,"but they don't have a lot of patience with usual deaf. with blind people she can always... Yeah, yeah, yeah. Yeah, yeah, yeah.",0.070279695,0.02147336,0.026271312,0.5311751,0.031412564,0.31938797
251,"Something I suppose I've learnt living where I live with people. We've been hearing aids and someone say, Can you speak up or or can you seat on this side to make? Because that's be good. It has to be bad, you know,.",0.08147438,0.3065908,0.30197552,0.036895633,0.03175096,0.24131273
252,"or speak more slowly. Yeah, I mean, I'm finding that with the telephone. You know, these companies occasionaly rang, and I get blown and I say, please start again slowly.",0.19424881,0.022285001,0.12748414,0.39528725,0.018462982,0.24223183
253,"Yeah, yeah, I'm lucky with my phone, I press on something and then it comes out very loud,.",0.16287194,0.00996837,0.012219485,0.43003637,0.03199622,0.3529076
254,"But OK, so OK, you have used technology to help you.",0.11279094,0.040146854,0.055082057,0.17006293,0.24986681,0.3720504
255,Some people think of ISO because  I've hearing loop in the communal room.,0.2510855,0.19680166,0.054048434,0.17802684,0.09227608,0.22776148
256,Yes. Yes.,0.0019733084,0.00038578856,0.0029768632,0.89656156,0.0038303812,0.09427207
257,"I just said about physical places. And I have to say it's a criticism of the university. Where I live my home, I can only live one door away because threshold strips. Mm. Yeah. And I'm talkative I couldn't get out of the kitchen,  because the designers need to think, of, this is my soapbox. There are too many able bodied designers designing for disabled people. Yeah, they need to sit in a wheelchair and go round themselves. So that's just my soapbox that it might be. What I have come today. I had a real struggle to find somewhere to get to get in and to come out of the and the Cafe out the cafe. Yeah. You get to live with that. Yeah, yeah.",0.04465845,0.0078016818,0.12879825,0.7729048,0.008958365,0.036878437
258,"Yeah. I would worry about catching me. I've got new leg, which we only got yesterday. I worried about catching that on these walking behind me. Careful, careful. You know, like you say, if you're in a wheelchair...",0.04349815,0.00030047845,0.2422605,0.6869561,0.024017746,0.0029670023
259,"A  big thing for yourself, I'm looking at the factors you're looking at, for me to stay there what was said to me recently? It's all right. The fire brigade will get you just get over the threshold to stand outside. So that way gonna happen. It's something that I'm fighting at the minute. Yeah, it's a big issue. And it might has been adapted for me, both ongoing and there's a few blows. This is the same. It's not only once inside, it's getting in and out, which is also an issue, and you've got stairs and stuff and something you can't get out it's something you never get over. But whereas I would have thought reasonable to adapt or to adjust, and that is a reason to stay where if I would have to move, I'm lucky it can be done. But there are places if you want to stay in your own home, there has to be a way of making from this part of accessibility not only in where you live, getting in and I'm sure that that makes sense.",0.26052144,0.012351626,0.27648425,0.43126863,0.0117694475,0.007604601
260,"I'm working on this at the minute,",0.012368241,0.0016014159,0.02025317,0.659587,0.04907612,0.25711402
261,"but what I find very helpful with cooking, particularly in the sense that, you know,.",0.039233893,0.009723321,0.038332954,0.18447003,0.16789205,0.56034774
262,"One in the hallway and one in the bathroom we've got Pendants Show. We've got we've got also got wristbands, which you can use. Um, I was given a wristband. Yeah. So many run my flat number. It comes through the intercom I can answer it without getting off the chair. press it once to speak to the person you know you. Plus a second time when the doors open, which I thought it was fantastic. I'd never seen that before.",0.087715305,0.11081536,0.087406464,0.03886286,0.0685422,0.6066578
263,"That's well, first, that comes back to self-care, but well to tell you when someone says the word, isn't it? You go, Oh yes, to stay where I am, if I have a problem, if I do well enough to comfort me, rock, as you say, get to know me. If I fall there is a technology, I can get home. But without that, you didn't have somebody like that who taught me that's have to go the care home.",0.04288484,0.0067031006,0.03264922,0.49121585,0.4017265,0.02482047
264,"Some people have to pay for that out their own pocket, don't they?",0.3067132,0.042711332,0.06134811,0.046620756,0.44705504,0.095551535
265,"It's not too bad. It's not cheap, I used to pay.",0.23412322,0.01858627,0.038471524,0.04170972,0.5518086,0.11530066
