,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
136,"My mom's got one to make it easier, but it's knowing that you can get that gadget , that's the thing.",0.0006379773,9.235526e-05,0.0045256955,0.011920061,0.006954435,0.004685187,0.96959424,0.0015900569
137,"So I have very high ceilings in my house they are nine foot tall, so to actually change a light bulb needs a ladder. I also have one light bulb that hangs over the stairwell, which you have to get on top of a ladder. Somebody has to hold your legs and you have to lean over, Oh God, the drop to change the bulb. Oh no. And every time I have to do it, I am so terrified. And that's now. So if that light goes in the future.",0.00079205795,0.00015800708,0.90310323,0.0067351446,0.0006369957,0.0008251045,0.08615484,0.0015945964
138,It's going to say dark. Laughs,0.0029230951,0.002903782,0.13961309,0.30838948,0.06296688,0.14211921,0.21528378,0.1258007
139,but it's the hallway light that lights the whole stairs. So then I would have no light in the stairs.,0.012258055,0.0010662914,0.02996035,0.78299516,0.10589722,0.01959406,0.030035675,0.018193189
140,"Well, I I guess if I had the money to have somebody come and, you know, do the job. But yeah, that would need somebody quite... Because it will need scaffolding. Yes. Yeah. Yeah, because it's three floors high and the the one lights on three floors high and literally dangling over and you can see the floor and you're like ....",0.06817076,0.06912065,0.09551571,0.35431984,0.042451955,0.17346865,0.18352252,0.013429887
141,Get them on the wall.,0.064911634,0.0054657944,0.07796923,0.5182778,0.0042181863,0.03438352,0.25397277,0.040801022
142,"Yeah, but I was saying it's going to be quite an expensive job.",0.004470963,0.00059303123,0.0071364953,0.282346,0.02177387,0.39779642,0.25891805,0.02696514
143,"I think any maintenance issue, isn't it? When you getting older that you can't do it yourself. You know, even like, you know, cleaning the windows outside, I can do it now, but you know, in the future,.",0.007173765,0.009230185,0.053040326,0.054825433,0.013515882,0.035567652,0.80706173,0.01958503
144,"And it's that balance, isn't it? between because I think one of the things that worries me about getting older and having a pension is not having enough money because I don't have resources. So if you can't do things for yourself or you have to have adaptations, you have to be able to pay for them. So if I'm on a small pension and I can't afford to pay to have things done in the house repairs or adaptations.",0.098864235,0.0033274302,0.02726612,0.41296706,0.116334446,0.040727977,0.30005622,0.00045652644
145,"But I think there are places you can go and they'll come out and do it for you. But you own your own home. So I don't have it works that way. Yeah, but I know people like my sister. She couldn't get in the bath, no more so they came out to put  the shower in, and she's got like a toilet. Yeah. So because she can't, she's on one of those walkers now.",0.018804682,0.009260642,0.043227594,0.06230086,0.01391244,0.3832495,0.4411038,0.028140511
146,"Yeah, maybe.",0.008789218,0.0064911456,0.010209886,0.06516743,0.027904855,0.6098946,0.25533774,0.016205113
147,"That's what I meant, social services.",0.018680234,0.009512864,0.007733653,0.08539809,0.011515809,0.29153016,0.57437634,0.0012528583
148,All depends how much money you 've got.,0.0097718565,0.0018489679,0.097746804,0.061282653,0.09276727,0.16685311,0.5408813,0.028848086
149,"And how serious your condition is becauseI might feel that my situation is serious, but somebody assessing me in a very formalised way.",0.007891924,4.692441e-05,0.6025335,0.18764532,0.0004540068,7.3105606e-05,0.20134649,8.72729e-06
150,"Social services may say, Oh, we don't think that you're needy enough.",0.0018013883,0.0022129442,0.00087458896,0.006866214,0.003977513,0.9227103,0.060512878,0.001044176
151,"Yeah, yeah, I'm going to get a stool to sit on so that I can do peeling vegetables or cooking or anything like that. If I make the bed, I have to stop because of the pain in my back, so that  can take me hours, even put a hoover around. I have to stop, sit down place my back so that can take ages. So actually, I might need a cleaner.",0.0144849075,9.6552605e-05,0.016105697,0.9196313,0.006449179,0.0094233975,0.031015595,0.002793356
152,"Yeah, and that's going to cost you. You know, and you have the resources. Yeah. And then again, that's somebody coming in your home that you might not want.",0.006200005,0.00041597203,0.34848297,0.013117458,0.00029204247,0.0020679606,0.6282186,0.0012050321
153,"Yeah, yeah.",0.006225747,0.005138517,0.007582397,0.28394318,0.02861806,0.52833605,0.12984855,0.010307504
154,"Yeah, yeah. And there is the pride as well, isn't it?",0.016002506,0.0026616012,0.023592817,0.4439881,0.022792634,0.3388733,0.14779003,0.0042989976
155,"Because my mom was the same. She didn't know she she had a pension, and that was it until she stopped going blind and social service came out, filled all these forms for her. She's getting fortune now.",0.0068439627,0.017498268,0.074590065,0.23895559,0.010475413,0.34665686,0.26287848,0.04210137
156,"Yeah, but that is depending on somebody letting social services know.",0.0050913002,0.0035934579,0.035688598,0.024001677,0.00875556,0.024115963,0.89059216,0.008161305
157,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you.",0.15880741,0.022078091,0.009662862,0.03789362,0.020738816,0.28546947,0.45436373,0.010986009
158,"Yeah, yeah.",0.0062257443,0.0051385146,0.0075824,0.28394344,0.02861806,0.52833575,0.12984855,0.010307499
159,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage.",0.39971015,0.0044913064,0.054837804,0.36426982,0.010654614,0.045748338,0.11603225,0.0042557158
160,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs",0.17718151,0.010623901,0.107214384,0.46907765,0.07040519,0.0011206691,0.16365841,0.0007182814
161,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah.",0.014125535,0.006377641,0.055620212,0.6518555,0.017536528,0.015140813,0.23803619,0.0013075423
162,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?",0.08977067,0.0027637535,0.09517782,0.017284254,0.03663113,0.0032040754,0.75267136,0.002496922
163,"And if you're using a walking stick, you've got less.",0.008039905,0.0011357383,0.011280128,0.20461266,0.004952835,0.13146135,0.633467,0.0050503574
164,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?",0.021096652,0.00057484204,0.027883433,0.026382716,0.0017021517,0.0016676253,0.91887236,0.0018202012
165,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?",0.044151668,0.0157378,0.045060497,0.18063106,0.1942128,0.33942586,0.17133082,0.009449495
166,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping.",0.018519614,0.003447834,0.0444755,0.1786683,0.39116576,0.22302902,0.0929276,0.047766376
167,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month.",0.032166768,4.5278062e-05,0.0014691618,0.9487392,0.0004940047,0.0022114916,0.014170496,0.0007036294
168,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop.",0.006381872,0.0012239239,0.007729257,0.2077073,0.58594865,0.036615066,0.14902811,0.005365835
169,"With  home delivery you've got to rely on the products being good, especially fresh products.",0.04570354,0.002075816,0.020699533,0.36545986,0.017820721,0.21799739,0.17904261,0.15120052
170,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves.",0.044104062,0.011505211,0.11538571,0.14764167,0.046123505,0.26164457,0.3715155,0.0020797611
171,"Yeah, I'm checking the day of expiry.",0.0002563002,6.594171e-05,0.0037135538,0.09366837,0.0036738124,0.774454,0.09411656,0.030051464
172,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one.",0.00952546,0.0059265927,0.05005148,0.011953109,0.013658614,0.11559515,0.7892382,0.0040513542
173,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,",0.03877249,0.0007376512,0.0044315546,0.9342241,0.0059009595,0.0006236457,0.01526906,4.0501716e-05
174,"yeah, it's exactly what I do.",0.0026332634,0.0008525258,0.0059005283,0.026832378,0.0026286854,0.06261882,0.8975789,0.0009548774
175,"Yeah, yeah, it's what it's sort of",0.012357256,0.003974312,0.025332931,0.11731267,0.034751408,0.27422097,0.5204575,0.011592969
176,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff.",0.00080761744,0.00022188427,0.00058071234,0.11606289,0.003070483,0.8403934,0.033946536,0.004916438
177,"You can put it in the freezer, can't you?",0.0026386809,0.00082541624,0.020442892,0.010164812,0.0039878,0.009302437,0.9510818,0.0015561612
178,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know.",0.1425413,0.0026782104,0.031856142,0.1332073,0.21660048,0.3773219,0.08875822,0.007036422
179,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?",0.569286,0.03591786,0.0315658,0.046203725,0.044586185,0.030313427,0.23607996,0.00604706
180,"Also, I think food shopping is quite personal, isn't it? Yeah.",0.014902697,0.004548321,0.009833652,0.27835658,0.2967472,0.3391378,0.039301552,0.01717217
181,And it's another way of socialising. You get to see people.,0.019356012,0.007257158,0.013165526,0.6073013,0.011508809,0.073525205,0.25974151,0.008144461
182,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered.",0.0026250896,0.00055096386,0.005588885,0.454315,0.0022403186,0.034387935,0.49617806,0.0041137445
183,Yeah. So get five over twenty five or whatever.,0.0697783,0.0033714157,0.01978523,0.34939355,0.015740048,0.1852388,0.31875136,0.037941296
184,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs",0.047177855,0.009402032,0.018830365,0.8963085,0.009017094,0.0025811181,0.010220186,0.0064628962
185,Yeah.,0.0049883868,0.0050767465,0.009239294,0.4443047,0.032086007,0.32340598,0.17296685,0.007932046
186,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,",0.00017302445,9.22208e-06,0.0141922,0.97921,0.00029935202,0.0006064535,0.005504065,5.684377e-06
187,Does anybody know?,0.005742397,0.009170441,0.032096017,0.03582988,0.09688578,0.47124448,0.25526795,0.093763076
188,Yeah. And then I think I want to hold it up and go low alcohol. Laughs,0.03268789,0.00669359,0.07688151,0.3952655,0.12383613,0.04300456,0.2964045,0.02522631
189,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs",0.0080608865,0.0009072961,0.011511995,0.7619251,0.11683365,0.033406284,0.024220558,0.043134227
190,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah.",0.10626113,0.20432346,0.04733185,0.23859538,0.010616148,0.29996142,0.08666824,0.006242394
191,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!",0.008577179,0.0006888284,0.008187638,0.037167925,0.0014824376,0.060526643,0.88230264,0.0010667064
192,It's worth some help as well. Yeah. Asking somebody.,0.011452207,0.007490941,0.040966745,0.033878773,0.018801162,0.037771173,0.8445283,0.00511068
193,"So that's about socialisation, isn't it?",0.0038864028,0.00391924,0.11813397,0.02349326,0.024659887,0.45121002,0.35904035,0.015656888
194,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities..",0.07428115,0.009477483,0.12071086,0.06386213,0.007898505,0.17696671,0.50286865,0.043934517
195,It's like a community group .,0.004801489,0.00084479165,0.015689308,0.35574412,0.018584337,0.03179428,0.53509617,0.037445474
196,"So, you're looking for the physical things, you know?",0.0073127225,0.01774405,0.018838448,0.08726226,0.02305361,0.32097462,0.50146353,0.02335073
197,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me.",0.0012851198,0.00033754596,0.0135743795,0.044557996,0.0038004667,0.0013572528,0.9350409,4.6324574e-05
198,"Yeah, maintenance.",0.029921211,0.0022185394,0.015146039,0.30830228,0.015485962,0.08052854,0.5422341,0.006163291
199,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in.",0.009259767,0.0009371968,0.04899164,0.45289308,0.056542393,0.2007275,0.1477015,0.08294692
200,"Yes, do you need help getting in and out of the bath and up the stairs?",0.0672741,0.02847343,0.14044657,0.2714538,0.022148542,0.18401155,0.26566455,0.020527447
201,"It could be, couldn't it?",0.013194464,0.0030087538,0.17388307,0.04653838,0.18718235,0.12293449,0.40820828,0.045050208
202,Did we say much about transport as well?,0.02410897,0.014235954,0.11597994,0.09619422,0.009916879,0.11707885,0.61584675,0.006638423
203,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ...",0.013768471,0.0032805877,0.05025762,0.02048137,0.061894055,0.007619227,0.8412012,0.0014974916
204,"Yeah, mm.",0.005359241,0.0021435022,0.0087141935,0.26110184,0.03257082,0.31031385,0.3719251,0.007871477
205,I think knowledge.,0.027108071,0.014712598,0.33902675,0.060470253,0.05577306,0.26540616,0.214725,0.022778085
206,"I don't think that's a physical one, isn't it?",0.020687897,0.0070995525,0.24969777,0.04236386,0.07857715,0.21868835,0.3709497,0.011935745
207,All right.,0.035951834,0.005276159,0.07643059,0.11086192,0.030558214,0.053146973,0.67581964,0.011954669
208,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us",0.050874636,0.0061699324,0.42626384,0.11672177,0.022363646,0.010238608,0.32941988,0.03794769
209,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me.",0.030418374,0.00990004,0.022590857,0.06685447,0.18575583,0.081492804,0.59010935,0.012878292
210,That you're physically being able to go and do it yourself.,0.056092296,0.007102257,0.09135415,0.020897567,0.005427152,0.03399667,0.77931136,0.0058185263
211,"Yeah, so it's a physical capability.",0.0039963927,0.0014332816,0.007143331,0.9300522,0.0026374343,0.019258736,0.034741566,0.00073705346
212,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,.",0.16324465,0.06905212,0.17343353,0.17227943,0.07927472,0.12510934,0.18493067,0.032675527
213,They would know a lot of...,0.020196404,0.0065996605,0.09830381,0.014663787,0.043652993,0.08143426,0.7251013,0.010047793
214,The kind of the physical environment if those agencies like.,0.029912803,0.014001336,0.07735378,0.18925858,0.097834945,0.35034,0.14362884,0.097669706
215,"It's like the GP surgeries, they know the demographics to be able to...",0.008702456,0.0024515172,0.17935993,0.1668371,0.20201734,0.14752339,0.13657501,0.15653327
216,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah.",0.0031480584,0.00012476575,0.014647632,0.3369111,0.0014473192,0.004911815,0.6363096,0.0024996512
217,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.,0.11816924,0.008824888,0.061134856,0.3024756,0.11263514,0.124050416,0.2606042,0.012105643
218,Oh bless her!,0.0006601326,0.00013812016,0.0064728768,0.28547657,0.0046399627,0.24675693,0.44082922,0.015026179
219,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information",0.0072321594,0.038255718,0.037888873,0.06294823,0.10303768,0.016331568,0.7334737,0.0008320299
220,and she was frightened to put it on?,0.004726076,0.0037788057,0.7040181,0.038497668,0.0140171,0.09215748,0.13639526,0.0064095096
221,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end.",0.005108805,1.1532694e-05,0.65025365,0.14386691,0.00029563336,0.00030343828,0.20015301,7.037837e-06
222,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess..",0.09358199,0.020256858,0.045688823,0.22205362,0.17207398,0.21479422,0.21972734,0.011823172
223,"It's also the maintenance of the House isn't it? yeah, because keeping it warm.",0.019476661,0.0015742581,0.011569689,0.2776824,0.0192424,0.07021354,0.5917761,0.008465001
224,So helpful gadgets. I love a gadget.,0.002001537,0.0006921687,0.002989084,0.0610017,0.025954306,0.83652765,0.06400091,0.006832633
225,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff.",0.005093679,0.0003236546,0.043751437,0.49725747,0.046363946,0.06835263,0.33701584,0.0018413544
226,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment",0.06250976,0.0089762965,0.006860051,0.2893582,0.013606268,0.44509596,0.1600605,0.013532957
227,"and help keep your independence, doesn't it? Yeah.",0.05095721,0.0053788777,0.03115895,0.099744685,0.034310397,0.096721,0.66697377,0.0147551065
228,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win.",0.0074727875,0.0007249847,0.010594134,0.81881094,0.027439615,0.057417173,0.035103068,0.04243728
229,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ...",0.021912849,0.0046369075,0.041795228,0.69530475,0.09455145,0.053527415,0.06290455,0.02536687
230,"Cats, yes. Love cats.",0.0028748838,0.0021526588,0.020374084,0.23203662,0.013868997,0.40835622,0.31102464,0.009311914
231,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is...",0.15139951,0.0030651412,0.14678355,0.093727775,0.03638666,0.103191145,0.44054934,0.024896879
232,Did you get rid of your cat after that?,0.052112963,0.060793776,0.2532579,0.034478024,0.008090711,0.069888145,0.5178875,0.0034909947
233,"No, no. Laughs",0.0062194,0.0022863755,0.044322573,0.58232725,0.13561931,0.052068304,0.16942394,0.0077328496
234,See because you love your cat.,0.0011319339,0.0009232057,0.0033633574,0.03974523,0.014115231,0.69007504,0.24872737,0.0019186435
235,"and they that they are the best company. Yeah, yeah.",0.0013697154,0.00064341794,0.0004117592,0.046520106,0.01357874,0.84540826,0.08883638,0.0032316253
236,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of",0.006720331,0.0036795589,0.56184053,0.0041588834,0.021373494,0.055625174,0.33486843,0.011733559
237,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah.",0.040717904,0.0004260426,0.46591318,0.16136466,0.07227967,0.018916497,0.22947386,0.01090819
238,November.,0.007479679,0.0021321382,0.04626132,0.25428313,0.1353923,0.1895452,0.31040913,0.0544971
239,"I want to. But Rob is not ready yet. He says, ..",0.0043154997,0.00088382396,0.06883697,0.050138026,0.34880492,0.115851305,0.31332576,0.09784369
240,Yeah. We will get you a little kitten.,0.0010817455,0.00018934884,0.0005374723,0.0014465196,0.00017106844,0.025302904,0.9708715,0.0003994582
241,and that's what I want to get a kitten.,0.012339409,0.0057183905,0.019099927,0.14906229,0.06146683,0.54929703,0.18203242,0.020983689
242,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet.",0.029754698,0.0025548933,0.025589572,0.19790408,0.04884186,0.12240873,0.56551236,0.0074338135
243,And I think that's really difficult..,0.13854656,0.004841751,0.019331528,0.050350547,0.11169525,0.031554557,0.6375433,0.0061364733
244,Because it's tying as well.,0.020579163,0.004301215,0.020627303,0.46054322,0.054597836,0.18355072,0.24962443,0.0061761136
245,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more.",0.0004261253,8.624768e-05,0.0013650536,0.0022743128,0.00012150524,0.0038334422,0.99169517,0.00019815759
246,That's the problem I had when I moved to the Barbican.,0.06571568,0.0047852383,0.023926288,0.1198207,0.56688577,0.12050754,0.08269757,0.015661245
247,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her.",0.0033624503,0.0001957289,0.07321124,0.41134968,0.005008154,0.0019684767,0.504754,0.00015030359
248,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time.",0.008301211,0.002480213,0.020922428,0.6332371,0.04164254,0.00061481853,0.29241255,0.00038914784
249,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester.",0.007527173,0.0017507245,0.0008293989,0.06023164,0.010287788,0.8164174,0.0045971763,0.09835873
250,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down.",0.010119357,0.0004118418,0.021161046,0.7596311,0.015087343,0.008795092,0.18145373,0.0033404964
251,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important.",0.0062013203,0.0011255832,0.04824777,0.018932668,0.025830688,0.03310415,0.8334315,0.03312634
252,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so",0.022329155,0.0051197587,0.008537225,0.6280791,0.1339391,0.14034456,0.051052053,0.010599002
253,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever.",0.07407328,0.0009066636,0.002583162,0.5128068,0.04884356,0.14790504,0.2084428,0.0044386922
254,Dogs are more reliant on the owners and cats are more dependent on us.,0.03506285,0.021032855,0.04649356,0.13643523,0.20147982,0.22848634,0.28493488,0.046074476
255,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise.",0.0053248336,0.00022552666,0.060057856,0.43218958,0.0015493163,0.0023817557,0.4982315,3.961798e-05
256,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?",0.0061107343,0.0002012739,0.032102644,0.72125065,0.01732737,0.048613608,0.16634299,0.008050715
257,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs",0.047961205,0.015273157,0.048222307,0.5745313,0.09363391,0.056006353,0.11413539,0.05023634
258,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people.",0.02566757,0.0067577544,0.0045961863,0.1571113,0.004575845,0.013051776,0.7881148,0.0001248076
259,"Yeah, you can. You can buy small tins, but sometimes it's cheaper to buy a big tin, though.",0.013120719,0.00336688,0.014186569,0.06385226,0.020625653,0.09780381,0.78241664,0.0046274737
260,"But if you go to somewhere, like if you go on holiday and you, you go to a restaurant and it's just you. Yeah, it's a very uncomfortable experience to sit in a coffee shop by yourself. Yeah. To sit in a restaurant. Oh yes. But I think it would be much know. I know some restaurants tried this. This is a table where somebody might come and say, I can't remember the expression, but somebody might come and sit and chat. And so I'm.",0.087794885,0.008802636,0.3134479,0.09507586,0.07441912,0.07109941,0.34669498,0.0026652338
261,"Yeah, it was a scheme and there was a notice on the table and it said something like this is a community coffee table and somebody might just come. And if you sit here, be prepared. Somebody else might come and sit here with you to chat. And I think there needs to be more of that kind of thing because if you don't get to see anybody, and you think well, I'll go out for a cup of coffee. You then feel like a good drinking go or I've got to pretend that I'm reading something because I'm",0.016886208,0.0025239598,0.046429235,0.01335637,0.03713315,0.046514217,0.83649135,0.0006654909
262,"The times I had to go and get something to eat, it's like.... so it would be nice just to",0.048810154,0.0034486079,0.0136296395,0.05312559,0.64096683,0.05544409,0.07790256,0.106672525
263,"Especially again, if it's difficult to cook at home for yourself, you don't feel like it to be able to go to places where you didn't. You didn't have this feeling that everybody was going, Oh no, no. Oh dear, on our own.",0.02628189,0.013792444,0.057677075,0.2583425,0.032150015,0.018664425,0.58880657,0.0042850785
264,"Also, I think as you get older, it's harder to make friends. Yes. Yeah, because your old friends, you know, might moved away or they passed away. Yeah, and all that sort of things. So, yeah, well, to make new friends, it's quite hard.",0.0017404569,0.012690231,0.07227737,0.014330204,0.13430768,0.047170583,0.7154762,0.0020072446
265,"You know, I left my home, my family, my friends, over 30 years ago and when me and my ex-husband split up and moved to Plymouth and. Because my daughter was here, obviously, my eldest daughter was here already. And, um, yeah, I find it really, really hard. I was in my forties when I moved into Plymouth, and I did find it really, really hard considering I had a lot of friends in the army environment. It was just like a big family. And so I left home, moved to that. All my friends are in Sutherland, my best friends, the people I grew up with, family also.",0.010098148,0.011360011,0.025611345,0.040369324,0.049835984,0.010436707,0.851968,0.000320486
266,"I think also if you lose a partner, with a divorce or they die, then you often lose half of your friends with that, you know, because.",0.04397075,0.0008158852,0.08334519,0.024290202,0.0026396364,4.543723e-05,0.84488636,6.5622426e-06
267,You lose half of the family.,0.075346775,0.026788801,0.034151632,0.17043579,0.12772521,0.061961845,0.5013731,0.002216844
268,"Yeah. You know, you might as a couple. Yeah, their family. Yeah, you have their friends as well. Yeah. And that person isn't there for whatever reason. You suddenly just what? It might include things like grandchildren and things.",0.11583673,0.010985305,0.03687814,0.06511294,0.016339874,0.5065241,0.24607007,0.0022528481
269,"Yeah, yeah. My, you know, his for his family were very supportive of me. We were really, really close. But now, like the kids have got their own kids. So basically all I see is, well, I've got friends. Hazel's my friend. Yeah. Not that you've seen much of each other. I haven't. I've got my family. But sometimes it's just nice to.",0.0017585946,0.013346093,0.12295572,0.005997794,0.094507866,0.21256515,0.54025733,0.008611476
270,"Yeah, because of the care home system as well.",0.00618586,0.0013675621,0.007056932,0.5204309,0.009303485,0.24767254,0.20543452,0.0025481752
271,"Yeah, I do see my family there. They would be there for me to drop of the heart if I needed them, but I need them to meet me. Yeah.",0.003225968,0.0014703113,0.027764097,0.15346901,0.05152011,0.36461702,0.38863465,0.009298832
272,"So, I don't have any family left living. So, it's me, that's the end. But I think there's a lot of prejudice about older people. You know, there's a lot of assumptions about older people about, you know, for example, if I'm putting on an activity and somebody saying I'll put some music on and they say we can find some war songs and I'm like, How old do you think these people are?",0.23230603,0.11480863,0.18557535,0.08656144,0.07460727,0.114547886,0.15769354,0.033899866
273,"Oh, you know, yeah. Laughs. They were probably in the teens listening to this stuff in the sixties. Yeah, yeah. There's this idea that once you hit 50, you know you want to talk about the war. You want to, you knind of...",0.0020172906,3.2973458e-05,0.08486016,0.8378807,0.0057116156,0.0011417035,0.065355964,0.0029995947
274,mention Elvis Presley. You say ...Laughs,0.010916937,0.0033512516,0.052638948,0.70777655,0.039423097,0.07704429,0.09526639,0.0135825155
275,"you know,and because you've hit a certain age certainly, physically you've deteriorated, mentally  you've deteriorated, and",0.070751846,0.030167896,0.17097856,0.11978768,0.03982442,0.024407176,0.5359091,0.0081732785
