,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
141,"Um, and we would get leaseholders as well, like I did. We we don't find them like you would for tenants. But you know, when we're speaking with our like more elderly leaseholders, you can't get them off the phone. And it's just they just want to talk and talk. And oh, we really, really something. Don't be sorry. That's fine with us. Somebody else will pick up the phone to somebody else is. You know, it's just ...",0.00012494536,2.3338225e-05,0.00043814693,0.0016114576,0.003214874,0.00027364254,0.99430823,5.3468493e-06
142,"And I think sometimes it's not your problems. You don't necessarily want to talk to other people about your problems. But it's when something funny or something really positive has happened to you. You want to share with someone and then it's like, Oh, oh, I can't tell anyone and I've got nobody to tell my good news to, you know, that must be really difficult.",0.003491013,0.00022502334,0.003192137,0.0063940077,0.017195053,0.4612926,0.37073687,0.1374733
143,"And again, I suppose, you know, it's all about being going, losing your eyesight, maybe losing your hearing. Then when you don't have that communication, you know, that must be quite isolating as well.",0.03115017,0.00892092,0.22635823,0.35215774,0.060911644,0.007572881,0.30974635,0.0031820217
144,"Well, isolation was used in prisons as a punishment, wasn't it?",0.0049975733,0.015853962,0.40959492,0.004148614,0.007167636,0.45651996,0.0993352,0.0023821306
145,Oh yeah. So you'd be locked on your own.,0.0059552393,0.0050040036,0.0040434017,0.03346793,0.010618114,0.32780984,0.61152494,0.0015765479
146,"You know, it is still used as a punishment.So that just goes to show that, doesn't it? That's how you punish human beings and actually isolate them. Yeah, yeah.",0.016219655,0.023122212,0.1759203,0.2974349,0.0077346596,0.06998193,0.40267873,0.006907648
147,"And I think there was a study made by a bit of a cruel statistically, but I think they did it with cats and the cats would be happier if you had any kind of contact, even if it was negative contact if it was just hit. Kind of thing, rather than stroke, it would be happier just because of the contact. So they were saying, well, that could be sort of people as well. Yeah. So just bad, any contact was better than nothing at all which is weird.",0.19951853,0.0074512637,0.4868582,0.09683427,0.013026375,0.009042691,0.17437801,0.012890665
148,Very important! Laughs..,0.005044597,0.00040791638,0.042815074,0.74693453,0.014029997,0.011237714,0.1599206,0.019609584
149,Yes. And that's an understatement.,0.0023903025,0.0007698582,0.00964258,0.54116446,0.0017023021,0.24444623,0.19787812,0.0020061657
150,"I'm an ex smoker and I, you know. But I smoked until just after the pop started to stop you, and I used to be outside every five minutes up in smoke if I. So I do understand when you want a cigarette? Yeah.",0.08560792,0.0135070095,0.04013436,0.27824637,0.12723693,0.3657995,0.07099976,0.018468145
151,Did they say that all the most important meetings go on in the smoking area?,0.017090028,0.003798158,0.059481427,0.24422824,0.017948445,0.09912177,0.5308854,0.027446497
152,All the big decisions are made.,0.012771359,0.0009928033,0.15146928,0.037108358,0.0144012105,0.14177427,0.48814255,0.15334019
153,"Well, that's where you got all the guts??? Said, which is great things you wouldn't say in the office.",0.0034709794,0.0007107504,0.008970092,0.2091117,0.024390964,0.5278961,0.21700178,0.008447622
154,"Yeah, I guess you can just pretend, you know, one of those candy ones we used to have when we were little.",0.0017400361,0.0008415878,0.006909867,0.15554042,0.04198392,0.680614,0.09569056,0.01667958
155,"And you get to learn about all the teams because suddenly we're going to talk of the other teams in the organisation unless there's a meeting or something or something formal. So, yeah, so you get to know what's happening in their little neck of the woods.",0.0058056074,0.00087218295,0.0027966874,0.050278507,0.0007922273,0.014936591,0.9217432,0.0027750013
156,Oh the worst one is opening a tin,0.051943015,0.012533661,0.08018991,0.54589295,0.06016771,0.088061415,0.08536121,0.07585015
157,O Jar Jar. Oh yeah.,0.0012905493,0.0011388103,0.005075287,0.8536477,0.010134919,0.09395175,0.022314569,0.012446432
158,"I think everyone knows what kind of problem. I know, I know. Sometimes, you can get it open easily and other times, it's just won't. Yeah. Yeah. Bang it!",0.027122516,0.0056327856,0.0072137373,0.0048889695,0.049704205,0.20168798,0.4664607,0.2372891
159,"You can get a gadget, though.",0.01224366,0.0021144378,0.016413769,0.031030096,0.012846104,0.38710618,0.525826,0.012419764
160,"Yeah, yeah. There's a can opener??? Which is really good. Yeah.",0.00070626853,0.00048105535,0.002538856,0.04404148,0.0017720615,0.8848921,0.062529646,0.0030385416
161,"My mom's got one to make it easier, but it's knowing that you can get that gadget , that's the thing.",0.0006379773,9.235526e-05,0.0045256955,0.011920061,0.006954435,0.004685187,0.96959424,0.0015900569
162,"So I have very high ceilings in my house they are nine foot tall, so to actually change a light bulb needs a ladder. I also have one light bulb that hangs over the stairwell, which you have to get on top of a ladder. Somebody has to hold your legs and you have to lean over, Oh God, the drop to change the bulb. Oh no. And every time I have to do it, I am so terrified. And that's now. So if that light goes in the future.",0.00079205795,0.00015800708,0.90310323,0.0067351446,0.0006369957,0.0008251045,0.08615484,0.0015945964
163,It's going to say dark. Laughs,0.0029230951,0.002903782,0.13961309,0.30838948,0.06296688,0.14211921,0.21528378,0.1258007
164,but it's the hallway light that lights the whole stairs. So then I would have no light in the stairs.,0.012258055,0.0010662914,0.02996035,0.78299516,0.10589722,0.01959406,0.030035675,0.018193189
165,You could put the light somewhere else?,0.066347905,0.007901266,0.016064273,0.035365187,0.025335269,0.57540745,0.19262184,0.0809568
166,"Well, I I guess if I had the money to have somebody come and, you know, do the job. But yeah, that would need somebody quite... Because it will need scaffolding. Yes. Yeah. Yeah, because it's three floors high and the the one lights on three floors high and literally dangling over and you can see the floor and you're like ....",0.06817076,0.06912065,0.09551571,0.35431984,0.042451955,0.17346865,0.18352252,0.013429887
167,Get them on the wall.,0.064911634,0.0054657944,0.07796923,0.5182778,0.0042181863,0.03438352,0.25397277,0.040801022
168,"Yeah, but I was saying it's going to be quite an expensive job.",0.004470963,0.00059303123,0.0071364953,0.282346,0.02177387,0.39779642,0.25891805,0.02696514
169,"I think any maintenance issue, isn't it? When you getting older that you can't do it yourself. You know, even like, you know, cleaning the windows outside, I can do it now, but you know, in the future,.",0.007173765,0.009230185,0.053040326,0.054825433,0.013515882,0.035567652,0.80706173,0.01958503
170,"And it's that balance, isn't it? between because I think one of the things that worries me about getting older and having a pension is not having enough money because I don't have resources. So if you can't do things for yourself or you have to have adaptations, you have to be able to pay for them. So if I'm on a small pension and I can't afford to pay to have things done in the house repairs or adaptations.",0.098864235,0.0033274302,0.02726612,0.41296706,0.116334446,0.040727977,0.30005622,0.00045652644
171,A lack of money could be a barrier.,0.016859923,0.0065222736,0.12627614,0.011027461,0.0128097925,0.028587656,0.79464877,0.003268022
172,"But I think there are places you can go and they'll come out and do it for you. But you own your own home. So I don't have it works that way. Yeah, but I know people like my sister. She couldn't get in the bath, no more so they came out to put  the shower in, and she's got like a toilet. Yeah. So because she can't, she's on one of those walkers now.",0.018804682,0.009260642,0.043227594,0.06230086,0.01391244,0.3832495,0.4411038,0.028140511
173,"You've got to qualify, I think. Yeah. And then social services would help you.",0.047905978,0.0068998393,0.036180027,0.06376387,0.043624945,0.039779704,0.7585978,0.003247844
174,"Yeah, maybe.",0.008789218,0.0064911456,0.010209886,0.06516743,0.027904855,0.6098946,0.25533774,0.016205113
175,"That's what I meant, social services.",0.018680234,0.009512864,0.007733653,0.08539809,0.011515809,0.29153016,0.57437634,0.0012528583
176,All depends how much money you 've got.,0.0097718565,0.0018489679,0.097746804,0.061282653,0.09276727,0.16685311,0.5408813,0.028848086
177,"And how serious your condition is becauseI might feel that my situation is serious, but somebody assessing me in a very formalised way.",0.007891924,4.692441e-05,0.6025335,0.18764532,0.0004540068,7.3105606e-05,0.20134649,8.72729e-06
178,"Social services may say, Oh, we don't think that you're needy enough.",0.0018013883,0.0022129442,0.00087458896,0.006866214,0.003977513,0.9227103,0.060512878,0.001044176
179,"Yeah, yeah, I'm going to get a stool to sit on so that I can do peeling vegetables or cooking or anything like that. If I make the bed, I have to stop because of the pain in my back, so that  can take me hours, even put a hoover around. I have to stop, sit down place my back so that can take ages. So actually, I might need a cleaner.",0.0144849075,9.6552605e-05,0.016105697,0.9196313,0.006449179,0.0094233975,0.031015595,0.002793356
180,"Yeah, and that's going to cost you. You know, and you have the resources. Yeah. And then again, that's somebody coming in your home that you might not want.",0.006200005,0.00041597203,0.34848297,0.013117458,0.00029204247,0.0020679606,0.6282186,0.0012050321
181,"Yeah, yeah.",0.006225747,0.005138517,0.007582397,0.28394318,0.02861806,0.52833605,0.12984855,0.010307504
182,"And it's knowing that that help is out there as well, because you may not know that you could get help. Yeah. So it'd be nice if somebody came to see you and explained, Oh yeah, you could have this, you could have that because I'm sure a lot of think lots of older people don't claim certain things today and that they're entitled to.",0.059042357,0.0038175615,0.1688292,0.08281311,0.052344132,0.009796706,0.621709,0.0016479555
183,"Yeah, yeah. And there is the pride as well, isn't it?",0.016002506,0.0026616012,0.023592817,0.4439881,0.022792634,0.3388733,0.14779003,0.0042989976
184,"Because my mom was the same. She didn't know she she had a pension, and that was it until she stopped going blind and social service came out, filled all these forms for her. She's getting fortune now.",0.0068439627,0.017498268,0.074590065,0.23895559,0.010475413,0.34665686,0.26287848,0.04210137
185,"Yeah, but that is depending on somebody letting social services know.",0.0050913002,0.0035934579,0.035688598,0.024001677,0.00875556,0.024115963,0.89059216,0.008161305
186,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you.",0.15880741,0.022078091,0.009662862,0.03789362,0.020738816,0.28546947,0.45436373,0.010986009
187,"Yeah, yeah, yeah. Well, she's paid all her life social insurance. That's what it's for, isn't it?",0.017028876,0.005725728,0.017366264,0.081891686,0.024901245,0.17674431,0.6726461,0.0036957995
188,"Yeah, yeah.",0.006225747,0.005138517,0.007582397,0.28394318,0.02861806,0.52833605,0.12984855,0.010307504
189,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage.",0.3997098,0.004491311,0.05483787,0.36426988,0.010654613,0.045748398,0.1160324,0.0042557204
190,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs",0.1771814,0.01062389,0.10721443,0.4690775,0.070405155,0.0011206699,0.1636587,0.00071828143
191,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah.",0.01412554,0.0063776304,0.05562024,0.65185505,0.017536553,0.015140813,0.23803663,0.0013075426
192,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?",0.08977067,0.0027637535,0.09517782,0.017284254,0.03663113,0.0032040754,0.75267136,0.002496922
193,"And if you're using a walking stick, you've got less.",0.008039905,0.0011357383,0.011280128,0.20461266,0.004952835,0.13146135,0.633467,0.0050503574
194,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?",0.021096652,0.00057484204,0.027883433,0.026382716,0.0017021517,0.0016676253,0.91887236,0.0018202012
195,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?",0.044151668,0.0157378,0.045060497,0.18063106,0.1942128,0.33942586,0.17133082,0.009449495
196,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping.",0.018519614,0.003447834,0.0444755,0.1786683,0.39116576,0.22302902,0.0929276,0.047766376
197,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month.",0.032166768,4.5278062e-05,0.0014691618,0.9487392,0.0004940047,0.0022114916,0.014170496,0.0007036294
198,Especially with clothes because you want to feel them and try them on.,0.13438018,0.0061508236,0.07162207,0.24798673,0.052945647,0.14995201,0.33073902,0.0062235235
199,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop.",0.006381872,0.0012239239,0.007729257,0.2077073,0.58594865,0.036615066,0.14902811,0.005365835
200,"With  home delivery you've got to rely on the products being good, especially fresh products.",0.04570354,0.002075816,0.020699533,0.36545986,0.017820721,0.21799739,0.17904261,0.15120052
201,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves.",0.044104062,0.011505211,0.11538571,0.14764167,0.046123505,0.26164457,0.3715155,0.0020797611
202,"Yeah, I'm checking the day of expiry.",0.0002563002,6.594171e-05,0.0037135538,0.09366837,0.0036738124,0.774454,0.09411656,0.030051464
203,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one.",0.00952546,0.0059265927,0.05005148,0.011953109,0.013658614,0.11559515,0.7892382,0.0040513542
204,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,",0.03877249,0.0007376512,0.0044315546,0.9342241,0.0059009595,0.0006236457,0.01526906,4.0501716e-05
205,"yeah, it's exactly what I do.",0.0026332634,0.0008525258,0.0059005283,0.026832378,0.0026286854,0.06261882,0.8975789,0.0009548774
206,Look for the bargains.,0.008505231,0.0027997356,0.013063443,0.33165333,0.027322624,0.54302406,0.05678607,0.016845508
207,"Yeah, yeah, it's what it's sort of",0.012357256,0.003974312,0.025332931,0.11731267,0.034751408,0.27422097,0.5204575,0.011592969
208,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff.",0.00080761744,0.00022188427,0.00058071234,0.11606289,0.003070483,0.8403934,0.033946536,0.004916438
209,"You can put it in the freezer, can't you?",0.0026386809,0.00082541624,0.020442892,0.010164812,0.0039878,0.009302437,0.9510818,0.0015561612
210,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know.",0.1425413,0.0026782104,0.031856142,0.1332073,0.21660048,0.3773219,0.08875822,0.007036422
211,They don't always give you the very thing either.,0.0033164495,0.0012443424,0.0072970553,0.005302922,0.054709837,0.017452627,0.91038346,0.00029328684
212,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?",0.569286,0.03591786,0.0315658,0.046203725,0.044586185,0.030313427,0.23607996,0.00604706
213,"It's the same colour..Laughs.  Yeah, yeah.",0.000884973,0.00020225641,0.0010633843,0.9625141,0.0009900816,0.00285027,0.030863682,0.00063126365
214,"Also, I think food shopping is quite personal, isn't it? Yeah.",0.014902697,0.004548321,0.009833652,0.27835658,0.2967472,0.3391378,0.039301552,0.01717217
215,And it's another way of socialising. You get to see people.,0.019356012,0.007257158,0.013165526,0.6073013,0.011508809,0.073525205,0.25974151,0.008144461
216,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered.",0.0026250896,0.00055096386,0.005588885,0.454315,0.0022403186,0.034387935,0.49617806,0.0041137445
217,Yeah. So get five over twenty five or whatever.,0.0697783,0.0033714157,0.01978523,0.34939355,0.015740048,0.1852388,0.31875136,0.037941296
218,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs",0.047177855,0.009402032,0.018830365,0.8963085,0.009017094,0.0025811181,0.010220186,0.0064628962
219,Yeah.,0.0049883868,0.0050767465,0.009239294,0.4443047,0.032086007,0.32340598,0.17296685,0.007932046
220,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,",0.00017302445,9.22208e-06,0.0141922,0.97921,0.00029935202,0.0006064535,0.005504065,5.684377e-06
221,Does anybody know?,0.005742397,0.009170441,0.032096017,0.03582988,0.09688578,0.47124448,0.25526795,0.093763076
222,Yeah. And then I think I want to hold it up and go low alcohol. Laughs,0.032687835,0.006693592,0.07688147,0.3952656,0.12383616,0.043004595,0.29640445,0.025226293
223,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs",0.008060897,0.00090729765,0.011512012,0.76192504,0.11683364,0.033406295,0.0242206,0.043134224
224,"Yes. Knowledge. Would it be big for me? Knowledge knowing? Yeah, yeah. Information?",0.00399479,0.0012917157,0.026424875,0.03394392,0.0076502175,0.35494372,0.5279468,0.043803927
225,Yeah. So it's something you haven't heard about,0.0015842675,0.00089007814,0.0052521625,0.041872546,0.014018626,0.73573476,0.19163035,0.00901718
226,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah.",0.10626093,0.20432353,0.047331836,0.2385954,0.010616154,0.2999615,0.086668245,0.006242397
227,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!",0.0085771615,0.0006888273,0.008187609,0.037167784,0.0014824338,0.060526587,0.8823029,0.0010667057
228,It's worth some help as well. Yeah. Asking somebody.,0.011452207,0.007490941,0.040966745,0.033878773,0.018801162,0.037771173,0.8445283,0.00511068
229,"So that's about socialisation, isn't it?",0.0038864028,0.00391924,0.11813397,0.02349326,0.024659887,0.45121002,0.35904035,0.015656888
230,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities..",0.07428115,0.009477483,0.12071086,0.06386213,0.007898505,0.17696671,0.50286865,0.043934517
231,something like 65.,0.0320417,0.0037987,0.0405216,0.14356567,0.027058993,0.41583595,0.29159042,0.045586955
232,It's like a community group .,0.004801489,0.00084479165,0.015689308,0.35574412,0.018584337,0.03179428,0.53509617,0.037445474
233,"So, you're looking for the physical things, you know?",0.0073127225,0.01774405,0.018838448,0.08726226,0.02305361,0.32097462,0.50146353,0.02335073
234,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me.",0.0012851198,0.00033754596,0.0135743795,0.044557996,0.0038004667,0.0013572528,0.9350409,4.6324574e-05
235,"Yeah, maintenance.",0.029921211,0.0022185394,0.015146039,0.30830228,0.015485962,0.08052854,0.5422341,0.006163291
236,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in.",0.009259767,0.0009371968,0.04899164,0.45289308,0.056542393,0.2007275,0.1477015,0.08294692
237,"Yes, do you need help getting in and out of the bath and up the stairs?",0.0672741,0.02847343,0.14044657,0.2714538,0.022148542,0.18401155,0.26566455,0.020527447
238,"It could be, couldn't it?",0.013194464,0.0030087538,0.17388307,0.04653838,0.18718235,0.12293449,0.40820828,0.045050208
239,Did we say much about transport as well?,0.02410897,0.014235954,0.11597994,0.09619422,0.009916879,0.11707885,0.61584675,0.006638423
240,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ...",0.013768471,0.0032805877,0.05025762,0.02048137,0.061894055,0.007619227,0.8412012,0.0014974916
241,Transport.,0.00571263,0.00037373597,0.013922427,0.53730136,0.0031329405,0.014931791,0.42013252,0.0044926223
242,"Yeah, mm.",0.005359241,0.0021435022,0.0087141935,0.26110184,0.03257082,0.31031385,0.3719251,0.007871477
243,I think knowledge.,0.027108071,0.014712598,0.33902675,0.060470253,0.05577306,0.26540616,0.214725,0.022778085
244,"I don't think that's a physical one, isn't it?",0.020687897,0.0070995525,0.24969777,0.04236386,0.07857715,0.21868835,0.3709497,0.011935745
245,"Oh, I see.",0.026455069,0.057055905,0.06043377,0.058666613,0.11588118,0.46768785,0.20301543,0.010804182
246,All right.,0.035951834,0.005276159,0.07643059,0.11086192,0.030558214,0.053146973,0.67581964,0.011954669
247,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us",0.050874636,0.0061699324,0.42626384,0.11672177,0.022363646,0.010238608,0.32941988,0.03794769
248,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me.",0.030418374,0.00990004,0.022590857,0.06685447,0.18575583,0.081492804,0.59010935,0.012878292
249,That you're physically being able to go and do it yourself.,0.056092296,0.007102257,0.09135415,0.020897567,0.005427152,0.03399667,0.77931136,0.0058185263
250,"Maybe the mobility? Yeah. Mhm. Yeah. Like, moving yourself and also transporting things. So it's more like for mobility. Yeah. Yeah.",0.011573537,0.0019377214,0.0066033583,0.88494724,0.008613039,0.008236455,0.0768505,0.0012381333
251,"Yeah, so it's a physical capability.",0.0039963927,0.0014332816,0.007143331,0.9300522,0.0026374343,0.019258736,0.034741566,0.00073705346
252,"Yeah, something like this. I loved the whole knowledge that you guys talked about because this is something that's not exactly physical. It doesn't fit anywhere, but it's just amazing. And I think that that's something we need to think about.",0.038990524,0.014828915,0.056393784,0.01077569,0.09247543,0.042636447,0.7351824,0.008716821
253,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,.",0.16324465,0.06905212,0.17343353,0.17227943,0.07927472,0.12510934,0.18493067,0.032675527
254,They would know a lot of...,0.020196414,0.0065996638,0.09830381,0.014663786,0.043653075,0.08143418,0.7251013,0.010047798
255,The kind of the physical environment if those agencies like.,0.029912798,0.014001333,0.07735369,0.18925872,0.09783497,0.35033995,0.1436288,0.09766973
256,An information centre.,0.0560576,0.0038821823,0.17549044,0.37992528,0.02333036,0.02145188,0.3248018,0.015060463
257,"It's like the GP surgeries, they know the demographics to be able to...",0.008702456,0.0024515172,0.17935993,0.1668371,0.20201734,0.14752339,0.13657501,0.15653327
258,"Because it's always something you learn like, Oh, I didn't know. But even now in my job and I should know what's out there, mostly. But that's always something I think I've got to know about that.",0.019859456,5.0210696e-05,0.021562414,0.3332777,0.009236692,0.055859488,0.5552896,0.0048644277
259,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah.",0.0031480584,0.00012476575,0.014647632,0.3369111,0.0014473192,0.004911815,0.6363096,0.0024996512
260,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.,0.11816924,0.008824888,0.061134856,0.3024756,0.11263514,0.124050416,0.2606042,0.012105643
261,Oh bless her!,0.0006601326,0.00013812016,0.0064728768,0.28547657,0.0046399627,0.24675693,0.44082922,0.015026179
262,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information",0.0072321594,0.038255718,0.037888873,0.06294823,0.10303768,0.016331568,0.7334737,0.0008320299
263,and she was frightened to put it on?,0.004726076,0.0037788057,0.7040181,0.038497668,0.0140171,0.09215748,0.13639526,0.0064095096
264,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end.",0.005108805,1.1532694e-05,0.65025365,0.14386691,0.00029563336,0.00030343828,0.20015301,7.037837e-06
265,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess..",0.09358191,0.020256832,0.045688845,0.22205374,0.17207383,0.21479423,0.21972746,0.011823173
266,"It's also the maintenance of the House isn't it? yeah, because keeping it warm.",0.01947667,0.0015742603,0.011569695,0.277682,0.019242447,0.07021358,0.5917763,0.008465006
267,So helpful gadgets. I love a gadget.,0.002001537,0.0006921687,0.002989084,0.0610017,0.025954306,0.83652765,0.06400091,0.006832633
268,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff.",0.005093679,0.0003236546,0.043751437,0.49725747,0.046363946,0.06835263,0.33701584,0.0018413544
269,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment",0.06250976,0.0089762965,0.006860051,0.2893582,0.013606268,0.44509596,0.1600605,0.013532957
270,"and help keep your independence, doesn't it? Yeah.",0.05095721,0.0053788777,0.03115895,0.099744685,0.034310397,0.096721,0.66697377,0.0147551065
271,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win.",0.0074727875,0.0007249847,0.010594134,0.81881094,0.027439615,0.057417173,0.035103068,0.04243728
272,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ...",0.021912849,0.0046369075,0.041795228,0.69530475,0.09455145,0.053527415,0.06290455,0.02536687
273,"Cats, yes. Love cats.",0.0028748838,0.0021526588,0.020374084,0.23203662,0.013868997,0.40835622,0.31102464,0.009311914
274,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is...",0.15139951,0.0030651412,0.14678355,0.093727775,0.03638666,0.103191145,0.44054934,0.024896879
275,Did you get rid of your cat after that?,0.052112963,0.060793776,0.2532579,0.034478024,0.008090711,0.069888145,0.5178875,0.0034909947
276,"No, no. Laughs",0.0062194,0.0022863755,0.044322573,0.58232725,0.13561931,0.052068304,0.16942394,0.0077328496
277,See because you love your cat.,0.0011319339,0.0009232057,0.0033633574,0.03974523,0.014115231,0.69007504,0.24872737,0.0019186435
278,"They are company, aren't they?",0.00882283,0.0037674457,0.015066514,0.040758286,0.20751983,0.122581154,0.595695,0.0057889023
279,"and they that they are the best company. Yeah, yeah.",0.0013697154,0.00064341794,0.0004117592,0.046520106,0.01357874,0.84540826,0.08883638,0.0032316253
280,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of",0.006720331,0.0036795589,0.56184053,0.0041588834,0.021373494,0.055625174,0.33486843,0.011733559
281,something to worry about.,0.0037667078,0.00019505552,0.02885774,0.021621907,0.0036390014,0.017315432,0.9044381,0.020166077
282,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah.",0.040717904,0.0004260426,0.46591318,0.16136466,0.07227967,0.018916497,0.22947386,0.01090819
283,When did she die?,0.016848663,0.035456583,0.20147641,0.04641295,0.2055981,0.35943154,0.1160739,0.018701857
284,November.,0.007479679,0.0021321382,0.04626132,0.25428313,0.1353923,0.1895452,0.31040913,0.0544971
285,Oh yeah. Are you going to get another one?,0.1473678,0.014887661,0.030860381,0.056151696,0.007682423,0.19335312,0.5358132,0.013883696
286,"I want to. But Rob is not ready yet. He says, ..",0.004315505,0.0008838233,0.06883693,0.050138015,0.348805,0.11585122,0.31332585,0.09784363
287,Just take on home.,0.011469504,0.0016869335,0.007947885,0.49602073,0.03229484,0.09979114,0.33708724,0.013701728
288,Yeah. We will get you a little kitten.,0.0010817455,0.00018934884,0.0005374723,0.0014465196,0.00017106844,0.025302904,0.9708715,0.0003994582
289,and that's what I want to get a kitten.,0.012339409,0.0057183905,0.019099927,0.14906229,0.06146683,0.54929703,0.18203242,0.020983689
290,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet.",0.029754698,0.0025548933,0.025589572,0.19790408,0.04884186,0.12240873,0.56551236,0.0074338135
