,Tweet,Anger,Depression,Fatigue,Vigour,Tension,Confusion
121,"You yeah, you don't got a landlord. I mean, it is it. I was in associations, you know, as great as I'm going to put it words, which is helpful if you like as PCH. Yeah. And I know what they like. I work for it and now give me landlords, you know, and go with being grateful to like Hazel. Yeah, organising quizzes and things like that. Our place. Um, I mean, I know that's not to do with a lot of this.",0.096266374,0.031619363,0.0017916696,0.7579436,0.011662781,0.10071623
122,"Yeah, I've seen that in a DIY. Big S.O.S. Big. Yes, I think we've got a lift right goes right through to where he needs it, you know? That's brilliant. So outside lifts, you've got stairs outside haven't you? and you.",0.2719658,0.67193013,0.0014468905,1.6698709e-07,0.0020009885,0.052656043
123,"And you can get these external ones that take you off. It's like a stair's lift, but it's external",0.38818052,0.16361842,0.09601877,0.009283734,0.07133828,0.27156028
124,"I also think it's important to appreciate what we've got. Yeah, I mean, yesterday, for example, if the gardener all day doing the gardens in the patch where I live, which is a big area with the dust bins in the middle, in a cage, and if we go up to the garden to have a cup of tea or coffee, you can do no wrong, you know?",0.0053035337,0.979558,2.7660135e-06,6.748623e-08,0.0040414245,0.011094215
125,"Yeah, they're not allowed to stop for tea breaks. Well, not on official tea breaks.",0.7430524,0.2038157,0.04436416,0.00014211003,0.002776682,0.005848956
126,Awesome. Really good.,0.19571376,0.15288892,0.51323855,0.027255826,0.08634617,0.024556797
127,"Yeah. Very helpful. Even the ranges of caretakers. I know we can't I'm not allowed to come into your properties or if you need something, take it away, you can get outside your front door. The  communal , you know, and.",0.99444896,0.004021571,2.186098e-07,4.4868845e-08,1.5425952e-09,0.0015292225
128,And if they were to pick up steak every morning picking up the litter at nine o'clock. Wow. Yeah. Emptied the bins every couple of days.,0.008459031,0.991056,0.00027724536,7.1131058e-06,0.00011935096,8.126123e-05
129,"Yeah, yeah. So you know, we got we do get a lot of help. It is really, you know. Well, I suppose there will come a time when I feel for it. Some people will need to move because of the environment that it may not be suitable for them now.",0.28288463,0.705834,0.002477006,8.362051e-08,0.0042462363,0.0045580757
130,"It's hard to say because we all we all have different disabilities or health. I mean, we had a lady in our class. She was totally blind. And if you're having a coffee morning or bingo after you come down, play bingo. Somebody go for one of the residents of Walton, go and bring it down and take it back up again and ...",0.00061419274,0.99715155,4.4709023e-07,2.100557e-06,0.00010891863,0.0021227847
131,Improvements?,0.26957667,0.23370156,0.017428938,0.020594755,0.04672008,0.411978
132,But it can turn to mould,0.107322775,0.63341916,0.026447618,0.0065139486,0.028023157,0.19827336
133,"That can affect your respiratory system, you know, breathe breathing and everything else you do.",0.3953191,0.28036144,0.08220936,0.0484602,0.13584468,0.057805225
134,"Oh, yeah, so you're at you're like leaseholder.",0.5835681,0.30776405,0.0049837306,0.0009991997,0.0055899625,0.09709499
135,"Yeah, I don't know whether that's how to get things done. Yeah, there's a rent payer. I don't know, you know, but you do find that it would be hard if you to get things done.",0.7603568,0.22142674,9.230434e-05,2.784236e-06,0.0001355114,0.01798588
136,I've never found it difficult to get things done. I tend to put it in writing. I write a fancy letter to the little department of PCH. And I think that's better than a telephone call.,0.015022354,0.9691811,3.3429073e-06,4.459401e-06,0.011069799,0.004718949
137,"Oh, yes. Different landlords, again, the different levels of what they will do and what they want.",0.18088534,0.10660355,0.0021012723,0.0025501356,0.042731527,0.6651282
138,And they've now just in the past week introduced a leasehold forum which is on Zoom. Yeah. And are you going to have a personal personal contact if you're a leaseholder to discuss any problems that might come up.,0.7824594,0.010688848,0.1640954,0.008493844,0.0009838229,0.033278696
139,"Yeah, of course if it's more regular. laughs",0.75855124,0.15701239,0.019978302,0.00045410532,0.0056316787,0.05837232
140,"Yeah. The thing I I don't use buses now, but I've heard a lot of complaints from some of the residents. The post that goes from town to 25, I think, is a one to the Barbican and the Hoe.",0.1058574,0.3659501,0.00053042924,1.3617944e-05,0.015751803,0.5118966
141,You have to be fine.,0.44021618,0.30335268,0.0015994484,0.0024949517,0.007750498,0.24458623
142,"And they went to use the normal single decker bus. In the summer they're using in the tourist bus. And then when the tourist bus comes and it's full up. Yeah, the regular people who live around there want to get to the doctors at West Hoe, can't get on the bus. Mm-Hmm. Mm hmm. And because of that, you know, enough, I think, is stupid. You don't need that. You can have the tourist bus on, but keep the 25 the normal service going instead of swapping it. You know,",0.7948225,0.2000837,0.00032783786,1.4502384e-05,0.00014138453,0.004610062
143,"No, there isn't no there. So you get a lot less seats.",0.65501726,0.19349574,0.0018157229,0.00058520626,0.004662231,0.14442383
144,"So that, you know, that's here. I mean, I don't know about the rest, about the town and other areas. You know, I know you get some areas where the bus is every half an hour, and it can be every hour",0.95108366,0.04820402,6.3657703e-06,1.536464e-08,6.787662e-05,0.0006380583
145,"You get unlucky, within five metres of my front door there's a bus every 10 minutes. The 51 or the 21.",0.8202984,0.10234567,0.00966202,0.0010022197,0.021723548,0.044968173
146,It  is just too many red? Yeah. laughs,0.15669164,0.5124587,0.073340364,0.0023888221,0.06579695,0.18932351
147,That's right.,0.31204215,0.37299427,0.02199532,0.0045446134,0.04074016,0.24768348
148,"we have that problem on our face. So when you get a group of people sat down just talking amongst themselves. And then somebody's phone rings. And she talked about the fact that I can't hear you, there is too much noise. People I feel like say, Well, don't stay here on your phone. Go somewhere where it's quiet. They don't. You know you're right about these hearing aids. I've heard about, you know what? I don't need them. I just don't listen",0.7515606,0.22824235,3.8185575e-05,0.0001779956,0.0009660896,0.019014763
149,"Well, but is it an invisible disability? People don't notice.",0.18322009,0.49142435,0.006307805,0.0006577392,0.0055089267,0.3128811
150,"Something I suppose I've learnt living where I live with people. We've been hearing aids and someone say, Can you speak up or or can you seat on this side to make? Because that's be good. It has to be bad, you know,.",0.34790117,0.06291879,0.06120357,2.5692574e-05,0.5059089,0.022041881
151,Some people think of ISO because  I've hearing loop in the communal room.,0.72089463,0.22059111,0.00047603142,0.0005277858,0.0037504598,0.053759992
152,"Yeah. I would worry about catching me. I've got new leg, which we only got yesterday. I worried about catching that on these walking behind me. Careful, careful. You know, like you say, if you're in a wheelchair...",0.31977844,0.53238773,0.00031348286,2.0122447e-05,0.0023370534,0.14516315
153,"but what I find very helpful with cooking, particularly in the sense that, you know,.",0.3210464,0.25780618,0.015081082,0.0015266152,0.028163243,0.37637645
154,"One in the hallway and one in the bathroom we've got Pendants Show. We've got we've got also got wristbands, which you can use. Um, I was given a wristband. Yeah. So many run my flat number. It comes through the intercom I can answer it without getting off the chair. press it once to speak to the person you know you. Plus a second time when the doors open, which I thought it was fantastic. I'd never seen that before.",0.060487058,4.799583e-05,0.06586232,0.18548596,3.6053407e-05,0.6880806
155,"Some people have to pay for that out their own pocket, don't they?",0.7222762,0.22456092,0.00053753506,0.00010041075,0.0025051364,0.0500198
156,I don't know. I don't know. I know in Marlborough how some people in the flat say,0.14028081,0.19785255,0.0024201162,0.0008692989,0.019482777,0.6390945
157,"Mm. Yeah. But I found very useful that cooking is my oven packed up and I bought a new one. I bought a Hotpoint It cost me a hundred quid on the internet that was all. And it had this facility, which I find invaluable, and that is when I put something under the grill, I then put the timer on. Yeah, but it switched itself off. So so now where I've previously I forgot about it and it just had burnt bacon. it's not done perfectly because I know exactly how many minutes it was it switched iself off, so often they try to get carried away watching something for example.",0.8564485,0.007575479,0.017743096,0.036797136,0.0032205733,0.07821524
158,"We've got our alarms going off. Oh yeah, because somebody fell asleep on the sofa and that's something on the hob, wherever, you know. And it's a brilliant idea. Yeah. I mean, if I'm doing chips in a chip pan, I don't like these fryers. It's the horrible thing. I like your standard chip pan. I stand by that cooker from start to finish, then you get often. But I'm fortunate I can do that, you know, again. So it's hard for me to say what barriers may come in front of me that 20 years.",0.16249485,0.07954449,0.19892319,2.7049817e-08,0.5512764,0.007761042
159,I might be able to draw a line at low,0.15292512,0.2568763,0.032355033,0.0013695391,0.4234459,0.13302809
160,"I haven't got the manual for it and that was given to me. If you're two years old and it was given to me, and so I would give it to you from the air fryer to a proper conventional cooker, which I've always liked. So I don't know whether it was this guy. I know it's got a timer on running for the oven, whether it's for anything else on that, I don't know. I can probably download the manual for it. Oh, I thought you was saying that.",0.009481878,0.03648678,6.60264e-05,1.4817743e-07,0.0008498637,0.9531153
161,"Can I think something? It's not my it's been a relative inclusion actually. Having come to me, ask me, I have no idea that, you know, when you're saying you need to say your GP service? Yeah, go username, password. Yeah. And sometime in which is going come into a password not recognised and it and then you should turn out. Her son checked her computer it wasn't her computer, it was a GP sensor, it was. There is a code and she couldn't get through to a doctor and she needed medication urgently nebuliser, you know, um, I've never used mine since it went online. I've never used it. Not that I don't want to. I don't even know what the website address is, so I have to ring them open. Ask them where you can get through. Um, that's the problem. You know, technical stuff, folks, and stuff like that. If the system's going down. Yeah. To Ringo, oh, you'd have to try again tomorrow. Love to try again tomorrow. An actual person, you could be dead by tomorrow. You know, I mean, not everybody knows it when you're feeling unwell, it's life threatening. Yeah. And you're ringing the GP because you don't want to bother your neighbours.",0.05336776,0.9303514,6.3334205e-06,6.0955525e-09,0.00025523748,0.016019262
162,"The other thing is, the older we get, I think safety is very, very important, you know? Yeah, I when I moved into my place, I bought myself from the re-use centre in Union Street, a tumble dryer. I paid ten quid for it. Yeah. And I got it home and it worked. I look on the internet and it was suspect to fire. Yeah. So I ran the Whirlpool and I said, Look, I've got a tumble dryer of yours and you say it's one of the other risks. So they said that's all right give me the serial number, and within two weeks they did bring me a new one.",0.3091268,0.00077040115,0.00012022093,3.503764e-05,0.002253138,0.6876944
163,"Oh, that's fair enough! laughs",0.2516198,0.48896116,0.10079906,0.003938539,0.052698683,0.10198278
164,"That's right. Are a lot of time. You've got to go on the internet to find the phone number so. Yeah, it does happen. Yeah, I got news. I bought a scooter that can run from better life. Yeah. Lloyd's chemist used to sell,",0.8476962,0.1439101,8.345056e-06,1.5435837e-05,0.0030140593,0.0053559006
